p,q,r,s,l,d,p00,p01,p10,p11
1.0,0.11,1.0,1.0,1.0,0.0109647819614318,0.4435551580388339,0.1803790976024589,0.1803790976024588,0.1956866467562483
1.0,0.12,1.0,1.0,1.0,0.0109647819614318,0.4265425722048146,0.1763042631779901,0.17630426317799,0.2208489014392052
1.0,0.12,1.0,1.0,1.0,0.0120226443461741,0.4336676535335678,0.1792492967938748,0.1792492967938747,0.2078337528786826
1.0,0.12,1.0,1.0,1.0,0.013182567385564,0.4403765584296656,0.182022310817595,0.182022310817595,0.1955788199351443
1.0,0.13,1.0,1.0,1.0,0.0109647819614318,0.4097633875148442,0.1721006227562346,0.1721006227562345,0.2460353669726865
1.0,0.13,1.0,1.0,1.0,0.0120226443461741,0.417496976932812,0.1753487303117811,0.1753487303117811,0.2318055624436256
1.0,0.13,1.0,1.0,1.0,0.013182567385564,0.4248090705169934,0.1784198096171372,0.1784198096171372,0.2183513102487321
1.0,0.13,1.0,1.0,1.0,0.0144543977074592,0.4317047204110505,0.1813159825726413,0.1813159825726412,0.2056633144436669
1.0,0.13,1.0,1.0,1.0,0.0158489319246111,0.4381917460576198,0.1840405333442004,0.1840405333442003,0.1937271872539793
1.0,0.14,1.0,1.0,1.0,0.0109647819614318,0.3933115408471171,0.1678129240947699,0.1678129240947699,0.271062610963343
1.0,0.14,1.0,1.0,1.0,0.0120226443461741,0.4015926096611222,0.1713461801220787,0.1713461801220786,0.2557150300947205
1.0,0.14,1.0,1.0,1.0,0.013182567385564,0.4094550236490566,0.1747008100902642,0.1747008100902642,0.2411433561704148
1.0,0.14,1.0,1.0,1.0,0.0144543977074592,0.4168989313100003,0.1778768773589333,0.1778768773589333,0.2273473139721329
1.0,0.14,1.0,1.0,1.0,0.0158489319246111,0.4239278204162102,0.1808758700442496,0.1808758700442495,0.2143204394952906
1.0,0.14,1.0,1.0,1.0,0.0173780082874937,0.4305481194461542,0.1837005309636921,0.1837005309636921,0.2020508186264615
1.0,0.15,1.0,1.0,1.0,0.0109647819614318,0.3772624244361415,0.1634803839223282,0.163480383922328,0.2957768077192022
1.0,0.15,1.0,1.0,1.0,0.0120226443461741,0.3860274291528998,0.1672785526329232,0.167278552632923,0.2794154655812539
1.0,0.15,1.0,1.0,1.0,0.013182567385564,0.3943839958868121,0.1708997315509519,0.1708997315509518,0.2638165410112842
1.0,0.15,1.0,1.0,1.0,0.0144543977074592,0.4023270767327546,0.1743417332508603,0.1743417332508602,0.2489894567655249
1.0,0.15,1.0,1.0,1.0,0.0158489319246111,0.4098554371177445,0.1776040227510227,0.1776040227510225,0.2349365173802102
1.0,0.15,1.0,1.0,1.0,0.0173780082874937,0.4169712955283114,0.180687561395602,0.1806875613956017,0.2216535816804849
1.0,0.15,1.0,1.0,1.0,0.0190546071796324,0.4236799356420432,0.1835946387782184,0.1835946387782183,0.2091307868015198
1.0,0.16,1.0,1.0,1.0,0.0109647819614318,0.3616746513420714,0.1591368465905116,0.1591368465905115,0.3200516554769054
1.0,0.16,1.0,1.0,1.0,0.0120226443461741,0.3708595728801753,0.1631782120672772,0.1631782120672771,0.3027840029852703
1.0,0.16,1.0,1.0,1.0,0.013182567385564,0.3796527107860137,0.1670471927458462,0.167047192745846,0.2862529037222939
1.0,0.16,1.0,1.0,1.0,0.0144543977074592,0.3880437368242199,0.1707392442026567,0.1707392442026567,0.2704777747704668
1.0,0.16,1.0,1.0,1.0,0.0158489319246111,0.3960264918568385,0.1742516564170089,0.1742516564170088,0.2554701953091436
1.0,0.16,1.0,1.0,1.0,0.0173780082874937,0.4035986882644751,0.177583422836369,0.1775834228363688,0.2412344660627869
1.0,0.16,1.0,1.0,1.0,0.0190546071796324,0.4107615642248337,0.180735088258927,0.1807350882589269,0.2277682592573124
1.0,0.16,1.0,1.0,1.0,0.0208929613085403,0.417519506139117,0.1837085827012115,0.1837085827012113,0.2150633284584602
1.0,0.16,1.0,1.0,1.0,0.0229086765276777,0.4238796542154947,0.186507047854818,0.1865070478548178,0.2031062500748694
1.0,0.17,1.0,1.0,1.0,0.0109647819614318,0.3465919653627101,0.1548110778620106,0.1548110778620106,0.3437858789132686
1.0,0.17,1.0,1.0,1.0,0.0120226443461741,0.3561339255562252,0.159073153415114,0.159073153415114,0.3257197676135466
1.0,0.17,1.0,1.0,1.0,0.013182567385564,0.3653061807641852,0.1631700940746696,0.1631700940746695,0.3083536310864758
1.0,0.17,1.0,1.0,1.0,0.0144543977074592,0.3740932211342971,0.1670949721066526,0.1670949721066525,0.2917168346523978
1.0,0.17,1.0,1.0,1.0,0.0158489319246111,0.3824839328033859,0.1708428233188456,0.1708428233188455,0.2758304205589229
1.0,0.17,1.0,1.0,1.0,0.0173780082874937,0.3904713831225798,0.1744105511280856,0.1744105511280856,0.2607075146212489
1.0,0.17,1.0,1.0,1.0,0.0190546071796324,0.3980525380351934,0.1777968003223865,0.1777968003223865,0.2463538613200333
1.0,0.17,1.0,1.0,1.0,0.0208929613085403,0.4052279283422668,0.1810018079928792,0.1810018079928792,0.2327684556719747
1.0,0.17,1.0,1.0,1.0,0.0229086765276777,0.4120012811685609,0.1840272389219572,0.1840272389219572,0.2199442409875247
1.0,0.17,1.0,1.0,1.0,0.0251188643150957,0.4183791317982101,0.1868760122032009,0.1868760122032008,0.2078688437953881
1.0,0.18,1.0,1.0,1.0,0.0109647819614318,0.332045178102532,0.1505271474064814,0.1505271474064811,0.3669005270845053
1.0,0.18,1.0,1.0,1.0,0.0120226443461741,0.3418836684426183,0.1549872630273203,0.1549872630273202,0.3481418055027411
1.0,0.18,1.0,1.0,1.0,0.013182567385564,0.3513789315578002,0.1592917823062028,0.1592917823062026,0.3300375038297943
1.0,0.18,1.0,1.0,1.0,0.0144543977074592,0.3605105256272071,0.163431438284334,0.1634314382843338,0.3126265978041249
1.0,0.18,1.0,1.0,1.0,0.0158489319246111,0.3692625009861496,0.1673990004470547,0.1673990004470546,0.295939498119741
1.0,0.18,1.0,1.0,1.0,0.0173780082874937,0.3776232830058793,0.1711892216293321,0.171189221629332,0.2799982737354566
1.0,0.18,1.0,1.0,1.0,0.0190546071796324,0.3855854696462222,0.1747987462396208,0.1747987462396205,0.2648170378745363
1.0,0.18,1.0,1.0,1.0,0.0208929613085403,0.3931455596330542,0.1782259870336514,0.1782259870336512,0.2504024662996431
1.0,0.18,1.0,1.0,1.0,0.0229086765276777,0.4003036278220549,0.181470977945998,0.1814709779459979,0.2367544162859491
1.0,0.18,1.0,1.0,1.0,0.0251188643150957,0.4070629640019105,0.1845352103475328,0.1845352103475326,0.2238666153030239
1.0,0.18,1.0,1.0,1.0,0.0275422870333816,0.4134296903418679,0.1874214596216472,0.1874214596216471,0.2117273904148378
