p,q,r,s,l,d,p00,p01,p10,p11
1.0,1.0,0.0707070707070707,1.0,1.0,1.0,0.0136111111111107,0.1030555555555554,0.1030555555555553,0.7802777777777784
1.0,1.0,0.0808080808080808,1.0,1.0,1.0,0.016921144821204,0.1131601559918039,0.1131601559918039,0.756758543195188
1.0,1.0,0.0909090909090909,1.0,1.0,1.0,0.0204081632653063,0.1224489795918366,0.1224489795918368,0.7346938775510203
1.0,1.0,0.101010101010101,1.0,1.0,1.0,0.0240370170061894,0.131001742683733,0.1310017426837328,0.7139594976263447
1.0,1.0,0.1111111111111111,1.0,1.0,1.0,0.0277777777777779,0.1388888888888889,0.1388888888888889,0.6944444444444442
1.0,1.0,0.1212121212121212,1.0,1.0,1.0,0.0316049382716046,0.1461728395061728,0.1461728395061728,0.6760493827160498
1.0,1.0,0.1313131313131313,1.0,1.0,1.0,0.0354967443814326,0.1529090527200167,0.1529090527200167,0.6586851501785339
1.0,1.0,0.1414141414141414,1.0,1.0,1.0,0.039434636084704,0.1591469241989839,0.1591469241989839,0.6422715155173282
1.0,1.0,0.1515151515151515,1.0,1.0,1.0,0.0434027777777776,0.1649305555555554,0.1649305555555556,0.6267361111111114
1.0,1.0,0.1616161616161616,1.0,1.0,1.0,0.0473876625480123,0.1702994122819196,0.1702994122819196,0.6120135128881483
1.0,1.0,0.1717171717171717,1.0,1.0,1.0,0.0513777777777778,0.1752888888888891,0.1752888888888888,0.5980444444444442
1.0,1.0,0.1818181818181818,1.0,1.0,1.0,0.055363321799308,0.1799307958477508,0.1799307958477508,0.5847750865051903
1.0,1.0,0.1919191919191919,1.0,1.0,1.0,0.0593359631821166,0.1842537804076265,0.1842537804076266,0.5721564760026303
1.0,1.0,0.202020202020202,1.0,1.0,1.0,0.0632886357343459,0.1882836913096793,0.1882836913096791,0.5601439816462954
1.0,1.0,0.2121212121212121,1.0,1.0,1.0,0.0672153635116597,0.1920438957475996,0.1920438957475995,0.5486968449931411
1.0,1.0,0.2222222222222222,1.0,1.0,1.0,0.0711111111111111,0.1955555555555556,0.1955555555555555,0.5377777777777776
1.0,1.0,0.2323232323232323,1.0,1.0,1.0,0.0749716553287982,0.1988378684807255,0.1988378684807255,0.5273526077097507
1.0,1.0,0.2424242424242424,1.0,1.0,1.0,0.0787934749153585,0.2019082794706063,0.2019082794706064,0.5173899661434287
1.0,1.0,0.2525252525252525,1.0,1.0,1.0,0.0825736557008852,0.2047826661381952,0.2047826661381952,0.5078610120227242
1.0,1.0,0.2626262626262626,1.0,1.0,1.0,0.0863098088033451,0.2074755019311181,0.2074755019311182,0.4987391873344185
1.0,1.0,0.2727272727272727,1.0,1.0,1.0,0.0899999999999999,0.21,0.2099999999999999,0.4900000000000001
1.0,1.0,0.2828282828282829,1.0,1.0,1.0,0.0936426886440323,0.2123682403177161,0.2123682403177161,0.4816208307205352
1.0,1.0,0.2929292929292929,1.0,1.0,1.0,0.0972366747600878,0.2145912822291594,0.2145912822291594,0.4735807607815932
1.0,1.0,0.303030303030303,1.0,1.0,1.0,0.1007810531620052,0.2166792642983119,0.2166792642983119,0.4658604182413708
1.0,1.0,0.3131313131313131,1.0,1.0,1.0,0.1042751736111113,0.2186414930555556,0.2186414930555555,0.4584418402777775
1.0,1.0,0.3232323232323232,1.0,1.0,1.0,0.1077186061801449,0.2204865220249835,0.2204865220249834,0.4513083497698881
1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.111111111111111,0.2222222222222223,0.2222222222222223,0.4444444444444445
