p,q,r,s,l,p00,p01,p10,p11
1.0,1.0,0.001001001001001,1.0,1.0,3.984047872302017e-06,0.0019920239361597,0.0019920239361597,0.9960119680798084
1.0,1.0,0.002002002002002,1.0,1.0,1.5841192049801558e-05,0.0039642583104377,0.0039642583104378,0.9920556421870748
1.0,1.0,0.003003003003003,1.0,1.0,3.543083900228389e-05,0.0059169501133786,0.0059169501133787,0.9881306689342404
1.0,1.0,0.004004004004004,1.0,1.0,6.261489588807372e-05,0.0078503425719652,0.0078503425719653,0.9842366999601811
1.0,1.0,0.005005005005005,1.0,1.0,9.725772128988656e-05,0.0097646752175654,0.0097646752175655,0.9803733918435792
1.0,1.0,0.006006006006006,1.0,1.0,0.0001392260770443,0.0116601839524541,0.0116601839524543,0.9765404060180471
1.0,1.0,0.007007007007007,1.0,1.0,0.0001883890811228,0.0135371011149559,0.0135371011149559,0.9727374086889654
1.0,1.0,0.008008008008008,1.0,1.0,0.0002446181615608,0.0153956555432294,0.0153956555432292,0.9689640707519804
1.0,1.0,0.009009009009009,1.0,1.0,0.0003077870113878,0.0172360726377344,0.0172360726377344,0.9652200677131432
1.0,1.0,0.01001001001001,1.0,1.0,0.0003777715445478,0.0190585744224108,0.0190585744224106,0.9615050796106306
1.0,1.0,0.011011011011011,1.0,1.0,0.0004544498527738,0.020863379604591,0.0208633796045905,0.9578187909380446
1.0,1.0,0.012012012012012,1.0,1.0,0.0005377021634107,0.0226507036336906,0.0226507036336906,0.954160890569208
1.0,1.0,0.013013013013013,1.0,1.0,0.0006274107981485,0.0244207587586919,0.0244207587586917,0.9505310716844676
1.0,1.0,0.014014014014014,1.0,1.0,0.0007234601326405,0.0261737540844584,0.0261737540844584,0.9469290316984428
1.0,1.0,0.015015015015015,1.0,1.0,0.0008257365570085,0.0279098956268991,0.0279098956268991,0.9433544721891932
1.0,1.0,0.016016016016016,1.0,1.0,0.0009341284371864,0.0296293863670157,0.0296293863670155,0.939807098828782
1.0,1.0,0.017017017017017,1.0,1.0,0.0010485260770974,0.0313324263038546,0.0313324263038549,0.9362866213151928
1.0,1.0,0.018018018018018,1.0,1.0,0.0011688216816421,0.033019212506392,0.0330192125063919,0.932792753305574
1.0,1.0,0.019019019019019,1.0,1.0,0.0012949093204776,0.0346899391643707,0.0346899391643707,0.9293252123507808
1.0,1.0,0.02002002002002,1.0,1.0,0.0014266848925666,0.0363447976381229,0.036344797638123,0.9258837198311872
1.0,1.0,0.021021021021021,1.0,1.0,0.0015640460914807,0.0379839765073892,0.037983976507389,0.9224680008937408
1.0,1.0,0.022022022022022,1.0,1.0,0.0017068923714426,0.039607661619167,0.0396076616191671,0.919077784390223
1.0,1.0,0.023023023023023,1.0,1.0,0.0018551249140822,0.0412160361346071,0.0412160361346067,0.915712802816704
1.0,1.0,0.024024024024024,1.0,1.0,0.0020086465958926,0.0428092805749747,0.0428092805749749,0.9123727922541576
1.0,1.0,0.025025025025025,1.0,1.0,0.0021673619563825,0.0443875728667091,0.0443875728667091,0.9090574923101992
1.0,1.0,0.026026026026026,1.0,1.0,0.0023311771668783,0.0459510883855819,0.0459510883855822,0.9057666460619574
1.0,1.0,0.027027027027027,1.0,1.0,0.0024999999999999,0.0475000000000003,0.0475000000000002,0.9024999999999994
1.0,1.0,0.028028028028028,1.0,1.0,0.0026737397997589,0.0490344781134447,0.0490344781134445,0.8992573039733517
1.0,1.0,0.029029029029029,1.0,1.0,0.0028523074522892,0.0505546907060901,0.0505546907060901,0.8960383111355306
1.0,1.0,0.03003003003003,1.0,1.0,0.0030356153571782,0.0520608033756043,0.0520608033756042,0.8928427778916131
1.0,1.0,0.031031031031031,1.0,1.0,0.0032235773994017,0.0535529793771551,0.0535529793771551,0.8896704638462879
1.0,1.0,0.032032032032032,1.0,1.0,0.0034161089218323,0.0550313796626422,0.0550313796626423,0.886521131752883
1.0,1.0,0.033033033033033,1.0,1.0,0.0036131266983189,0.0564961629191674,0.0564961629191674,0.8833945474633462
1.0,1.0,0.034034034034034,1.0,1.0,0.0038145489073183,0.0579474856067602,0.0579474856067597,0.8802904798791618
1.0,1.0,0.035035035035035,1.0,1.0,0.0040202951060698,0.059385501995379,0.059385501995379,0.877208700903172
1.0,1.0,0.036036036036036,1.0,1.0,0.0042302862053009,0.060810364201203,0.0608103642012029,0.8741489853922931
1.0,1.0,0.037037037037037,1.0,1.0,0.0044444444444442,0.0622222222222221,0.0622222222222224,0.8711111111111112
1.0,1.0,0.038038038038038,1.0,1.0,0.004662693367367,0.0636212239731542,0.063621223973154,0.8680948586863247
1.0,1.0,0.039039039039039,1.0,1.0,0.0048849577985897,0.0650075153196899,0.06500751531969,0.8651000115620302
1.0,1.0,0.04004004004004,1.0,1.0,0.0051111638199884,0.0663812401120943,0.0663812401120943,0.8621263559558229
1.0,1.0,0.041041041041041,1.0,1.0,0.0053412387479701,0.0677425402181614,0.0677425402181614,0.8591736808157071
1.0,1.0,0.042042042042042,1.0,1.0,0.005575111111111,0.0690915555555553,0.0690915555555553,0.8562417777777783
1.0,1.0,0.043043043043043,1.0,1.0,0.0058127106282378,0.0704284241235351,0.0704284241235346,0.8533304411246924
1.0,1.0,0.044044044044044,1.0,1.0,0.0060539681869594,0.071753282034083,0.071753282034083,0.8504394677448744
1.0,1.0,0.045045045045045,1.0,1.0,0.0062988158226256,0.0730662635424538,0.0730662635424541,0.8475686570924664
1.0,1.0,0.046046046046046,1.0,1.0,0.0065471866977005,0.0743675010771453,0.0743675010771448,0.8447178111480093
1.0,1.0,0.047047047047047,1.0,1.0,0.0067990150815636,0.0756571252693135,0.0756571252693135,0.8418867343798092
1.0,1.0,0.048048048048048,1.0,1.0,0.0070542363306948,0.0769352649816411,0.0769352649816414,0.8390752337060225
1.0,1.0,0.049049049049049,1.0,1.0,0.0073127868692687,0.0782020473366654,0.0782020473366654,0.8362831184574003
1.0,1.0,0.05005005005005,1.0,1.0,0.0075746041701223,0.0794575977445857,0.0794575977445858,0.833510200340706
1.0,1.0,0.051051051051051,1.0,1.0,0.0078396267361114,0.0807020399305556,0.0807020399305555,0.8307562934027773
1.0,1.0,0.052052052052052,1.0,1.0,0.0081077940818202,0.08193549596147,0.0819354959614698,0.8280212139952399
