p,q,r,s,l,p00,p01,p10,p11
0.09,0.01,1.0,1.0,1.0,0.4587804878048781,0.2460975609756097,0.2460975609756097,0.0490243902439024
0.1,0.01,1.0,1.0,1.0,0.46449900464499,0.245520902455209,0.245520902455209,0.0444591904445919
0.11,0.01,1.0,1.0,1.0,0.4694579288025891,0.2449433656957928,0.2449433656957929,0.0406553398058252
0.12,0.01,1.0,1.0,1.0,0.4738312534922703,0.2443658036878376,0.2443658036878375,0.0374371391320543
0.13,0.01,1.0,1.0,1.0,0.477743271221532,0.2437888198757765,0.2437888198757764,0.034679089026915
0.14,0.01,1.0,1.0,1.0,0.481285140562249,0.2432128514056225,0.2432128514056224,0.032289156626506
0.15,0.01,1.0,1.0,1.0,0.4845252403846156,0.242638221153846,0.242638221153846,0.0301983173076923
0.16,0.01,1.0,1.0,1.0,0.4875158696572153,0.2420651713922979,0.2420651713922979,0.0283537875581887
0.17,0.01,1.0,1.0,1.0,0.4902977139819247,0.2414938862307281,0.2414938862307281,0.0267145135566187
0.18,0.01,1.0,1.0,1.0,0.4929029016455218,0.2409245069714861,0.2409245069714859,0.025248084411506
0.19,0.01,1.0,1.0,1.0,0.4953571428571429,0.2403571428571428,0.2403571428571428,0.0239285714285714
0.2,0.01,1.0,1.0,1.0,0.4976812577762696,0.2397918787467481,0.2397918787467481,0.0227349847302341
0.21,0.01,1.0,1.0,1.0,0.4998922878069799,0.2392287806979749,0.2392287806979749,0.0216501507970702
0.22,0.01,1.0,1.0,1.0,0.5020043169904408,0.2386679000925069,0.238667900092507,0.0206598828245451
0.23,0.01,1.0,1.0,1.0,0.5040290880503142,0.2381092767295598,0.2381092767295598,0.019752358490566
0.24,0.01,1.0,1.0,1.0,0.5059764705882355,0.2375529411764705,0.2375529411764705,0.0189176470588235
0.25,0.01,1.0,1.0,1.0,0.5078548212351028,0.2369989165763814,0.2369989165763813,0.0181473456121343
0.26,0.01,1.0,1.0,1.0,0.5096712637696245,0.2364472200537773,0.2364472200537774,0.0174342961228207
0.27,0.01,1.0,1.0,1.0,0.5114319092122829,0.2358978638184246,0.2358978638184245,0.0167723631508678
0.28,0.01,1.0,1.0,1.0,0.5131420303834098,0.2353508560405111,0.2353508560405111,0.0161562575355678
0.29,0.01,1.0,1.0,1.0,0.5148062015503875,0.2348062015503876,0.2348062015503876,0.0155813953488372
0.3,0.01,1.0,1.0,1.0,0.5164284110470774,0.2342639024025147,0.2342639024025147,0.0150437841478931
0.31,0.01,1.0,1.0,1.0,0.5180121527777777,0.2337239583333333,0.2337239583333333,0.0145399305555555
0.32,0.01,1.0,1.0,1.0,0.5195605010847506,0.2331863671355587,0.2331863671355587,0.0140667646441318
0.33,0.01,1.0,1.0,1.0,0.5210761724044457,0.2326511249661154,0.2326511249661154,0.0136215776633233
0.34,0.01,1.0,1.0,1.0,0.5225615763546797,0.2321182266009852,0.2321182266009852,0.0132019704433497
0.35,0.01,1.0,1.0,1.0,0.5240188583078492,0.2315876656472985,0.2315876656472986,0.0128058103975535
0.36,0.01,1.0,1.0,1.0,0.5254499350609191,0.2310594347207619,0.2310594347207619,0.012431195497557
0.37,0.01,1.0,1.0,1.0,0.5268565248738285,0.2305335255948089,0.2305335255948089,0.0120764239365537
0.38,0.01,1.0,1.0,1.0,0.5282401728870977,0.2300099293265581,0.2300099293265581,0.0117399684597862
0.39,0.01,1.0,1.0,1.0,0.5296022727272728,0.2294886363636363,0.2294886363636363,0.0114204545454545
0.4,0.01,1.0,1.0,1.0,0.5309440849510536,0.2289696366351417,0.2289696366351419,0.0111166417786626
0.41,0.01,1.0,1.0,1.0,0.5322667528549883,0.2284529196293901,0.2284529196293901,0.0108274078862314
0.42,0.01,1.0,1.0,1.0,0.5335713160795843,0.2279384744606016,0.2279384744606016,0.0105517349992125
0.43,0.01,1.0,1.0,1.0,0.5348587223587224,0.2274262899262899,0.2274262899262899,0.0102886977886977
0.44,0.01,1.0,1.0,1.0,0.5361298377028714,0.226916354556804,0.226916354556804,0.0100374531835205
0.45,0.01,1.0,1.0,1.0,0.5373854552544355,0.2264086566582181,0.226408656658218,0.0097972314291284
0.46,0.01,1.0,1.0,1.0,0.5386263030129945,0.2259031843495644,0.2259031843495644,0.0095673282878766
0.47,0.01,1.0,1.0,1.0,0.539853050595238,0.2253999255952381,0.2253999255952381,0.0093470982142857
0.48,0.01,1.0,1.0,1.0,0.5410663151674923,0.2248988682332621,0.2248988682332621,0.0091359483659833
0.49,0.01,1.0,1.0,1.0,0.5422666666666667,0.2244,0.2244,0.0089333333333333
0.5,0.01,1.0,1.0,1.0,0.5434546324072865,0.2239033085518021,0.2239033085518021,0.0087387504891091
0.51,0.01,1.0,1.0,1.0,0.54463070115725,0.2234087814840027,0.2234087814840027,0.0085517358747447
0.52,0.01,1.0,1.0,1.0,0.5457953267524679,0.2229164063476195,0.2229164063476195,0.0083718605522928
0.53,0.01,1.0,1.0,1.0,0.5469489313101646,0.2224261706640561,0.2224261706640561,0.0081987273617229
0.54,0.01,1.0,1.0,1.0,0.548091908091908,0.2219380619380619,0.2219380619380619,0.008031968031968
0.55,0.01,1.0,1.0,1.0,0.5492246240601503,0.221452067669173,0.2214520676691729,0.0078712406015037
0.56,0.01,1.0,1.0,1.0,0.5503474221659179,0.2209681753618181,0.2209681753618181,0.0077162271104456
0.5700000000000001,0.01,1.0,1.0,1.0,0.5514606234000903,0.2204863725342569,0.2204863725342569,0.0075666315313958
0.58,0.01,1.0,1.0,1.0,0.552564528636313,0.2200066467264873,0.2200066467264873,0.0074221779107123
0.59,0.01,1.0,1.0,1.0,0.553659420289855,0.2195289855072464,0.2195289855072464,0.0072826086956521
0.6,0.01,1.0,1.0,1.0,0.5547455638135201,0.2190533764802104,0.2190533764802104,0.0071476832260588
0.61,0.01,1.0,1.0,1.0,0.5558232090490155,0.2185798072894847,0.2185798072894847,0.007017176372015
0.62,0.01,1.0,1.0,1.0,0.556892591449827,0.2181082656244642,0.2181082656244642,0.0068908773012444
0.63,0.01,1.0,1.0,1.0,0.5579539331896552,0.2176387392241379,0.2176387392241379,0.0067685883620689
0.64,0.01,1.0,1.0,1.0,0.5590074441687345,0.2171712158808933,0.2171712158808933,0.0066501240694789
0.65,0.01,1.0,1.0,1.0,0.5600533229288595,0.2167056834438809,0.2167056834438809,0.0065353101833788
0.66,0.01,1.0,1.0,1.0,0.5610917574866569,0.2162421298219821,0.216242129821982,0.006423982869379
0.67,0.01,1.0,1.0,1.0,0.5621229260935142,0.2157805429864253,0.2157805429864253,0.0063159879336349
0.68,0.01,1.0,1.0,1.0,0.5631469979296067,0.2153209109730848,0.2153209109730849,0.0062111801242235
0.6900000000000001,0.01,1.0,1.0,1.0,0.5641641337386019,0.2148632218844984,0.2148632218844984,0.0061094224924012
0.7000000000000001,0.01,1.0,1.0,1.0,0.565174486408899,0.2144074638916301,0.2144074638916301,0.0060105858078406
0.71,0.01,1.0,1.0,1.0,0.5661782015065913,0.2139536252354048,0.2139536252354049,0.0059145480225988
0.72,0.01,1.0,1.0,1.0,0.5671754177647775,0.2135016942280402,0.2135016942280402,0.0058211937791421
0.73,0.01,1.0,1.0,1.0,0.5681662675333561,0.2130516592541909,0.2130516592541908,0.005730413958262
0.74,0.01,1.0,1.0,1.0,0.5691508771929824,0.2126035087719298,0.2126035087719298,0.0056421052631578
