p,q,r,s,l,p00,p01,p10,p11
0.015622549130176746,0.7686544579627907,1.0,0.7710474419825972,37.71147057483335,4.280343412146142e-05,0.0303487929589262,0.0303487929589262,0.939259610648026
0.4596950738705217,0.25238200659072557,0.9408956367888452,1.0,71.08074686751348,0.0025576441037722,0.044446599003896,0.044446599003896,0.9085491578884356
0.1781337792795196,0.8906391962688078,0.00045226895252236375,1.0,2.502307863130173,1.5965199621068183e-08,0.0002172048718527,0.0002172048718527,0.9995655742910948
1.0,0.6709586004729697,0.9769099184195457,0.1598667181039035,95.99756658442573,0.0110252869540602,0.0163301974730528,0.0163301974730528,0.956314318099834
0.5212419360506219,1.0,0.5816460692424601,0.4285671031397596,63.114602699180914,0.0003201339380782,0.0091510823249343,0.0091510823249343,0.9813777014120532
1.0,0.19609418242872692,0.7835318901060053,0.3420181182459881,71.0925189023325,0.0351609339242441,0.0523830930146619,0.0523830930146619,0.8600728800464319
0.034478651014489534,0.5905820157841846,0.9684397292423365,1.0,37.91783346417157,0.0001118106546241,0.0369464012244471,0.0369464012244471,0.9259953868964816
0.39313127228349665,0.4439317523462615,0.19698644548496277,1.0,14.173580631186663,0.000817002088138,0.0288489809924748,0.0288489809924748,0.9414850359269122
0.06909557521942114,0.8319168740420767,0.6565009419399419,1.0,10.955446811797705,0.0005748109152527,0.0564471540625398,0.0564471540625398,0.8865308809596675
0.995440123492317,1.0,0.4803692634374963,0.2627437204553495,95.03264196143718,0.000548628162956,0.0052410680888618,0.0052410680888618,0.9889692356593204
0.6913577860307256,1.0,0.01263373495863731,0.816494240065138,24.25679617126843,6.524902113350853e-07,0.0005381021454984,0.0005381021454984,0.998923143218792
0.8448789744937124,0.2888969922447814,1.0,0.7113658736731509,57.25959864725168,0.0109213346412668,0.0521347547364406,0.0521347547364405,0.884809155885852
0.9474331350624798,0.9483628908524748,1.0,0.6729260290335188,84.25719007356946,0.0007145452632981,0.0123083054921214,0.0123083054921213,0.9746688437524592
0.4620564343580091,1.0,0.5004900916286226,0.0903875450456848,10.430270693378466,0.0621810371891343,0.0618561371890773,0.0618561371890772,0.814106688432711
1.0,0.9538987049653012,0.8568957742126257,0.24423229708477043,95.51550370693374,0.002119514229481,0.0097662624206361,0.0097662624206361,0.9783479609292468
0.08817829547381209,0.1953647112334219,1.0,0.8303062782679589,71.15054375288307,0.0008972332902494,0.0562671703543756,0.0562671703543756,0.8865684260009993
0.3067117784786166,1.0,0.9705116623280118,0.2495279730342348,69.35523770292397,0.0007348028671149,0.0136916416229432,0.0136916416229431,0.9718819138869988
0.983083399869555,0.36896499930205423,0.4408584584809858,1.0,20.754226546296376,0.007763799966409,0.050765258517291,0.050765258517291,0.8907056829990088
1.0,0.3701680257789249,0.8329420071684343,0.750302704027477,73.07644885149584,0.0037237004994805,0.0288385929201419,0.0288385929201419,0.9385991136602354
0.16521303931242867,1.0,0.8497185141140053,0.3668408141773858,74.1240001028443,0.0001386092106052,0.011079793907982,0.0110797939079821,0.9777018029734306
0.10134783507282306,0.9397349818062462,1.0,0.2804987935953212,10.946973987019032,0.0057171097140469,0.0736312774133583,0.0736312774133582,0.8470203354592365
0.1310113753313738,0.9012022839276425,0.7791930618859193,1.0,12.88799095472442,0.0009877170243499,0.0537347210276432,0.0537347210276432,0.8915428409203637
1.0,0.5578821310064339,0.021445029732940362,0.16603526765195042,2.0891609123286687,0.01363090591097,0.0612296831042148,0.0612296831042152,0.8639097278805999
0.13723876237591462,0.8608109350968149,1.0,0.5737404162227511,14.710178220197216,0.0025214983230436,0.0617069176847013,0.0617069176847013,0.8740646663075535
0.9867620689228342,1.0,0.6485142346977594,0.22548247483814657,46.83595443845171,0.0050233489124336,0.0150040337596378,0.0150040337596378,0.9649685835682904
0.9542805519787722,0.7932488942636409,0.7858691199218351,1.0,38.28598775099164,0.0017037479163794,0.0245136513303374,0.0245136513303374,0.9492689494229456
0.7603528392504068,0.5220351180840703,0.48694864485941575,1.0,62.24700076119319,0.0004441659668753,0.0144555518434306,0.0144555518434306,0.9706447303462632
1.0,0.6036358530185864,0.4228730474911712,0.7773168698798372,9.700665699067958,0.0164121762084927,0.06587509100958,0.06587509100958,0.8518376417723471
0.2768345399424972,1.0,0.7190900618824432,0.5418190690421539,32.09229893560314,0.0005901240930743,0.0210904548915316,0.0210904548915316,0.9572289661238624
1.0,0.3519553579750621,0.1043860029999791,0.30841141434657393,20.350634499349923,0.0033807512337808,0.0164661479555811,0.0164661479555811,0.9636869528550568
1.0,0.46773704383935716,0.5838404736403435,0.26443797587083323,56.46934358846526,0.0096610529419922,0.0230000389004806,0.0230000389004806,0.9443388692570464
