p,q,r,s,l,p00,p01,p10,p11
0.20893815442602792,0.052083775210670154,0.8522457942793243,1.0,12.245111093181825,0.0472245483621686,0.4270041424275044,0.4270041424275042,0.0987671667828227
0.44829009680762605,0.04478291393060183,0.6668368127075668,1.0,53.89839034006462,0.0150435169897006,0.4159486242919923,0.4159486242919924,0.1530592344263145
0.9621694516618493,1.0,0.011561772071903462,0.5310554574550099,0.0118341912557845,0.0238781217427437,0.4818774653418659,0.481877465341866,0.0123669475735244
1.0,0.42452030437996335,0.04256247137329437,0.110780949949299,0.5088302408264267,0.2899551717229236,0.3018016691081888,0.301801669108188,0.1064414900606994
1.0,0.7732432212103824,0.1973243071520212,0.08526655739623487,0.0203147234133187,0.5811946220385009,0.2073119159826599,0.20731191598266,0.0041815459961791
0.8222994194240988,1.0,0.475232562971416,0.47412440487145413,0.0250965501142857,0.3832513057715359,0.2799661659653812,0.2799661659653811,0.0568163622977017
0.34885077388481806,1.0,0.3180997283809042,0.3594715712245633,0.0328532581048795,0.2894362703413189,0.3099126293655452,0.3099126293655454,0.0907384709275905
0.7233078519378703,0.12779866535765125,1.0,0.9500813048374784,74.9114451095875,0.0108624840280305,0.2988325672449634,0.2988325672449632,0.391472381482043
0.6656375349860669,0.12680234874844507,0.35394003650947964,1.0,6.4161253889324925,0.0843443916410176,0.2924282453336521,0.2924282453336521,0.3307991176916779
0.7961209669197814,0.014631849155801986,1.0,0.4796643033913747,17.948832861244913,0.1459828731404803,0.4105595427640988,0.4105595427640989,0.0328980413313219
0.8418937057270897,1.0,0.11085948323182206,0.6214503783788319,0.0870448685542011,0.1473646514840962,0.3839681714890695,0.3839681714890699,0.0846990055377643
0.6001473967793933,0.5311311405862874,0.13435122508211741,1.0,0.0266500333856142,0.2562593932477926,0.3107291113285915,0.3107291113285914,0.1222823840950245
0.4149751311276252,0.022114663139521772,1.0,0.7998527395511209,13.050112487903544,0.0727575042710631,0.4374349652719568,0.4374349652719567,0.0523725651850233
0.27717423585614537,0.1644885874864243,1.0,0.19984409625682178,10.70657111544749,0.1373338271560781,0.3394518011596014,0.3394518011596015,0.183762570524719
1.0,0.4839642806283293,0.15473181211489134,0.4353529089002766,0.0656464359953851,0.3415301531586753,0.3064118604536838,0.3064118604536845,0.0456461259339562
0.9515097886052049,1.0,0.4889629748033117,0.23459520065987105,0.0287749983512582,0.4957756049655393,0.2412400527385795,0.2412400527385795,0.0217442895573015
0.08463916388594257,1.0,0.008852298897446535,0.5916456835270454,0.051599505512692,0.0141544006461916,0.2403235979022212,0.2403235979022196,0.5051984035493674
0.06072329025815131,0.11211120833918883,1.0,0.17777849527745385,90.15351582258695,0.0055132334991467,0.3082866859276634,0.3082866859276633,0.3779133946455265
1.0,0.9699335907181883,0.42890137099533854,0.8122552535723877,0.0201085455933749,0.3497559779084035,0.2867240532422394,0.2867240532422395,0.0767959156071176
1.0,0.7626149089105015,0.48730243260092454,0.1847164691801989,0.0762003751620867,0.5830599275684191,0.1995919174964211,0.1995919174964211,0.0177562374387387
1.0,0.13279903062134676,0.06815830642514698,0.46981672139201414,0.0793712510205166,0.4054463904032733,0.2696626408382251,0.2696626408382252,0.0552283279202762
0.26302352560722986,1.0,0.4559829368790832,0.27367121560480046,0.0160108136326127,0.3446982019602049,0.2796346866502043,0.2796346866502045,0.0960324247393863
0.10638915416058704,1.0,0.04967548718548922,0.40900995381684013,0.0114254613522503,0.1089354813884791,0.3936365532327044,0.3936365532327044,0.1037914121461117
0.9863823947027938,1.0,0.4915787654834427,0.3062466052400342,0.0345753064474,0.4601519822735121,0.2551293239485437,0.2551293239485437,0.0295893698294004
0.5110290367662501,1.0,0.021704237099429764,0.6909838057475709,0.1293360455363238,0.0227082786180688,0.3069402781371968,0.3069402781371974,0.3634111651075369
1.0,0.016887686808603017,0.3600909725073552,0.9756027559065618,2.8552656505881298,0.3035070668006804,0.3006646792368526,0.3006646792368526,0.0951635747256143
0.6103872395831113,0.8317953641836537,0.034208948242955145,1.0,0.1152084077399188,0.0482210404275138,0.3415473631979093,0.3415473631979092,0.2686842331766677
0.06033985807359335,0.30379575037805284,0.9559046504364687,1.0,5.837223588210821,0.0452993452162927,0.3131317215967917,0.3131317215967917,0.3284372115901239
0.04473449168950044,0.02298710860802087,0.45748667320527764,1.0,35.36606267768758,0.0131212418798791,0.4470849245585088,0.4470849245585086,0.0927089090031033
0.5260408228870258,0.06949343361520027,1.0,0.857376281480094,8.231683132414776,0.1085045656864812,0.3942502073567865,0.3942502073567865,0.1029950195999459
1.0,0.08126511204632275,0.5230190322720807,0.9258951060502717,25.33347561978415,0.0482184312729779,0.3401114430581621,0.3401114430581621,0.2715586826106977
0.44347724607964123,1.0,0.02886144164276099,0.6082516059608171,0.1643636774881894,0.0268111978099379,0.2856220560953582,0.2856220560953579,0.4019446899993458
0.6179261844763888,0.39177903821556165,1.0,0.7676857546207021,15.623411938190369,0.0326772064277344,0.2293466662783619,0.2293466662783617,0.508629461015542
0.047308704530513924,0.1250286204665111,1.0,0.925498288371234,59.31484679418204,0.005376080286211,0.3249860444403921,0.3249860444403922,0.3446518308330046
