p,q,r,s,l,d,p00,p01,p10,p11
1.0,1.0,1.0,1.0,0.0109647819614318,0.0120226443461741,0.425896266088521,0.2854874639576302,0.2854874639576301,0.0031288059962185
1.0,1.0,1.0,1.0,0.0109647819614318,0.013182567385564,0.42589684942103,0.2854878549780073,0.2854878549780071,0.0031274406229556
1.0,1.0,1.0,1.0,0.0109647819614318,0.0144543977074592,0.4258973814279941,0.2854882115937635,0.2854882115937633,0.003126195384479
1.0,1.0,1.0,1.0,0.0109647819614318,0.0158489319246111,0.4258978666252707,0.2854885368319755,0.2854885368319753,0.0031250597107783
1.0,1.0,1.0,1.0,0.0109647819614318,0.0173780082874937,0.4258983091314099,0.2854888334533964,0.2854888334533962,0.0031240239617972
1.0,1.0,1.0,1.0,0.0109647819614318,0.0190546071796324,0.4258987127026078,0.2854891039758845,0.2854891039758844,0.0031230793456231
1.0,1.0,1.0,1.0,0.0109647819614318,0.0208929613085403,0.4258990807645811,0.2854893506957732,0.2854893506957732,0.0031222178438724
1.0,1.0,1.0,1.0,0.0109647819614318,0.0229086765276777,0.4258994164416448,0.2854895757073579,0.2854895757073578,0.0031214321436394
1.0,1.0,1.0,1.0,0.0109647819614318,0.0251188643150957,0.4258997225832271,0.2854897809206712,0.285489780920671,0.0031207155754305
1.0,1.0,1.0,1.0,0.0109647819614318,0.0275422870333816,0.4259000017880524,0.2854899680776944,0.2854899680776944,0.0031200620565588
1.0,1.0,1.0,1.0,0.0109647819614318,0.0301995172040201,0.4259002564261983,0.2854901387671423,0.2854901387671423,0.0031194660395169
1.0,1.0,1.0,1.0,0.0109647819614318,0.0331131121482591,0.425900488659213,0.285490294437947,0.2854902944379469,0.0031189224648929
1.0,1.0,1.0,1.0,0.0109647819614318,0.0363078054770101,0.4259007004584605,0.2854904364115563,0.2854904364115562,0.003118426718427
1.0,1.0,1.0,1.0,0.0109647819614318,0.0398107170553497,0.4259008936218538,0.2854905658931498,0.2854905658931497,0.0031179745918465
1.0,1.0,1.0,1.0,0.0109647819614318,0.0436515832240166,0.4259010697891148,0.2854906839818691,0.285490683981869,0.0031175622471469
1.0,1.0,1.0,1.0,0.0109647819614318,0.0478630092322638,0.4259012304556934,0.2854907916801464,0.2854907916801463,0.0031171861840138
1.0,1.0,1.0,1.0,0.0109647819614318,0.0524807460249772,0.4259013769854604,0.2854908899022135,0.2854908899022133,0.0031168432101128
1.0,1.0,1.0,1.0,0.0109647819614318,0.0575439937337156,0.4259015106222844,0.2854909794818621,0.2854909794818619,0.0031165304139916
1.0,1.0,1.0,1.0,0.0109647819614318,0.0630957344480193,0.4259016325005892,0.2854910611795216,0.2854910611795215,0.0031162451403675
1.0,1.0,1.0,1.0,0.0109647819614318,0.0691830970918936,0.4259017436549853,0.2854911356887135,0.2854911356887133,0.0031159849675878
1.0,1.0,1.0,1.0,0.0109647819614318,0.0758577575029183,0.4259018450290496,0.2854912036419381,0.285491203641938,0.0031157476870742
1.0,1.0,1.0,1.0,0.0109647819614318,0.083176377110267,0.4259019374833375,0.2854912656160435,0.2854912656160435,0.0031155312845753
1.0,1.0,1.0,1.0,0.0109647819614318,0.0912010839355909,0.425902021802685,0.2854913221371231,0.2854913221371231,0.0031153339230688
1.0,1.0,1.0,1.0,0.0109647819614318,0.1,0.4259020987028732,0.2854913736849797,0.2854913736849797,0.0031151539271674
1.0,1.0,1.0,1.0,0.0109647819614318,0.1096478196143185,0.4259021688367024,0.2854914206971999,0.2854914206971999,0.0031149897688976
1.0,1.0,1.0,1.0,0.0109647819614318,0.1202264434617413,0.4259022327995351,0.2854914635728679,0.2854914635728678,0.0031148400547291
1.0,1.0,1.0,1.0,0.0109647819614318,0.1318256738556407,0.4259022911343484,0.2854915026759531,0.285491502675953,0.0031147035137453
1.0,1.0,1.0,1.0,0.0109647819614318,0.1445439770745927,0.4259023443363449,0.2854915383383998,0.2854915383383997,0.0031145789868555
1.0,1.0,1.0,1.0,0.0109647819614318,0.1584893192461113,0.4259023928571533,0.2854915708629457,0.2854915708629456,0.0031144654169552
1.0,1.0,1.0,1.0,0.0109647819614318,0.1737800828749375,0.4259024371086666,0.2854916005256905,0.2854916005256905,0.0031143618399524
1.0,1.0,1.0,1.0,0.0109647819614318,0.1905460717963247,0.4259024774665342,0.2854916275784406,0.2854916275784406,0.0031142673765844
