p,q,r,s,l,d,p00,p01,p10,p11
1.0,0.02,0.01,1.0,1.0,1.0,0.14285714285714293,0.2380952380952381,0.23809523809523808,0.3809523809523809
1.0,0.03,0.01,1.0,1.0,1.0,0.0937499999999999,0.21875,0.21874999999999992,0.46875000000000017
1.0,0.04,0.01,1.0,1.0,1.0,0.06666666666666682,0.20000000000000007,0.19999999999999998,0.5333333333333331
1.0,0.05,0.01,1.0,1.0,1.0,0.050000000000000225,0.18333333333333346,0.18333333333333338,0.5833333333333329
1.0,0.06,0.01,1.0,1.0,1.0,0.038961038961038974,0.16883116883116883,0.16883116883116872,0.6233766233766235
1.0,0.07,0.01,1.0,1.0,1.0,0.03125000000000012,0.15625000000000014,0.15625000000000017,0.6562499999999996
1.0,0.08,0.01,1.0,1.0,1.0,0.025641025641025893,0.1452991452991455,0.14529914529914548,0.6837606837606831
1.0,0.09,0.01,1.0,1.0,1.0,0.021428571428571557,0.13571428571428587,0.1357142857142856,0.7071428571428571
1.0,0.1,0.01,1.0,1.0,1.0,0.018181818181818486,0.12727272727272745,0.1272727272727272,0.7272727272727268
1.0,0.11,0.01,1.0,1.0,1.0,0.01562499999999992,0.119791666666667,0.11979166666666671,0.7447916666666664
1.0,0.12,0.01,1.0,1.0,1.0,0.013574660633483749,0.11312217194570137,0.11312217194570129,0.7601809954751136
1.0,0.13,0.01,1.0,1.0,1.0,0.011904761904762449,0.10714285714285757,0.10714285714285746,0.7738095238095225
1.0,0.14,0.01,1.0,1.0,1.0,0.010526315789473464,0.10175438596491254,0.10175438596491225,0.7859649122807016
1.0,0.15,0.01,1.0,1.0,1.0,0.009375000000000024,0.09687500000000003,0.09687500000000003,0.7968749999999999
1.0,0.16,0.01,1.0,1.0,1.0,0.008403361344537622,0.09243697478991623,0.09243697478991615,0.8067226890756299
1.0,0.17,0.01,1.0,1.0,1.0,0.0075757575757578206,0.08838383838383866,0.08838383838383863,0.8156565656565649
1.0,0.18,0.01,1.0,1.0,1.0,0.006864988558351852,0.08466819221967971,0.0846681922196796,0.8237986270022889
1.0,0.19,0.01,1.0,1.0,1.0,0.006249999999999699,0.08124999999999989,0.08124999999999995,0.8312500000000004
1.0,0.2,0.01,1.0,1.0,1.0,0.005714285714286147,0.07809523809523834,0.07809523809523837,0.8380952380952371
1.0,0.21,0.01,1.0,1.0,1.0,0.00524475524475479,0.07517482517482504,0.07517482517482504,0.8444055944055952
1.0,0.22,0.01,1.0,1.0,1.0,0.004830917874396274,0.07246376811594259,0.07246376811594246,0.8502415458937187
1.0,0.23,0.01,1.0,1.0,1.0,0.0044642857142855865,0.06994047619047639,0.06994047619047628,0.8556547619047618
1.0,0.24,0.01,1.0,1.0,1.0,0.0041379310344827865,0.06758620689655152,0.06758620689655152,0.8606896551724142
