p,q,r,s,l,d,p00,p01,p10,p11
1.0,1.0,1.0,0.01,1.0,0.012022644346174132,0.9544148650757088,0.018807587047080142,0.01880758704708013,0.007969960830130815
1.0,1.0,1.0,0.01,1.0,0.013182567385564075,0.9550688999424359,0.018820475381218598,0.01882047538121858,0.007290149295126913
1.0,1.0,1.0,0.01,1.0,0.014454397707459272,0.9556661688657038,0.018832245092353594,0.018832245092353584,0.006669340949589018
1.0,1.0,1.0,0.01,1.0,0.015848931924611134,0.9562115362910268,0.018842992038676128,0.01884299203867612,0.0061024796316208165
1.0,1.0,1.0,0.01,1.0,0.017378008287493755,0.9567094602803321,0.01885280407023009,0.018852804070230083,0.005584931579207797
1.0,1.0,1.0,0.01,1.0,0.019054607179632473,0.9571640246996882,0.018861761663199746,0.018861761663199736,0.0051124519739125214
1.0,1.0,1.0,0.01,1.0,0.020892961308540396,0.95757896915867,0.018869938509891444,0.018869938509891437,0.00468115382154714
1.0,1.0,1.0,0.01,1.0,0.022908676527677724,0.9579577168049601,0.01887740206645069,0.018877402066450683,0.004287479062138342
1.0,1.0,1.0,0.01,1.0,0.025118864315095794,0.9583034000835622,0.018884214060470216,0.0188842140604702,0.003928171795497479
1.0,1.0,1.0,0.01,1.0,0.02754228703338166,0.9586188845730227,0.018890430960703686,0.018890430960703676,0.003600253505569739
1.0,1.0,1.0,0.01,1.0,0.03019951720402016,0.958906791011835,0.018896104411115562,0.018896104411115555,0.00330100016593391
1.0,1.0,1.0,0.01,1.0,0.03311311214825911,0.9591695156272392,0.018901281631477945,0.01890128163147794,0.003027921109804994
1.0,1.0,1.0,0.01,1.0,0.03630780547701014,0.9594092488763643,0.018906005786681286,0.01890600578668128,0.0027787395502731627
1.0,1.0,1.0,0.01,1.0,0.039810717055349734,0.9596279927063601,0.01891031632686064,0.018910316326860632,0.002551374639918787
1.0,1.0,1.0,0.01,1.0,0.04365158322401661,0.9598275764361637,0.01891424930035969,0.018914249300359683,0.0023439249631169805
1.0,1.0,1.0,0.01,1.0,0.04786300923226385,0.9600096713580246,0.018917837641466966,0.01891783764146696,0.002154653359041554
1.0,1.0,1.0,0.01,1.0,0.05248074602497726,0.9601758041520648,0.018921111434761287,0.01892111143476128,0.0019819729784126892
1.0,1.0,1.0,0.01,1.0,0.057543993733715694,0.9603273692021216,0.01892409815780651,0.018924098157806504,0.0018244344822652713
1.0,1.0,1.0,0.01,1.0,0.06309573444801933,0.9604656398960166,0.01892682290383328,0.01892682290383327,0.0016807142963168745
1.0,1.0,1.0,0.01,1.0,0.06918309709189363,0.9605917789883051,0.018929308585946023,0.018929308585946016,0.0015496038398028875
1.0,1.0,1.0,0.01,1.0,0.07585775750291836,0.9607068480985637,0.018931576124295232,0.018931576124295225,0.0014299996528460124
1.0,1.0,1.0,0.01,1.0,0.08317637711026708,0.9608118164133969,0.018933644617558115,0.01893364461755811,0.0013208943514869253
1.0,1.0,1.0,0.01,1.0,0.09120108393559097,0.9609075686556583,0.018935531499979157,0.01893553149997915,0.0012213683443833556
1.0,1.0,1.0,0.01,1.0,0.1,0.9609949123798757,0.018937252685132844,0.018937252685132838,0.0011305822498586784
1.0,1.0,1.0,0.01,1.0,0.1096478196143185,0.9610745846485959,0.018938822697487045,0.018938822697487038,0.0010477699564301157
1.0,1.0,1.0,0.01,1.0,0.12022644346174131,0.9611472581403095,0.018940254792764934,0.01894025479276492,0.000972232274160627
1.0,1.0,1.0,0.01,1.0,0.13182567385564073,0.9612135467357902,0.01894156106802882,0.018941561068028814,0.0009033311281521529
