p,q,r,s,l,p00,p01,p10,p11
1.0,0.001001001001001001,1.0,1.0,1.0,0.4441479999341346,0.22229629626333045,0.22229629626333045,0.11125940753920446
1.0,0.002002002002002002,1.0,1.0,1.0,0.4438518519177397,0.22237022210693536,0.22237022210693536,0.11140770386838954
1.0,0.003003003003003003,1.0,1.0,1.0,0.44355600000000006,0.22244400000000006,0.22244399999999998,0.111556
1.0,0.004004004004004004,1.0,1.0,1.0,0.4432604437863153,0.22251763018902615,0.22251763018902615,0.11170429583563228
1.0,0.005005005005005005,1.0,1.0,1.0,0.4429651828827419,0.2225911129200564,0.2225911129200564,0.11185259127714542
1.0,0.006006006006006006,1.0,1.0,1.0,0.4426702168959911,0.22266444843867428,0.22266444843867428,0.11200088622666039
1.0,0.007007007007007007,1.0,1.0,1.0,0.44237554543343005,0.22273763699000532,0.22273763699000543,0.11214918058655925
1.0,0.008008008008008008,1.0,1.0,1.0,0.44208116810307846,0.22281067881871852,0.2228106788187186,0.11229747425948436
1.0,0.009009009009009009,1.0,1.0,1.0,0.4417870845136075,0.2228835741690272,0.2228835741690273,0.11244576714833804
1.0,0.01001001001001001,1.0,1.0,1.0,0.44149329427433986,0.2229563232846891,0.22295632328468915,0.11259405915628191
1.0,0.011011011011011011,1.0,1.0,1.0,0.44119979699524686,0.22302892640900857,0.22302892640900865,0.11274235018673605
1.0,0.012012012012012012,1.0,1.0,1.0,0.4409065922869478,0.2231013837848369,0.2231013837848369,0.11289064014337842
1.0,0.013013013013013013,1.0,1.0,1.0,0.44061367976070903,0.22317369565457332,0.22317369565457337,0.11303892893014425
1.0,0.014014014014014014,1.0,1.0,1.0,0.4403210590284423,0.22324586226016616,0.22324586226016616,0.1131872164512254
1.0,0.015015015015015015,1.0,1.0,1.0,0.44002872970270307,0.22331788384311366,0.22331788384311366,0.1133355026110697
1.0,0.016016016016016016,1.0,1.0,1.0,0.43973669139669014,0.2233897606444648,0.2233897606444648,0.11348378731438022
1.0,0.017017017017017015,1.0,1.0,1.0,0.4394449437242436,0.22346149290482067,0.22346149290482062,0.113632070466115
1.0,0.018018018018018018,1.0,1.0,1.0,0.4391534862998443,0.223533080864335,0.22353308086433502,0.11378035197148577
1.0,0.01901901901901902,1.0,1.0,1.0,0.43886231873861076,0.2236045247627155,0.2236045247627155,0.11392863173595814
1.0,0.02002002002002002,1.0,1.0,1.0,0.43857144065630094,0.22367582483922446,0.2236758248392244,0.11407690966525012
1.0,0.02102102102102102,1.0,1.0,1.0,0.43828085166930825,0.22374698133267995,0.2237469813326799,0.11422518566533205
1.0,0.022022022022022022,1.0,1.0,1.0,0.437990551394662,0.22381799448145615,0.22381799448145615,0.1143734596424258
1.0,0.023023023023023025,1.0,1.0,1.0,0.43770053945002424,0.22388886452348575,0.22388886452348575,0.11452173150300422
1.0,0.024024024024024024,1.0,1.0,1.0,0.4374108154536913,0.2239595916962592,0.22395959169625915,0.11467000115379038
1.0,0.025025025025025023,1.0,1.0,1.0,0.43712137902458975,0.22403017623682664,0.22403017623682653,0.11481826850175701
1.0,0.026026026026026026,1.0,1.0,1.0,0.4368322297822769,0.22410061838179857,0.22410061838179865,0.11496653345412597
1.0,0.02702702702702703,1.0,1.0,1.0,0.43654336734693877,0.22417091836734693,0.2241709183673469,0.11511479591836732
1.0,0.028028028028028028,1.0,1.0,1.0,0.4362547913393894,0.22424107642920565,0.2242410764292056,0.11526305580219932
1.0,0.029029029029029027,1.0,1.0,1.0,0.435966501381069,0.224311092802672,0.224311092802672,0.11541131301358694
1.0,0.03003003003003003,1.0,1.0,1.0,0.4356784970940425,0.22438096772260765,0.22438096772260765,0.1155595674607423
1.0,0.031031031031031032,1.0,1.0,1.0,0.435390778101,0.2244507014234385,0.22445070142343854,0.1157078190521229
1.0,0.03203203203203203,1.0,1.0,1.0,0.43510334402525347,0.22452029413915725,0.22452029413915725,0.11585606769643199
1.0,0.03303303303303303,1.0,1.0,1.0,0.4348161944907364,0.22458974610332316,0.2245897461033231,0.11600431330261739
1.0,0.03403403403403403,1.0,1.0,1.0,0.4345293291220025,0.2246590575490632,0.22465905754906315,0.1161525557798711
1.0,0.035035035035035036,1.0,1.0,1.0,0.4342427475442248,0.22472822870907339,0.22472822870907325,0.11630079503762844
1.0,0.036036036036036036,1.0,1.0,1.0,0.43395644938319455,0.22479725981561857,0.22479725981561866,0.11644903098556822
1.0,0.037037037037037035,1.0,1.0,1.0,0.4336704342653184,0.22486615110053526,0.2248661511005353,0.11659726353361091
1.0,0.03803803803803804,1.0,1.0,1.0,0.43338470181761923,0.22493490279523085,0.2249349027952308,0.11674549259191906
1.0,0.03903903903903904,1.0,1.0,1.0,0.43309925166773433,0.22500351513068473,0.22500351513068473,0.11689371807089628
1.0,0.04004004004004004,1.0,1.0,1.0,0.43281408344391303,0.22507198833745018,0.22507198833745018,0.11704193988118655
1.0,0.04104104104104104,1.0,1.0,1.0,0.4325291967750171,0.22514032264565448,0.22514032264565448,0.11719015793367403
1.0,0.04204204204204204,1.0,1.0,1.0,0.4322445912905185,0.2252085182849998,0.22520851828499974,0.11733837213948187
1.0,0.043043043043043044,1.0,1.0,1.0,0.4319602666204986,0.2252765754847646,0.2252765754847646,0.11748658240997228
1.0,0.044044044044044044,1.0,1.0,1.0,0.431676222395647,0.22534449447380375,0.22534449447380375,0.11763478865674541
1.0,0.04504504504504504,1.0,1.0,1.0,0.4313924582472603,0.2254122754805504,0.2254122754805504,0.11778299079163893
1.0,0.04604604604604605,1.0,1.0,1.0,0.4311089738072403,0.22547991873301607,0.22547991873301604,0.11793118872672759
1.0,0.04704704704704705,1.0,1.0,1.0,0.4308257687080938,0.22554742445879186,0.22554742445879186,0.11807938237432247
1.0,0.04804804804804805,1.0,1.0,1.0,0.4305428425829309,0.2256147928850494,0.22561479288504938,0.11822757164697036
1.0,0.04904904904904905,1.0,1.0,1.0,0.4302601950654637,0.22568202423854153,0.22568202423854153,0.11837575645745321
1.0,0.050050050050050046,1.0,1.0,1.0,0.4299778257900053,0.22574911874560344,0.22574911874560344,0.11852393671878776
1.0,0.05105105105105105,1.0,1.0,1.0,0.4296957343914685,0.2258160766321534,0.2258160766321533,0.1186721123442247
1.0,0.05205205205205205,1.0,1.0,1.0,0.4294139205053655,0.22588289812369328,0.22588289812369328,0.11882028324724796
1.0,0.05305305305305305,1.0,1.0,1.0,0.42913238376780427,0.2259495834453105,0.22594958344531044,0.11896844934157481
1.0,0.05405405405405406,1.0,1.0,1.0,0.4288511238154907,0.22601613282167754,0.22601613282167746,0.11911661054115441
1.0,0.055055055055055056,1.0,1.0,1.0,0.4285701402857243,0.22608254647705406,0.22608254647705397,0.1192647667601677
1.0,0.056056056056056056,1.0,1.0,1.0,0.42828943281640036,0.2261488246352865,0.2261488246352865,0.11941291791302665
1.0,0.057057057057057055,1.0,1.0,1.0,0.4280090010460049,0.22621496751981046,0.22621496751981038,0.11956106391437427
1.0,0.058058058058058054,1.0,1.0,1.0,0.42772884461361654,0.2262809753536502,0.22628097535365008,0.11970920467908319
1.0,0.05905905905905906,1.0,1.0,1.0,0.42744896315890457,0.22634684835941998,0.22634684835941993,0.11985734012225548
1.0,0.06006006006006006,1.0,1.0,1.0,0.42716935632212677,0.22641258675932555,0.22641258675932555,0.12000547015922207
1.0,0.06106106106106106,1.0,1.0,1.0,0.42689002374412954,0.22647819077516404,0.22647819077516398,0.12015359470554247
1.0,0.062062062062062065,1.0,1.0,1.0,0.42661096506634644,0.2265436606283251,0.22654366062832507,0.12030171367700347
1.0,0.06306306306306306,1.0,1.0,1.0,0.42633217993079564,0.22660899653979247,0.22660899653979238,0.12044982698961944
1.0,0.06406406406406406,1.0,1.0,1.0,0.4260536679800817,0.22667419873014363,0.2266741987301436,0.12059793455963093
1.0,0.06506506506506507,1.0,1.0,1.0,0.42577542885739134,0.22673926741955183,0.22673926741955183,0.12074603630350494
1.0,0.06606606606606606,1.0,1.0,1.0,0.42549746220649415,0.226804202827786,0.22680420282778588,0.12089413213793401
1.0,0.06706706706706707,1.0,1.0,1.0,0.4252197676717409,0.22686900517421216,0.22686900517421205,0.12104222197983493
1.0,0.06806806806806806,1.0,1.0,1.0,0.4249423448980622,0.22693367467779413,0.22693367467779402,0.12119030574634969
1.0,0.06906906906906907,1.0,1.0,1.0,0.4246651935309684,0.22699821155709424,0.22699821155709424,0.12133838335484315
1.0,0.07007007007007007,1.0,1.0,1.0,0.4243883132165464,0.22706261603027447,0.2270626160302744,0.12148645472290455
1.0,0.07107107107107107,1.0,1.0,1.0,0.42411170360146117,0.22712688831509684,0.22712688831509686,0.12163451976834526
1.0,0.07207207207207207,1.0,1.0,1.0,0.423835364332952,0.22719102862892482,0.22719102862892476,0.12178257840919844
1.0,0.07307307307307308,1.0,1.0,1.0,0.42355929505883344,0.22725503718872359,0.22725503718872347,0.12193063056371953
1.0,0.07407407407407407,1.0,1.0,1.0,0.4232834954274929,0.2273189142110612,0.2273189142110612,0.12207867615038465
1.0,0.07507507507507508,1.0,1.0,1.0,0.42300796508789057,0.22738265991210943,0.22738265991210935,0.12222671508789064
1.0,0.07607607607607608,1.0,1.0,1.0,0.4227327036895569,0.22744627450764449,0.22744627450764449,0.12237474729515396
1.0,0.07707707707707707,1.0,1.0,1.0,0.42245771088259276,0.22750975821304806,0.22750975821304806,0.12252277269131115
1.0,0.07807807807807808,1.0,1.0,1.0,0.42218298631766793,0.2275731112433076,0.22757311124330754,0.12267079119571692
1.0,0.07907907907907907,1.0,1.0,1.0,0.42190852964601977,0.22763633381301784,0.22763633381301773,0.1228188027279445
1.0,0.08008008008008008,1.0,1.0,1.0,0.4216343405194526,0.227699426136381,0.227699426136381,0.12296680720778531
1.0,0.08108108108108109,1.0,1.0,1.0,0.4213604185903356,0.22776238842720836,0.22776238842720836,0.12311480455524772
1.0,0.08208208208208208,1.0,1.0,1.0,0.4210867635116027,0.2278252208989202,0.22782522089892016,0.1232627946905569
1.0,0.08308308308308308,1.0,1.0,1.0,0.42081337493675147,0.22788792376454725,0.2278879237645472,0.12341077753415414
1.0,0.08408408408408408,1.0,1.0,1.0,0.42054025251984173,0.2279504972367309,0.2279504972367309,0.12355875300669644
1.0,0.08508508508508508,1.0,1.0,1.0,0.4202673959154932,0.22801294152772528,0.2280129415277252,0.12370672102905622
1.0,0.08608608608608609,1.0,1.0,1.0,0.419994804778888,0.2280752568493962,0.22807525684939603,0.12385468152231974
1.0,0.08708708708708708,1.0,1.0,1.0,0.4197224787657647,0.22813744341322356,0.22813744341322356,0.12400263440778818
1.0,0.08808808808808809,1.0,1.0,1.0,0.4194504175324215,0.22819950143030143,0.22819950143030138,0.12415057960697577
1.0,0.0890890890890891,1.0,1.0,1.0,0.4191786207357122,0.228261431111339,0.22826143111133892,0.12429851704160991
1.0,0.09009009009009009,1.0,1.0,1.0,0.4189070880330475,0.22832323266666096,0.22832323266666096,0.12444644663363055
1.0,0.09109109109109109,1.0,1.0,1.0,0.4186358190823914,0.22838490630620967,0.22838490630620967,0.12459436830518932
1.0,0.0920920920920921,1.0,1.0,1.0,0.41836481354226246,0.22844645223954388,0.22844645223954382,0.12474228197864981
1.0,0.09309309309309309,1.0,1.0,1.0,0.4180940710717314,0.22850787067584133,0.22850787067584127,0.12489018757658593
1.0,0.0940940940940941,1.0,1.0,1.0,0.4178235913304203,0.22856916182389864,0.22856916182389864,0.12503808502178235
1.0,0.09509509509509509,1.0,1.0,1.0,0.41755337397850145,0.22863032589213247,0.22863032589213242,0.12518597423723365
1.0,0.0960960960960961,1.0,1.0,1.0,0.41728341867669644,0.22869136308858,0.22869136308857996,0.12533385514614365
1.0,0.0970970970970971,1.0,1.0,1.0,0.41701372508627527,0.22875227362089992,0.22875227362089984,0.12548172767192503
1.0,0.0980980980980981,1.0,1.0,1.0,0.41674429286905507,0.2288130576963731,0.22881305769637303,0.12562959173819888
1.0,0.0990990990990991,1.0,1.0,1.0,0.4164751216873986,0.22887371552190375,0.22887371552190375,0.12577744726879392
1.0,0.10010010010010009,1.0,1.0,1.0,0.4162062112042143,0.22893424730401962,0.22893424730401962,0.1259252941877466
1.0,0.1011011011011011,1.0,1.0,1.0,0.4159375610829538,0.22899465324887336,0.2289946532488733,0.12607313241929968
1.0,0.1021021021021021,1.0,1.0,1.0,0.4156691709876119,0.22905493356224277,0.2290549335622427,0.12622096188790258
1.0,0.1031031031031031,1.0,1.0,1.0,0.41540104058272626,0.22911508844953177,0.22911508844953177,0.12636878251821018
1.0,0.1041041041041041,1.0,1.0,1.0,0.415133169533374,0.22917511811577154,0.2291751181157715,0.12651659423508305
1.0,0.10510510510510511,1.0,1.0,1.0,0.41486555750517223,0.22923502276562077,0.22923502276562077,0.12666439696358628
1.0,0.1061061061061061,1.0,1.0,1.0,0.4145982041642775,0.2292948026033668,0.22929480260336674,0.12681219062898907
1.0,0.10710710710710711,1.0,1.0,1.0,0.41433110917738336,0.22935445783292593,0.22935445783292593,0.1269599751567648
1.0,0.10810810810810811,1.0,1.0,1.0,0.4140642722117201,0.229413988657845,0.229413988657845,0.12710775047258985
1.0,0.1091091091091091,1.0,1.0,1.0,0.41379769293505414,0.2294733952813013,0.22947339528130128,0.12725551650234324
1.0,0.11011011011011011,1.0,1.0,1.0,0.41353137101568543,0.2295326779061039,0.22953267790610385,0.12740327317210673
1.0,0.1111111111111111,1.0,1.0,1.0,0.41326530612244883,0.22959183673469394,0.22959183673469394,0.12755102040816327
1.0,0.11211211211211211,1.0,1.0,1.0,0.4129994979247105,0.229650871969146,0.22965087196914596,0.12769875813699755
1.0,0.11311311311311312,1.0,1.0,1.0,0.41273394609236874,0.22970978381116822,0.22970978381116813,0.1278464862852948
1.0,0.11411411411411411,1.0,1.0,1.0,0.4124686502958519,0.22976857246210375,0.2297685724621037,0.12799420477994064
1.0,0.11511511511511512,1.0,1.0,1.0,0.4122036102061179,0.22982723812293085,0.22982723812293077,0.12814191354802043
