p,q,r,s,l,d,p00,p01,p10,p11
1.0,1.0,1.0,1.0,1.0,0.010974987654930561,0.029378274736653987,0.029378274736654126,0.029378274736654126,0.9118651757900377
1.0,1.0,1.0,1.0,1.0,0.012045035402587823,0.03190750844999041,0.03190750844999035,0.03190750844999035,0.904277474650029
1.0,1.0,1.0,1.0,1.0,0.013219411484660288,0.03462350805390398,0.034623508053903955,0.034623508053903955,0.8961294758382882
1.0,1.0,1.0,1.0,1.0,0.014508287784959394,0.037534662771478086,0.03753466277147822,0.0375346627714782,0.8873960116855656
1.0,1.0,1.0,1.0,1.0,0.015922827933410922,0.04064880125186982,0.040648801251870176,0.04064880125187023,0.8780535962443898
1.0,1.0,1.0,1.0,1.0,0.01747528400007684,0.04397300394516877,0.04397300394516877,0.0439730039451688,0.8680809881644936
1.0,1.0,1.0,1.0,1.0,0.019179102616724886,0.04751339977968909,0.04751339977968909,0.04751339977968903,0.8574598006609327
1.0,1.0,1.0,1.0,1.0,0.02104904144512021,0.051274950252731454,0.05127495025273161,0.05127495025273161,0.8461751492418053
1.0,1.0,1.0,1.0,1.0,0.023101297000831605,0.05526122525324053,0.05526122525324039,0.05526122525324033,0.8342163242402787
1.0,1.0,1.0,1.0,1.0,0.025353644939701114,0.05947417620632395,0.05947417620632386,0.05947417620632378,0.8215774713810285
1.0,1.0,1.0,1.0,1.0,0.027825594022071243,0.06391391339485625,0.0639139133948561,0.06391391339485601,0.8082582598154315
1.0,1.0,1.0,1.0,1.0,0.030538555088334154,0.06857849548149833,0.06857849548149825,0.06857849548149808,0.7942645135555053
1.0,1.0,1.0,1.0,1.0,0.033516026509388425,0.07346374021747872,0.07346374021747892,0.07346374021747892,0.7796087793475633
1.0,1.0,1.0,1.0,1.0,0.03678379771828634,0.07856306596316627,0.07856306596316627,0.0785630659631663,0.7643108021105012
1.0,1.0,1.0,1.0,1.0,0.040370172585965536,0.08386737383938946,0.08386737383938996,0.08386737383938991,0.7483978784818307
1.0,1.0,1.0,1.0,1.0,0.044306214575838825,0.08936497996881457,0.08936497996881472,0.08936497996881465,0.731905060093556
1.0,1.0,1.0,1.0,1.0,0.04862601580065353,0.09504160627111465,0.09504160627111485,0.09504160627111477,0.7148751811866558
1.0,1.0,1.0,1.0,1.0,0.0533669923120631,0.10088043660442454,0.10088043660442454,0.10088043660442443,0.6973586901867266
1.0,1.0,1.0,1.0,1.0,0.05857020818056667,0.10686224271478223,0.10686224271478245,0.1068622427147825,0.6794132718556529
1.0,1.0,1.0,1.0,1.0,0.06428073117284322,0.11296558154715072,0.11296558154715071,0.11296558154715065,0.661103255358548
1.0,1.0,1.0,1.0,1.0,0.07054802310718646,0.11916706213628837,0.11916706213628864,0.11916706213628864,0.6424988135911345
1.0,1.0,1.0,1.0,1.0,0.0774263682681127,0.12544167674566448,0.12544167674566484,0.12544167674566478,0.623674969763006
1.0,1.0,1.0,1.0,1.0,0.08497534359086446,0.1317631874161396,0.13176318741613965,0.1317631874161396,0.6047104377515811
1.0,1.0,1.0,1.0,1.0,0.093260334688322,0.13810455590374604,0.1381045559037463,0.1381045559037462,0.5856863322887614
1.0,1.0,1.0,1.0,1.0,0.10235310218990264,0.144438402399426,0.14443840239942607,0.14443840239942599,0.5666847928017219
1.0,1.0,1.0,1.0,1.0,0.11233240329780277,0.15073747666469742,0.1507374766646973,0.15073747666469722,0.547787570005908
1.0,1.0,1.0,1.0,1.0,0.12328467394420665,0.15697512444819867,0.15697512444819864,0.15697512444819858,0.5290746266554041
