p,q,r,s,l,p00,p01,p10,p11
0.01,1.0,1.0,1.0,0.012022644346174132,0.24830009477461182,0.2512021570441166,0.25120215704411675,0.24929559113715474
0.01,1.0,1.0,1.0,0.013182567385564075,0.24801823379993365,0.25119901534736666,0.25119901534736666,0.24958373550533308
0.01,1.0,1.0,1.0,0.014454397707459272,0.24770972793965204,0.25119539008146274,0.2511953900814628,0.24989949189742244
0.01,1.0,1.0,1.0,0.015848931924611134,0.24737211586810706,0.2511911989117819,0.25119119891178193,0.2502454863083291
0.01,1.0,1.0,1.0,0.017378008287493755,0.24700272039669313,0.25118634460024764,0.25118634460024764,0.2506245904028116
0.01,1.0,1.0,1.0,0.019054607179632473,0.2465986318573753,0.2511807122395835,0.25118071223958355,0.2510399436634576
0.01,1.0,1.0,1.0,0.020892961308540396,0.24615669068496474,0.25117416597684944,0.25117416597684955,0.2514949773613363
0.01,1.0,1.0,1.0,0.022908676527677724,0.24567346926799175,0.25116654513502934,0.2511665451350293,0.25199344046194966
0.01,1.0,1.0,1.0,0.025118864315095794,0.24514525316977462,0.2511576596265385,0.2511576596265385,0.25253942757714837
0.01,1.0,1.0,1.0,0.02754228703338166,0.24456802186005608,0.25114728453535745,0.25114728453535745,0.25313740906922905
0.01,1.0,1.0,1.0,0.03019951720402016,0.2439374291440931,0.251135153725238,0.25113515372523804,0.2537922634054308
0.01,1.0,1.0,1.0,0.03311311214825911,0.24324878353158375,0.2511209523097976,0.2511209523097976,0.2545093118488211
0.01,1.0,1.0,1.0,0.03630780547701014,0.24249702885351646,0.2511043077962514,0.2511043077962516,0.2552943555539805
0.01,1.0,1.0,1.0,0.039810717055349734,0.24167672551171898,0.25108477968842086,0.2510847796884208,0.2561537151114393
0.01,1.0,1.0,1.0,0.04365158322401661,0.24078203283520766,0.2510618473062104,0.2510618473062104,0.2570942725523716
0.01,1.0,1.0,1.0,0.04786300923226385,0.23980669312005984,0.2510348955486977,0.25103489554869773,0.2581235157825447
