p,q,r,s,l,p00,p01,p10,p11
1.0,1.0,0.35000000000000003,0.01,1.0,0.9277836348922331,0.035431623963352615,0.03543162396335262,0.001353117181061558
1.0,1.0,0.36,0.01,1.0,0.9291896870280428,0.034755169811829904,0.034755169811829995,0.0012999733482972748
1.0,1.0,0.37,0.01,1.0,0.9305226802247032,0.03411335488113041,0.034113354881130445,0.001250610013035823
1.0,1.0,0.38,0.01,1.0,0.931788163589181,0.03350358691383722,0.03350358691383716,0.001204662583144744
1.0,1.0,0.39,0.01,1.0,0.9329911382287667,0.0329235258222388,0.03292352582223881,0.001161810126755825
1.0,1.0,0.4,0.01,1.0,0.9341361232572514,0.032371053776241436,0.032371053776241415,0.001121769190265792
1.0,1.0,0.41000000000000003,0.01,1.0,0.9352272124865368,0.03184424944713877,0.0318442494471388,0.0010842886191853576
1.0,1.0,0.42,0.01,1.0,0.9362681233017212,0.03134136574937392,0.03134136574937395,0.0010491451995311408
1.0,1.0,0.43,0.01,1.0,0.937262238948577,0.03086081053871671,0.030860810538716702,0.0010161399739895202
1.0,1.0,0.44,0.01,1.0,0.9382126452464219,0.030401129818965977,0.030401129818965984,0.0009850951156460622
1.0,1.0,0.45,0.01,1.0,0.939122162565182,0.029960993085137822,0.029960993085137843,0.000955851264542352
1.0,1.0,0.46,0.01,1.0,0.939993373764287,0.02953918049280799,0.02953918049280801,0.0009282652500968502
1.0,1.0,0.47000000000000003,0.01,1.0,0.9408286486760016,0.02913457159371651,0.02913457159371651,0.0009022081365654791
1.0,1.0,0.48,0.01,1.0,0.9416301656216887,0.02874613541914398,0.028746135419143993,0.0008775635400233725
1.0,1.0,0.49,0.01,1.0,0.9423999303721595,0.02837292172670271,0.02837292172670271,0.0008542261744349772
1.0,1.0,0.5,0.01,1.0,0.9431397928994084,0.028014053254437874,0.028014053254437888,0.0008321005917159768
1.0,1.0,0.51,0.01,1.0,0.9438514622141405,0.027668718849608857,0.027668718849608868,0.0008111000866416117
1.0,1.0,0.52,0.01,1.0,0.9445365195394919,0.0273361673591018,0.027336167359101812,0.0007911457423045456
1.0,1.0,0.53,0.01,1.0,0.9451964300345864,0.02701570218481071,0.027015702184810732,0.0007721655957922735
1.0,1.0,0.54,0.01,1.0,0.9458325532508074,0.026706676421089915,0.02670667642108992,0.0007540939070128068
1.0,1.0,0.55,0.01,1.0,0.9464461524777559,0.02640848850297969,0.02640848850297969,0.000736870516284762
1.0,1.0,0.56,0.01,1.0,0.947038403114045,0.0261205783037113,0.0261205783037113,0.0007204402785323482
1.0,1.0,0.5700000000000001,0.01,1.0,0.9476104001796004,0.025842423628312888,0.0258424236283129,0.0007047525637736881
1.0,1.0,0.58,0.01,1.0,0.9481631650704504,0.02557353705720913,0.025573537057209134,0.0006897608151312816
1.0,1.0,0.59,0.01,1.0,0.9486976516436421,0.025313463099738056,0.025313463099738046,0.0006754221568817497
1.0,1.0,0.6,0.01,1.0,0.9492147517085221,0.025061775622667287,0.02506177562266729,0.0006616970461430305
1.0,1.0,0.61,0.01,1.0,0.9497152999908625,0.02481807552321521,0.024818075523215195,0.0006485489627069711
1.0,1.0,0.62,0.01,1.0,0.9502000786279347,0.024581988619885878,0.0245819886198859,0.0006359441322934393
1.0,1.0,0.63,0.01,1.0,0.9506698212454407,0.02435316373770343,0.024353163737703437,0.0006238512791522334
1.0,1.0,0.64,0.01,1.0,0.9511252166609789,0.02413127096726498,0.024131270967264976,0.0006122414044912524
1.0,1.0,0.65,0.01,1.0,0.9515669122533554,0.02391600007948265,0.02391600007948266,0.0006010875876793049
1.0,1.0,0.66,0.01,1.0,0.9519955170323974,0.023707059080014678,0.0237070590800147,0.0005903648075731236
1.0,1.0,0.67,0.01,1.0,0.9524116044398672,0.02350417288923567,0.02350417288923569,0.00058004978166135
1.0,1.0,0.68,0.01,1.0,0.9528157149085624,0.023307082135212386,0.02330708213521238,0.0005701208210127664
1.0,1.0,0.6900000000000001,0.01,1.0,0.9532083582036119,0.023115542048559375,0.02311554204855938,0.0005605576992691252
1.0,1.0,0.7000000000000001,0.01,1.0,0.9535900155672906,0.022929321449284213,0.02292932144928422,0.0005513415341412046
1.0,1.0,0.71,0.01,1.0,0.9539611416863204,0.02274820181681226,0.02274820181681228,0.0005424546800550684
1.0,1.0,0.72,0.01,1.0,0.9543221664985717,0.022571976435334727,0.022571976435334755,0.000533880630758744
1.0,1.0,0.73,0.01,1.0,0.954673496854244,0.022400449607457504,0.02240044960745751,0.0005256039308409263
1.0,1.0,0.74,0.01,1.0,0.9550155180450273,0.02223343592986818,0.022233435929868182,0.000517610095236428
1.0,1.0,0.75,0.01,1.0,0.9553485952133195,0.02207075962539021,0.02207075962539022,0.0005098855359001039
1.0,1.0,0.76,0.01,1.0,0.9556730746523366,0.021912253926369373,0.02191225392636937,0.0005024174949245708
1.0,1.0,0.77,0.01,1.0,0.9559892850068431,0.021757760504849077,0.021757760504849066,0.0004951939834587038
1.0,1.0,0.78,0.01,1.0,0.9562975383832536,0.02160712894544544,0.02160712894544544,0.00048820372585545705
1.0,1.0,0.79,0.01,1.0,0.9565981313769886,0.021460216257235373,0.02146021625723537,0.0004814361085405602
1.0,1.0,0.8,0.01,1.0,0.9568913460241896,0.021316886421330953,0.021316886421330953,0.000474881133148462
1.0,1.0,0.81,0.01,1.0,0.9571774506842121,0.021177009971133417,0.02117700997113342,0.00046852937352098153
1.0,1.0,0.8200000000000001,0.01,1.0,0.9574567008587019,0.02104046360254574,0.021040463602545745,0.0004623719362066319
1.0,1.0,0.8300000000000001,0.01,1.0,0.9577293399525048,0.020907129811679383,0.020907129811679397,0.0004564004241366247
1.0,1.0,0.84,0.01,1.0,0.957995599981175,0.020776896557818985,0.020776896557818985,0.000450606903187022
1.0,1.0,0.85,0.01,1.0,0.958255702229405,0.02064965694961444,0.02064965694961444,0.000444983871366182
1.0,1.0,0.86,0.01,1.0,0.9585098578642973,0.020525308952654777,0.02052530895265478,0.00043952423039302205
1.0,1.0,0.87,0.01,1.0,0.9587582685070593,0.020403755116742937,0.020403755116742937,0.0004342212594549822
1.0,1.0,0.88,0.01,1.0,0.9590011267663633,0.020284902321340705,0.02028490232134071,0.00042906859095545146
1.0,1.0,0.89,0.01,1.0,0.9592386167363466,0.020168661537787236,0.02016866153778724,0.00042406018807896183
1.0,1.0,0.9,0.01,1.0,0.9594709144619501,0.02005494760701546,0.020054947607015466,0.0004191903240190251
1.0,1.0,0.91,0.01,1.0,0.9596981883740693,0.019943679031601252,0.019943679031601255,0.0004144535627283039
1.0,1.0,0.92,0.01,1.0,0.9599205996967789,0.0198347777810785,0.019834777781078512,0.0004098447410640418
1.0,1.0,0.93,0.01,1.0,0.9601383028286999,0.019728169109543187,0.019728169109543194,0.00040535895221354595
1.0,1.0,0.9400000000000001,0.01,1.0,0.9603514457004028,0.019623781384651148,0.01962378138465116,0.000400991530295168
1.0,1.0,0.9500000000000001,0.01,1.0,0.960560170109584,0.019521545927188008,0.01952154592718801,0.00039673803603977706
1.0,1.0,0.96,0.01,1.0,0.9607646120356216,0.019421396860456047,0.019421396860456054,0.00039259424346631435
1.0,1.0,0.97,0.01,1.0,0.9609649019349572,0.019323270968784993,0.019323270968785,0.00038855612747276143
1.0,1.0,0.98,0.01,1.0,0.9611611650186733,0.019227107564527918,0.019227107564527928,0.0003846198522708151
1.0,1.0,0.99,0.01,1.0,0.9613535215134915,0.019132848362954775,0.01913284836295479,0.00038078176059886033
1.0,1.0,1.0,0.01,1.0,0.9615420869073428,0.019040437364501846,0.019040437364501846,0.0003770383636535022
1.0,1.0,0.01,0.02,1.0,0.11257790858725802,0.2229484072022165,0.22294840720221576,0.4415252770083098
