p,q,r,s,l,p00,p01,p10,p11
1.0,1.0,1.0,0.064064064064064,1,0.796604959812645,0.0959223281806383,0.0959223281806383,0.0115503838260787
1.0,1.0,1.0,0.066066066066066,1,0.791609349187505,0.0981149615894372,0.0981149615894372,0.0121607276336204
1.0,1.0,1.0,0.068068068068068,1,0.786679049121447,0.100270244311637,0.100270244311637,0.0127804622552789
1.0,1.0,1.0,0.07007007007007,1,0.781812857935486,0.102388961750204,0.102388961750204,0.0134092185641053
1.0,1.0,1.0,0.072072072072072,1,0.777009602194787,0.104471879286694,0.104471879286694,0.0140466392318244
1.0,1.0,1.0,0.074074074074074,1,0.772268135904499,0.106519742883379,0.106519742883379,0.014692378328742
1.0,1.0,1.0,0.076076076076076,1,0.767587339732413,0.10853327966449,0.10853327966449,0.015346100938607
1.0,1.0,1.0,0.078078078078078,1,0.762966120257398,0.110513198477395,0.110513198477395,0.0160074827878121
1.0,1.0,1.0,0.08008008008008,1,0.758403409242659,0.1124601904345,0.1124601904345,0.0166762098883411
1.0,1.0,1.0,0.082082082082082,1,0.753898162932856,0.114374929436622,0.114374929436622,0.0173519781939001
1.0,1.0,1.0,0.084084084084084,1,0.74944936137421,0.116258072678548,0.116258072678548,0.0180344932686944
1.0,1.0,1.0,0.086086086086086,1,0.745056007756721,0.118110261137471,0.118110261137471,0.0187234699683364
1.0,1.0,1.0,0.088088088088088,1,0.740717127777684,0.119932120044961,0.119932120044961,0.0194186321323948
1.0,1.0,1.0,0.09009009009009,1,0.736431769025703,0.121724259343091,0.121724259343091,0.0201197122881143
1.0,1.0,1.0,0.0920920920920922,1,0.732199000384468,0.123487274125336,0.123487274125336,0.0208264513648597
1.0,1.0,1.0,0.0940940940940942,1,0.728017911455544,0.125221745062802,0.125221745062802,0.0215385984188533
1.0,1.0,1.0,0.0960960960960962,1,0.7238876119995,0.126928238816351,0.126928238816351,0.0222559103677985
1.0,1.0,1.0,0.0980980980980982,1,0.719807231394701,0.128607308435152,0.128607308435152,0.0229781517349952
1.0,1.0,1.0,0.1001001001001,1,0.715775918113122,0.130259493742151,0.130259493742151,0.0237050944025753
1.0,1.0,1.0,0.1021021021021022,1,0.711792839212578,0.131885321706963,0.131885321706963,0.0244365173734972
1.0,1.0,1.0,0.1041041041041042,1,0.70785717984478,0.133485306806631,0.133485306806631,0.0251722065419577
1.0,1.0,1.0,0.1061061061061062,1,0.703968142778651,0.135059951374728,0.135059951374728,0.0259119544718934
1.0,1.0,1.0,0.1081081081081082,1,0.700124947938359,0.136609745939192,0.136609745939192,0.026655560183257
1.0,1.0,1.0,0.1101101101101102,1,0.696326831955548,0.138135169549342,0.138135169549342,0.0274028289457668
1.0,1.0,1.0,0.1121121121121122,1,0.692573047735275,0.139636690092441,0.139636690092441,0.028153572079844
1.0,1.0,1.0,0.1141141141141142,1,0.688862864035153,0.141114764600193,0.141114764600193,0.0289076067644601
1.0,1.0,1.0,0.1161161161161162,1,0.685195565057272,0.142569839545549,0.142569839545549,0.0296647558516299
1.0,1.0,1.0,0.1181181181181182,1,0.681570450052414,0.144002351130143,0.144002351130143,0.0304248476872997
1.0,1.0,1.0,0.1201201201201202,1,0.677986832936177,0.145412725562719,0.145412725562719,0.0311877159383848
1.0,1.0,1.0,0.1221221221221222,1,0.674444041916569,0.146801379328852,0.146801379328852,0.0319531994257269
1.0,1.0,1.0,0.1241241241241242,1,0.670941419132696,0.148168719452279,0.148168719452278,0.0327211419627471
1.0,1.0,1.0,0.1261261261261262,1,0.667478320304157,0.149515143748131,0.149515143748131,0.0334913921995814
1.0,1.0,1.0,0.1281281281281282,1,0.664054114390787,0.15084104106836,0.15084104106836,0.0342638034724934
1.0,1.0,1.0,0.1301301301301302,1,0.660668183262402,0.152146791539614,0.152146791539614,0.03503823365837
1.0,1.0,1.0,0.1321321321321322,1,0.657319921378194,0.153432766793849,0.153432766793849,0.035814545034108
1.0,1.0,1.0,0.1341341341341342,1,0.654008735475476,0.154699330191904,0.154699330191904,0.0365926041407153
1.0,1.0,1.0,0.1361361361361362,1,0.650734044267443,0.155946837040304,0.155946837040304,0.0373722816519494
1.0,1.0,1.0,0.1381381381381382,1,0.647495278149666,0.157175634801502,0.157175634801502,0.0381534522473303
1.0,1.0,1.0,0.1401401401401402,1,0.644291878915017,0.158386063297809,0.158386063297809,0.0389359944893649
1.0,1.0,1.0,0.1421421421421422,1,0.641123299476762,0.159578454909203,0.159578454909203,0.0397197907048323
1.0,1.0,1.0,0.1441441441441442,1,0.637989003599541,0.160753134765239,0.160753134765239,0.0405047268699814
1.0,1.0,1.0,0.1461461461461462,1,0.634888465637983,0.161910420931258,0.161910420931259,0.0412906924995
1.0,1.0,1.0,0.1481481481481482,1,0.631821170282709,0.163050624589086,0.163050624589086,0.042077580539119
1.0,1.0,1.0,0.1501501501501502,1,0.628786612313482,0.164174050212398,0.164174050212398,0.0428652872617226
1.0,1.0,1.0,0.1521521521521522,1,0.625784296359278,0.165280995736942,0.165280995736942,0.0436537121668379
1.0,1.0,1.0,0.1541541541541542,1,0.622813736665041,0.166371752725787,0.166371752725787,0.0444427578833846
1.0,1.0,1.0,0.1561561561561562,1,0.619874456864934,0.167446606529748,0.167446606529749,0.0452323300755684
1.0,1.0,1.0,0.1581581581581582,1,0.616965989761855,0.168505836443169,0.168505836443169,0.0460223373518075
1.0,1.0,1.0,0.1601601601601602,1,0.614087877113029,0.169549715855193,0.169549715855193,0.0468126911765849
1.0,1.0,1.0,0.1621621621621622,1,0.611239669421487,0.170578512396694,0.170578512396694,0.047603305785124
1.0,1.0,1.0,0.1641641641641642,1,0.60842092573325,0.17159248808298,0.17159248808298,0.048394098100789
1.0,1.0,1.0,0.1661661661661662,1,0.605631213440018,0.172591899452434,0.172591899452434,0.0491849876551143
1.0,1.0,1.0,0.1681681681681682,1,0.602870108087219,0.173576997701204,0.173576997701204,0.0499758965103725
1.0,1.0,1.0,0.1701701701701702,1,0.600137193187243,0.174548028814083,0.174548028814083,0.050766749184592
1.0,1.0,1.0,0.1721721721721722,1,0.597432060037687,0.175505233691686,0.175505233691686,0.0515574725789411
1.0,1.0,1.0,0.1741741741741742,1,0.594754307544476,0.176448848274065,0.176448848274065,0.0523479959073951
1.0,1.0,1.0,0.1761761761761762,1,0.592103542049698,0.177379103660846,0.177379103660846,0.0531382506286108
1.0,1.0,1.0,0.1781781781781782,1,0.589479377164014,0.178296226228028,0.178296226228028,0.0539281703799303
1.0,1.0,1.0,0.1801801801801802,1,0.586881433603502,0.179200437741527,0.179200437741527,0.0547176909134435
1.0,1.0,1.0,0.1821821821821822,1,0.584309339030802,0.18009195546758,0.18009195546758,0.0555067500340382
1.0,1.0,1.0,0.1841841841841842,1,0.581762727900429,0.1809709922801,0.1809709922801,0.0562952875393717
1.0,1.0,1.0,0.1861861861861862,1,0.579241241308133,0.181837756765085,0.181837756765085,0.0570832451616975
1.0,1.0,1.0,0.1881881881881882,1,0.57674452684418,0.182692453322167,0.182692453322167,0.0578705665114866
1.0,1.0,1.0,0.1901901901901902,1,0.574272238450442,0.183535282263388,0.183535282263388,0.0586571970227817
1.0,1.0,1.0,0.1921921921921922,1,0.571824036281179,0.184366439909297,0.184366439909297,0.0594430839002268
1.0,1.0,1.0,0.1941941941941942,1,0.569399586567401,0.185186118682441,0.185186118682441,0.0602281760677175
1.0,1.0,1.0,0.1961961961961962,1,0.566998561484716,0.185994507198334,0.185994507198334,0.0610124241186166
1.0,1.0,1.0,0.1981981981981982,1,0.564620639024546,0.186791790353985,0.186791790353985,0.0617957802674838
1.0,1.0,1.0,0.2002002002002,1,0.562265502868624,0.187578149414053,0.187578149414053,0.0625781983032704
1.0,1.0,1.0,0.202202202202202,1,0.55993284226667,0.1883537620947,0.1883537620947,0.0633596335439291
1.0,1.0,1.0,0.204204204204204,1,0.557622351917162,0.189118802645222,0.189118802645222,0.0641400427923945
1.0,1.0,1.0,0.206206206206206,1,0.555333731851092,0.18987344192751,0.18987344192751,0.0649193842938874
