p,q,r,s,l,p00,p01,p10,p11
1.0,1.0,1.0,0.0,1,1.0,0.0,0.0,0.0
1.0,1.0,1.0,0.002002002002002,1,0.992055642187074,0.0039642583104378,0.0039642583104378,1.58411920497017e-05
1.0,1.0,1.0,0.004004004004004,1,0.984236699960181,0.0078503425719655,0.0078503425719655,6.26148958880602e-05
1.0,1.0,1.0,0.006006006006006,1,0.976540406018047,0.0116601839524543,0.0116601839524543,0.0001392260770442
1.0,1.0,1.0,0.008008008008008,1,0.968964070751981,0.0153956555432291,0.0153956555432291,0.0002446181615607
1.0,1.0,1.0,0.01001001001001,1,0.961505079610631,0.0190585744224109,0.0190585744224109,0.0003777715445472
1.0,1.0,1.0,0.012012012012012,1,0.954160890569208,0.0226507036336904,0.0226507036336904,0.000537702163411
1.0,1.0,1.0,0.014014014014014,1,0.946929031698443,0.0261737540844584,0.0261737540844584,0.0007234601326405
1.0,1.0,1.0,0.016016016016016,1,0.939807098828782,0.0296293863670158,0.0296293863670158,0.0009341284371867
1.0,1.0,1.0,0.018018018018018,1,0.932792753305574,0.033019212506392,0.033019212506392,0.0011688216816421
1.0,1.0,1.0,0.02002002002002,1,0.925883719831188,0.0363447976381231,0.0363447976381232,0.0014266848925661
1.0,1.0,1.0,0.022022022022022,1,0.919077784390222,0.0396076616191673,0.0396076616191673,0.001706892371443
1.0,1.0,1.0,0.024024024024024,1,0.912372792254157,0.0428092805749751,0.0428092805749751,0.0020086465958932
1.0,1.0,1.0,0.026026026026026,1,0.905766646061957,0.0459510883855822,0.0459510883855822,0.0023311771668783
1.0,1.0,1.0,0.028028028028028,1,0.899257303973351,0.0490344781134447,0.0490344781134446,0.0026737397997594
1.0,1.0,1.0,0.03003003003003,1,0.892842777891613,0.0520608033756043,0.0520608033756043,0.003035615357178
1.0,1.0,1.0,0.032032032032032,1,0.886521131752883,0.0550313796626425,0.0550313796626425,0.0034161089218323
1.0,1.0,1.0,0.034034034034034,1,0.880290479879162,0.0579474856067599,0.0579474856067599,0.0038145489073181
1.0,1.0,1.0,0.036036036036036,1,0.874148985392293,0.060810364201203,0.060810364201203,0.004230286205301
1.0,1.0,1.0,0.038038038038038,1,0.868094858686325,0.0636212239731541,0.063621223973154,0.0046626933673671
1.0,1.0,1.0,0.04004004004004,1,0.862126355955824,0.0663812401120942,0.0663812401120942,0.005111163819988
1.0,1.0,1.0,0.042042042042042,1,0.856241777777778,0.0690915555555555,0.0690915555555555,0.0055751111111111
1.0,1.0,1.0,0.044044044044044,1,0.850439467744873,0.0717532820340833,0.0717532820340833,0.00605396818696
1.0,1.0,1.0,0.046046046046046,1,0.844717811148009,0.0743675010771453,0.0743675010771453,0.0065471866977008
1.0,1.0,1.0,0.048048048048048,1,0.839075233706023,0.076935264981641,0.0769352649816411,0.0070542363306948
1.0,1.0,1.0,0.05005005005005,1,0.833510200340706,0.0794575977445859,0.0794575977445859,0.0075746041701225
1.0,1.0,1.0,0.052052052052052,1,0.82802121399524,0.08193549596147,0.08193549596147,0.00810779408182
1.0,1.0,1.0,0.054054054054054,1,0.822606814494321,0.0843699296917253,0.0843699296917252,0.0086533261222282
1.0,1.0,1.0,0.056056056056056,1,0.81726557744427,0.0867618432926619,0.0867618432926619,0.0092107359704058
1.0,1.0,1.0,0.058058058058058,1,0.811996113171537,0.0891121562231772,0.0891121562231773,0.0097795743821083
1.0,1.0,1.0,0.06006006006006,1,0.806797065698062,0.0914217638184774,0.0914217638184773,0.0103594066649833
1.0,1.0,1.0,0.062062062062062,1,0.801667111752034,0.0936915380369956,0.0936915380369955,0.010949812173975
