p,q,r,s,l,p00,p01,p10,p11
1.0,0.01,1.0,0.21,1.0,0.7692439330530038,0.1151379399824074,0.1151379399824073,0.0004801869821813
1.0,0.01,1.0,0.22,1.0,0.7633827193181059,0.1180507760198841,0.1180507760198841,0.0005157286421259
1.0,0.01,1.0,0.23,1.0,0.7577639836013854,0.1208420757109089,0.1208420757109089,0.0005518649767969
1.0,0.01,1.0,0.24,1.0,0.7523728620003389,0.1235192895387799,0.12351928953878,0.000588558922101
1.0,0.01,1.0,0.25,1.0,0.7471956812089625,0.1260892712040125,0.1260892712040124,0.0006257763830125
1.0,0.02,1.0,0.25,1.0,0.7444076376223621,0.1271696380938202,0.1271696380938201,0.0012530861899976
1.0,0.01,1.0,0.26,1.0,0.7422198416497406,0.1285583362040638,0.1285583362040638,0.0006634859421315
1.0,0.02,1.0,0.26,1.0,0.7393589322224997,0.1296563171722183,0.1296563171722183,0.0013284334330637
1.0,0.01,1.0,0.27,1.0,0.737433714106593,0.1309323136457477,0.1309323136457478,0.0007016586019112
1.0,0.02,1.0,0.27,1.0,0.7345011341746798,0.132047087665801,0.132047087665801,0.0014046904937181
1.0,0.01,1.0,0.28,1.0,0.7328265480735342,0.1332165921851828,0.1332165921851828,0.0007402675561001
1.0,0.02,1.0,0.28,1.0,0.7298234141723174,0.1343473911545102,0.1343473911545103,0.001481803518662
1.0,0.03,1.0,0.28,1.0,0.7268394835011535,0.1354679701967484,0.1354679701967484,0.0022245761053495
1.0,0.01,1.0,0.29,1.0,0.728388390298584,0.1354161608574027,0.1354161608574027,0.0007792879866105
1.0,0.02,1.0,0.29,1.0,0.7253157469298807,0.1365622652077182,0.1365622652077182,0.0015597226546828
1.0,0.03,1.0,0.29,1.0,0.722263364568161,0.1376976819400728,0.1376976819400728,0.0023412715516931
1.0,0.01,1.0,0.3,1.0,0.7241100122238822,0.1375356454467735,0.1375356454467735,0.0008186968825706
1.0,0.02,1.0,0.3,1.0,0.7209688379244029,0.1386963801957069,0.1386963801957069,0.0016384016841832
1.0,0.03,1.0,0.3,1.0,0.7178490013598753,0.1398459585774206,0.1398459585774206,0.0024590814852834
1.0,0.01,1.0,0.31,1.0,0.7199828452087415,0.1395793409562361,0.1395793409562361,0.0008584728787862
1.0,0.02,1.0,0.31,1.0,0.7167740580035867,0.1407540721482821,0.1407540721482821,0.001717797699849
1.0,0.03,1.0,0.31,1.0,0.7135877040627926,0.1419171773197917,0.1419171773197918,0.0025779412976237
1.0,0.01,1.0,0.32,1.0,0.715998922578792,0.1415512406549916,0.1415512406549916,0.0008985961112247
1.0,0.02,1.0,0.32,1.0,0.7127233848923223,0.1427393721470204,0.1427393721470204,0.0017978708136366
1.0,0.03,1.0,0.32,1.0,0.7094713946671009,0.1439154071992035,0.1439154071992034,0.0026977909344921
1.0,0.01,1.0,0.33,1.0,0.7121508276764926,0.1434550621180209,0.1434550621180209,0.0009390480874655
1.0,0.02,1.0,0.33,1.0,0.7088093507632569,0.1446560326704064,0.1446560326704064,0.0018785838959301
1.0,0.03,1.0,0.33,1.0,0.7054925540552114,0.1458444357213643,0.1458444357213643,0.00281857450206
1.0,0.04,1.0,0.33,1.0,0.702200184379156,0.1470204140253505,0.1470204140253505,0.003758987570143
1.0,0.01,1.0,0.34,1.0,0.7084316472002302,0.1452942706147157,0.1452942706147157,0.0009798115703384
1.0,0.02,1.0,0.34,1.0,0.705024995150435,0.1465075512541421,0.1465075512541421,0.0019599023412805
1.0,0.03,1.0,0.34,1.0,0.7016441744881478,0.1477077927993299,0.1477077927993299,0.0029402399131925
1.0,0.04,1.0,0.34,1.0,0.6982889128479574,0.1488951473309802,0.1488951473309802,0.0039207924900823
1.0,0.01,1.0,0.35,1.0,0.704834929214361,0.1470721001562142,0.1470721001562142,0.0010208704732106
1.0,0.02,1.0,0.35,1.0,0.701363822581357,0.1482971917805111,0.1482971917805111,0.0020417938576206
1.0,0.03,1.0,0.35,1.0,0.6979197168580764,0.1495087722863469,0.1495087722863469,0.0030627385692296
1.0,0.04,1.0,0.35,1.0,0.6945023196377476,0.1507070033613912,0.1507070033613912,0.0040836736394699
1.0,0.01,1.0,0.36,1.0,0.7013546452936397,0.1487915724703882,0.1487915724703882,0.0010622097655837
1.0,0.02,1.0,0.36,1.0,0.697819764384889,0.1500280036694284,0.1500280036694284,0.002124228276254
1.0,0.03,1.0,0.36,1.0,0.6943130721583753,0.1512504513842309,0.1512504513842309,0.0031860250731628
1.0,0.04,1.0,0.36,1.0,0.6908342553025223,0.1524590871888096,0.1524590871888096,0.0042475703198581
1.0,0.01,1.0,0.37,1.0,0.6979851563347755,0.1504555141386941,0.1504555141386941,0.0011038153878361
1.0,0.02,1.0,0.37,1.0,0.694387144202612,0.1517028392085588,0.1517028392085589,0.0022071773802701
1.0,0.03,1.0,0.37,1.0,0.6908185266936309,0.1529357081678583,0.1529357081678583,0.0033100569706525
1.0,0.04,1.0,0.37,1.0,0.6872789687137342,0.1541543027550122,0.1541543027550122,0.0044124257762413
1.0,0.01,1.0,0.38,1.0,0.6947211816272585,0.1520665720993247,0.1520665720993247,0.0011456741740921
1.0,0.02,1.0,0.38,1.0,0.6910606467913019,0.1533243692296828,0.1533243692296828,0.0022906147493325
1.0,0.03,1.0,0.38,1.0,0.6874307306127857,0.1545672374357151,0.1545672374357153,0.0034347945157838
1.0,0.04,1.0,0.38,1.0,0.6838310753231226,0.1557953688970252,0.1557953688970252,0.0045781868828269
1.0,0.01,1.0,0.39,1.0,0.6915577708266206,0.1536272276955242,0.1536272276955242,0.0011877737823308
1.0,0.02,1.0,0.39,1.0,0.6878352897558712,0.154895097312541,0.154895097312541,0.0023745156190468
1.0,0.03,1.0,0.39,1.0,0.6841446694009061,0.1561475650701236,0.1561475650701236,0.0035602004588466
1.0,0.04,1.0,0.39,1.0,0.6804855284124575,0.157384833864581,0.157384833864581,0.0047448038583804
1.0,0.05,1.0,0.39,1.0,0.6768574913626996,0.158607103334179,0.158607103334179,0.0059283019689423
1.0,0.01,1.0,0.4,1.0,0.6884902785172673,0.1551398094258909,0.1551398094258908,0.0012301026309508
1.0,0.02,1.0,0.4,1.0,0.6847063978965819,0.1564173726750414,0.1564173726750413,0.0024588567533352
1.0,0.03,1.0,0.4,1.0,0.6809556380100358,0.1576790610681016,0.1576790610681016,0.0036862398537609
1.0,0.04,1.0,0.4,1.0,0.677237593007296,0.1589250884923788,0.1589250884923788,0.0049122300079462
1.0,0.05,1.0,0.4,1.0,0.6735518634934891,0.1601556653195629,0.1601556653195629,0.0061368058673851
1.0,0.01,1.0,0.41,1.0,0.685514341089962,0.1566065045344645,0.1566065045344645,0.0012726498411088
1.0,0.02,1.0,0.41,1.0,0.681669579892731,0.1578934018894173,0.1578934018894173,0.0025436163284344
1.0,0.03,1.0,0.41,1.0,0.6778592173484405,0.1591639513842497,0.1591639513842497,0.0038128798830598
1.0,0.04,1.0,0.41,1.0,0.6740828221711441,0.1604183781703596,0.1604183781703596,0.0050804214881366
1.0,0.05,1.0,0.41,1.0,0.6703399700980492,0.1616569036131233,0.1616569036131232,0.0063462226757043
1.0,0.01,1.0,0.42,1.0,0.6826258556919146,0.1580293695619298,0.1580293695619297,0.0013154051842258
1.0,0.02,1.0,0.42,1.0,0.6787207070782483,0.1593252595472248,0.1593252595472248,0.0026287738273019
1.0,0.03,1.0,0.42,1.0,0.6748512528811561,0.1606043287101279,0.1606043287101279,0.0039400896985878
1.0,0.04,1.0,0.42,1.0,0.6710170354303997,0.161866813738041,0.161866813738041,0.0052493370935183
1.0,0.05,1.0,0.42,1.0,0.6672176046815469,0.1631129472488333,0.1631129472488333,0.0065565008207864
1.0,0.01,1.0,0.43,1.0,0.679820961035919,0.1594103399649759,0.1594103399649758,0.0013583590341292
1.0,0.02,1.0,0.43,1.0,0.6758558940934685,0.1607148979815876,0.1607148979815876,0.0027143099433561
1.0,0.03,1.0,0.43,1.0,0.6719278351239083,0.1620021622998986,0.1620021622998986,0.0040678402762944
1.0,0.04,1.0,0.43,1.0,0.6680362991099343,0.1632723814140751,0.1632723814140751,0.0054189380619154
1.0,0.05,1.0,0.43,1.0,0.6641808092989598,0.1645257994518544,0.1645257994518544,0.0067675917973312
1.0,0.01,1.0,0.44,1.0,0.6770960198797698,0.1607512388984345,0.1607512388984345,0.0014015023233613
1.0,0.02,1.0,0.44,1.0,0.6730714812223939,0.1620641561425019,0.1620641561425019,0.0028002064926021
1.0,0.03,1.0,0.44,1.0,0.6690852818377967,0.1633593069392571,0.1633593069392571,0.0041961042836889
1.0,0.04,1.0,0.44,1.0,0.6651369083847781,0.1646369518592586,0.1646369518592586,0.0055891878967046
1.0,0.05,1.0,0.44,1.0,0.661225856463342,0.1658973467960793,0.1658973467960793,0.0069794499444992
1.0,0.01,1.0,0.45,1.0,0.6744476030087817,0.1620537852439916,0.1620537852439916,0.0014448265032349
1.0,0.02,1.0,0.45,1.0,0.6703640182466029,0.1633747677100471,0.163374767710047,0.0028864463333028
1.0,0.03,1.0,0.45,1.0,0.666320121754221,0.1646775111435464,0.1646775111435464,0.004324855958686
1.0,0.04,1.0,0.45,1.0,0.6623153708756925,0.1659622884599564,0.1659622884599564,0.0057600522043947
1.0,0.05,1.0,0.45,1.0,0.6583492326116758,0.1672293675732684,0.1672293675732684,0.0071920322417874
1.0,0.01,1.0,0.46,1.0,0.6718724745730912,0.1633196009598201,0.1633196009598201,0.0014883235072683
1.0,0.02,1.0,0.46,1.0,0.6677302496660096,0.1646483685207699,0.1646483685207699,0.0029730132924504
1.0,0.03,1.0,0.46,1.0,0.6636290796787776,0.1659584246612529,0.1659584246612529,0.0044540709987165
1.0,0.04,1.0,0.46,1.0,0.6595683916358814,0.1672500549090685,0.1672500549090685,0.0059314985459814
1.0,0.05,1.0,0.46,1.0,0.6555476229740762,0.1685235394518461,0.1685235394518461,0.0074052981222316
1.0,0.01,1.0,0.47,1.0,0.6693675786479043,0.164550217817213,0.164550217817213,0.0015319857176694
1.0,0.02,1.0,0.47,1.0,0.6651671011533601,0.1658865033741321,0.1658865033741322,0.0030598920983757
1.0,0.03,1.0,0.47,1.0,0.661009062839716,0.1672036053505902,0.1672036053505903,0.0045837264591034
1.0,0.04,1.0,0.47,1.0,0.6568928593931264,0.168501822153071,0.168501822153071,0.0061034963007315
1.0,0.05,1.0,0.47,1.0,0.6528178977093242,0.1697814464947169,0.169781446494717,0.0076192093012417
1.0,0.01,1.0,0.48,1.0,0.6669300268993297,0.1657470835830465,0.1657470835830464,0.0015758059345774
1.0,0.02,1.0,0.48,1.0,0.6626716671239551,0.1670906322785692,0.1670906322785691,0.0031470683189063
1.0,0.03,1.0,0.48,1.0,0.6584571483613071,0.1684145254894406,0.1684145254894406,0.0047138006598116
1.0,0.04,1.0,0.48,1.0,0.6542858339265525,0.1697190747661235,0.1697190747661235,0.0062760165412004
1.0,0.05,1.0,0.48,1.0,0.6501570991847825,0.1710045855978262,0.1710045855978261,0.0078337296195652
1.0,0.01,1.0,0.49,1.0,0.6645570872511197,0.1669115677005399,0.1669115677005399,0.0016197773478003
1.0,0.02,1.0,0.49,1.0,0.6602411993149339,0.1682621361902596,0.1682621361902596,0.0032345283045468
1.0,0.03,1.0,0.49,1.0,0.6559705717554464,0.169592577572388,0.169592577572388,0.0048442730997775
1.0,0.04,1.0,0.49,1.0,0.6517445344703339,0.1709032168056239,0.1709032168056239,0.0064490319184183
1.0,0.05,1.0,0.49,1.0,0.6475624302919893,0.1721943724044868,0.1721943724044868,0.008048824899037
1.0,0.01,1.0,0.5,1.0,0.6622461734588291,0.1680449665151777,0.1680449665151778,0.0016638935108153
