p,q,r,s,l,p00,p01,p10,p11
1.0,1.0,0.1,0.01,1.0,0.8133971291866028,0.0885167464114834,0.0885167464114832,0.0095693779904306
1.0,1.0,0.11,0.01,1.0,0.8267684887459807,0.0825294748124329,0.0825294748124329,0.0081725616291532
1.0,1.0,0.12,0.01,1.0,0.8381648025564941,0.0773795937000684,0.0773795937000686,0.0070760100433691
1.0,1.0,0.13,0.01,1.0,0.8479929161747345,0.0729043683589139,0.0729043683589138,0.0061983471074379
1.0,1.0,0.14,0.01,1.0,0.8565552699228794,0.0689802913453297,0.0689802913453298,0.005484147386461
1.0,1.0,0.15,0.01,1.0,0.8640813253012051,0.065512048192771,0.065512048192771,0.004894578313253
1.0,1.0,0.16,0.01,1.0,0.8707482993197276,0.0624249699879952,0.0624249699879952,0.0044017607042817
1.0,1.0,0.17,0.01,1.0,0.8766952177016415,0.0596597668332144,0.0596597668332144,0.0039852486319295
1.0,1.0,0.18,0.01,1.0,0.882032667876588,0.057168784029038,0.0571687840290382,0.0036297640653357
1.0,1.0,0.19,0.01,1.0,0.886849710982659,0.0549132947976878,0.0549132947976878,0.0033236994219653
1.0,1.0,0.2,0.01,1.0,0.891218872870249,0.0528615115771077,0.0528615115771078,0.0030581039755351
1.0,1.0,0.21,0.01,1.0,0.89519980894762,0.0509871039643367,0.0509871039643368,0.0028259831237064
1.0,1.0,0.22,0.01,1.0,0.898842036268298,0.0492680795280751,0.0492680795280751,0.0026218046755516
1.0,1.0,0.23,0.01,1.0,0.9021869983948636,0.0476859283039057,0.0476859283039058,0.0024411449973247
1.0,1.0,0.24,0.01,1.0,0.9052696456086288,0.0462249614791988,0.0462249614791988,0.0022804314329738
1.0,1.0,0.25,0.01,1.0,0.9081196581196582,0.0448717948717948,0.0448717948717948,0.0021367521367521
1.0,1.0,0.26,0.01,1.0,0.9107624029164688,0.0436149416177945,0.0436149416177946,0.002007713847942
1.0,1.0,0.27,0.01,1.0,0.9132196895264298,0.0424444881116132,0.0424444881116132,0.0018913342503438
1.0,1.0,0.28,0.01,1.0,0.915510372303888,0.0413518340431377,0.0413518340431377,0.0017859596098365
1.0,1.0,0.29,0.01,1.0,0.9176508344030808,0.0403294822421908,0.0403294822421908,0.0016902011125374
1.0,1.0,0.3,0.01,1.0,0.9196553796834304,0.0393708675616108,0.0393708675616108,0.001602885193348
1.0,1.0,0.31,0.01,1.0,0.9215365523465704,0.0384702166064981,0.0384702166064981,0.0015230144404332
1.0,1.0,0.32,0.01,1.0,0.9233053993847458,0.0376224320214985,0.0376224320214985,0.0014497365722569
1.0,1.0,0.33,0.01,1.0,0.9249716874292184,0.0368229964692558,0.0368229964692559,0.0013823196322696
1.0,1.0,0.34,0.01,1.0,0.9265440829797266,0.036067892503536,0.036067892503536,0.0013201320132013
1.0,1.0,0.35,0.01,1.0,0.9280303030303032,0.0353535353535353,0.0353535353535353,0.0012626262626262
1.0,1.0,0.36,0.01,1.0,0.9294372416120597,0.034676716258402,0.034676716258402,0.0012093258711364
1.0,1.0,0.37,0.01,1.0,0.93077107662774,0.0340345544712845,0.0340345544712845,0.0011598144296912
1.0,1.0,0.38,0.01,1.0,0.9320373604677652,0.0334244564254436,0.0334244564254436,0.0011137266813476
1.0,1.0,0.39,0.01,1.0,0.9332410972088548,0.0328440808469682,0.0328440808469682,0.0010707410972088
1.0,1.0,0.4,0.01,1.0,0.9343868086568192,0.0322913088285811,0.0322913088285812,0.0010305736860185
1.0,1.0,0.41,0.01,1.0,0.9354785910697918,0.0317642180611933,0.0317642180611933,0.0009929728078215
1.0,1.0,0.42,0.01,1.0,0.9365201640607106,0.0312610605650517,0.0312610605650517,0.0009577148091857
1.0,1.0,0.43,0.01,1.0,0.9375149129086136,0.0307802433786685,0.0307802433786685,0.0009246003340491
1.0,1.0,0.44,0.01,1.0,0.9384659252922726,0.0303203117574374,0.0303203117574375,0.0008934511928523
1.0,1.0,0.45,0.01,1.0,0.9393760232854284,0.0298799345097325,0.0298799345097325,0.0008641076951064
1.0,1.0,0.46,0.01,1.0,0.9402477913116208,0.0294578911600187,0.0294578911600188,0.0008364263683412
1.0,1.0,0.47,0.01,1.0,0.9410836006415396,0.0290530606789628,0.0290530606789628,0.0008102780005346
1.0,1.0,0.48,0.01,1.0,0.9418856309216536,0.0286644115619539,0.0286644115619539,0.0007855459544383
1.0,1.0,0.49,0.01,1.0,0.9426558891454966,0.0282909930715935,0.0282909930715935,0.0007621247113163
1.0,1.0,0.5,0.01,1.0,0.9433962264150942,0.0279319274879763,0.0279319274879763,0.000739918608953
1.0,1.0,0.51,0.01,1.0,0.9441083527871096,0.0275864032340716,0.0275864032340716,0.0007188407447474
1.0,1.0,0.52,0.01,1.0,0.944793850454228,0.0272536687631027,0.0272536687631027,0.0006988120195667
1.0,1.0,0.53,0.01,1.0,0.9454541854755684,0.0269330271112167,0.0269330271112167,0.0006797603019983
1.0,1.0,0.54,0.01,1.0,0.9460907182390738,0.0266238310325084,0.0266238310325084,0.0006616196959094
1.0,1.0,0.55,0.01,1.0,0.9467047128129602,0.0263254786450662,0.0263254786450662,0.0006443298969072
1.0,1.0,0.56,0.01,1.0,0.9472973453214398,0.0260374095265171,0.0260374095265171,0.0006278356255256
1.0,1.0,0.5700000000000001,0.01,1.0,0.9478697114614556,0.0257591012058668,0.0257591012058668,0.0006120861268105
1.0,1.0,0.58,0.01,1.0,0.948422833261468,0.0254900660055059,0.0254900660055059,0.0005970347275199
