p,q,r,s,l,p00,p01,p10,p11
1.0,0.16,0.01,1.0,1.0,0.0084033613445376,0.0924369747899162,0.0924369747899161,0.8067226890756299
1.0,0.17,0.01,1.0,1.0,0.0075757575757578,0.0883838383838386,0.0883838383838386,0.8156565656565649
1.0,0.18,0.01,1.0,1.0,0.0068649885583518,0.0846681922196797,0.0846681922196796,0.8237986270022889
1.0,0.19,0.01,1.0,1.0,0.0062499999999996,0.0812499999999998,0.0812499999999999,0.8312500000000004
1.0,0.2,0.01,1.0,1.0,0.0057142857142861,0.0780952380952383,0.0780952380952383,0.8380952380952371
1.0,0.21,0.01,1.0,1.0,0.0052447552447547,0.075174825174825,0.075174825174825,0.8444055944055952
1.0,0.22,0.01,1.0,1.0,0.0048309178743962,0.0724637681159425,0.0724637681159424,0.8502415458937187
1.0,0.23,0.01,1.0,1.0,0.0044642857142855,0.0699404761904763,0.0699404761904762,0.8556547619047618
1.0,0.24,0.01,1.0,1.0,0.0041379310344827,0.0675862068965515,0.0675862068965515,0.8606896551724142
1.0,0.25,0.01,1.0,1.0,0.0038461538461536,0.0653846153846149,0.065384615384615,0.8653846153846164
1.0,0.26,0.01,1.0,1.0,0.0035842293906809,0.0633213859020309,0.0633213859020309,0.8697729988052572
1.0,0.27,0.01,1.0,1.0,0.0033482142857139,0.0613839285714286,0.0613839285714286,0.8738839285714288
1.0,0.28,0.01,1.0,1.0,0.0031347962382445,0.0595611285266459,0.0595611285266459,0.8777429467084635
1.0,0.29,0.01,1.0,1.0,0.0029411764705879,0.0578431372549019,0.0578431372549018,0.8813725490196083
1.0,0.3,0.01,1.0,1.0,0.002764976958525,0.056221198156682,0.0562211981566817,0.884792626728111
1.0,0.31,0.01,1.0,1.0,0.002604166666667,0.0546874999999998,0.0546874999999999,0.888020833333333
1.0,0.32,0.01,1.0,1.0,0.002457002457003,0.0532350532350535,0.0532350532350535,0.8910728910728898
1.0,0.33,0.01,1.0,1.0,0.0023219814241483,0.0518575851393185,0.0518575851393187,0.8939628482972144
1.0,0.34,0.01,1.0,1.0,0.0021978021978014,0.05054945054945,0.05054945054945,0.8967032967032985
1.0,0.35,0.01,1.0,1.0,0.0020833333333328,0.0493055555555553,0.0493055555555553,0.8993055555555565
1.0,0.36,0.01,1.0,1.0,0.0019775873434408,0.0481212920237311,0.0481212920237309,0.901779828609097
1.0,0.37,0.01,1.0,1.0,0.0018796992481204,0.0469924812030076,0.0469924812030075,0.9041353383458643
1.0,0.38,0.01,1.0,1.0,0.0017889087656528,0.0459153249850924,0.0459153249850925,0.906380441264162
1.0,0.39,0.01,1.0,1.0,0.0017045454545452,0.0448863636363637,0.0448863636363633,0.9085227272727278
1.0,0.4,0.01,1.0,1.0,0.001626016260162,0.04390243902439,0.0439024390243899,0.910569105691058
1.0,0.41,0.01,1.0,1.0,0.0015527950310556,0.04296066252588,0.04296066252588,0.9125258799171844
1.0,0.42,0.01,1.0,1.0,0.001484413656606,0.0420583869371597,0.0420583869371597,0.9143988124690744
1.0,0.43,0.01,1.0,1.0,0.0014204545454545,0.0411931818181819,0.0411931818181819,0.9161931818181815
1.0,0.44,0.01,1.0,1.0,0.0013605442176872,0.0403628117913836,0.0403628117913832,0.9179138321995458
1.0,0.45,0.01,1.0,1.0,0.0013043478260871,0.0395652173913043,0.0395652173913043,0.919565217391304
1.0,0.46,0.01,1.0,1.0,0.0012515644555687,0.0387984981226529,0.0387984981226529,0.9211514392991256
1.0,0.47,0.01,1.0,1.0,0.0012019230769233,0.0380608974358975,0.0380608974358975,0.9226762820512816
1.0,0.48,0.01,1.0,1.0,0.0011551790527531,0.037350789372353,0.0373507893723529,0.924143242202541
1.0,0.49,0.01,1.0,1.0,0.0011111111111107,0.0366666666666662,0.0366666666666662,0.9255555555555568
1.0,0.5,0.01,1.0,1.0,0.0010695187165777,0.036007130124777,0.0360071301247769,0.9269162210338682
1.0,0.51,0.01,1.0,1.0,0.0010302197802202,0.0353708791208792,0.0353708791208793,0.9282280219780212
1.0,0.52,0.01,1.0,1.0,0.000993048659384,0.0347567030784507,0.0347567030784506,0.9294935451837144
