p,q,r,s,l,d,p00,p01,p10,p11
0.16,1.0,1.0,0.01,1.0,1.0,0.8067226890756302,0.092436974789916,0.0924369747899159,0.0084033613445378
0.17,1.0,1.0,0.01,1.0,1.0,0.8156565656565656,0.0883838383838383,0.0883838383838383,0.0075757575757575
0.18,1.0,1.0,0.01,1.0,1.0,0.8237986270022883,0.0846681922196796,0.0846681922196797,0.0068649885583524
0.19,1.0,1.0,0.01,1.0,1.0,0.8312499999999999,0.08125,0.0812499999999999,0.0062499999999999
0.2,1.0,1.0,0.01,1.0,1.0,0.8380952380952382,0.078095238095238,0.078095238095238,0.0057142857142857
0.21,1.0,1.0,0.01,1.0,1.0,0.8444055944055944,0.0751748251748251,0.0751748251748252,0.0052447552447552
0.22,1.0,1.0,0.01,1.0,1.0,0.8502415458937198,0.072463768115942,0.072463768115942,0.0048309178743961
0.23,1.0,1.0,0.01,1.0,1.0,0.855654761904762,0.0699404761904761,0.0699404761904761,0.0044642857142857
0.24,1.0,1.0,0.01,1.0,1.0,0.860689655172414,0.0675862068965516,0.0675862068965517,0.0041379310344827
0.25,1.0,1.0,0.01,1.0,1.0,0.8653846153846153,0.0653846153846154,0.0653846153846154,0.0038461538461538
0.26,1.0,1.0,0.01,1.0,1.0,0.869772998805257,0.063321385902031,0.063321385902031,0.003584229390681
0.27,1.0,1.0,0.01,1.0,1.0,0.8738839285714287,0.0613839285714285,0.0613839285714285,0.0033482142857142
0.28,1.0,1.0,0.01,1.0,1.0,0.8777429467084641,0.0595611285266457,0.0595611285266457,0.0031347962382445
0.29,1.0,1.0,0.01,1.0,1.0,0.881372549019608,0.0578431372549019,0.0578431372549019,0.0029411764705882
0.3,1.0,1.0,0.01,1.0,1.0,0.8847926267281108,0.0562211981566819,0.0562211981566819,0.0027649769585253
0.31,1.0,1.0,0.01,1.0,1.0,0.8880208333333336,0.0546874999999999,0.0546874999999999,0.0026041666666666
0.32,1.0,1.0,0.01,1.0,1.0,0.891072891072891,0.0532350532350531,0.0532350532350532,0.0024570024570024
0.33,1.0,1.0,0.01,1.0,1.0,0.8939628482972135,0.0518575851393188,0.0518575851393188,0.0023219814241485
0.34,1.0,1.0,0.01,1.0,1.0,0.8967032967032966,0.0505494505494505,0.0505494505494505,0.0021978021978021
0.35,1.0,1.0,0.01,1.0,1.0,0.8993055555555557,0.0493055555555555,0.0493055555555555,0.0020833333333333
0.36,1.0,1.0,0.01,1.0,1.0,0.901779828609097,0.048121292023731,0.048121292023731,0.001977587343441
0.37,1.0,1.0,0.01,1.0,1.0,0.9041353383458648,0.0469924812030074,0.0469924812030075,0.0018796992481203
0.38,1.0,1.0,0.01,1.0,1.0,0.9063804412641624,0.0459153249850924,0.0459153249850924,0.0017889087656529
0.39,1.0,1.0,0.01,1.0,1.0,0.9085227272727272,0.0448863636363635,0.0448863636363636,0.0017045454545454
0.4,1.0,1.0,0.01,1.0,1.0,0.9105691056910568,0.0439024390243902,0.0439024390243901,0.0016260162601625
0.41,1.0,1.0,0.01,1.0,1.0,0.9125258799171844,0.0429606625258798,0.0429606625258799,0.0015527950310558
0.42,1.0,1.0,0.01,1.0,1.0,0.9143988124690748,0.0420583869371598,0.0420583869371598,0.0014844136566056
0.43,1.0,1.0,0.01,1.0,1.0,0.9161931818181815,0.0411931818181818,0.0411931818181817,0.0014204545454545
0.44,1.0,1.0,0.01,1.0,1.0,0.9179138321995464,0.0403628117913832,0.0403628117913832,0.001360544217687
0.45,1.0,1.0,0.01,1.0,1.0,0.9195652173913044,0.0395652173913043,0.0395652173913043,0.0013043478260869
0.46,1.0,1.0,0.01,1.0,1.0,0.921151439299124,0.0387984981226533,0.0387984981226532,0.0012515644555694
0.47,1.0,1.0,0.01,1.0,1.0,0.9226762820512822,0.0380608974358974,0.0380608974358974,0.001201923076923
0.48,1.0,1.0,0.01,1.0,1.0,0.9241432422025414,0.0373507893723526,0.0373507893723527,0.0011551790527531
0.49,1.0,1.0,0.01,1.0,1.0,0.9255555555555556,0.0366666666666666,0.0366666666666666,0.0011111111111111
0.5,1.0,1.0,0.01,1.0,1.0,0.9269162210338682,0.0360071301247771,0.0360071301247771,0.0010695187165775
0.51,1.0,1.0,0.01,1.0,1.0,0.9282280219780218,0.0353708791208791,0.0353708791208791,0.0010302197802197
0.52,1.0,1.0,0.01,1.0,1.0,0.929493545183714,0.0347567030784508,0.0347567030784508,0.0009930486593843
0.53,1.0,1.0,0.01,1.0,1.0,0.9307151979565772,0.0341634738186462,0.0341634738186462,0.0009578544061302
0.54,1.0,1.0,0.01,1.0,1.0,0.931895223420647,0.0335901386748844,0.0335901386748844,0.0009244992295839
0.55,1.0,1.0,0.01,1.0,1.0,0.9330357142857144,0.0330357142857142,0.0330357142857142,0.0008928571428571
0.56,1.0,1.0,0.01,1.0,1.0,0.9341386252516538,0.0324992809893586,0.0324992809893586,0.0008628127696289
0.5700000000000001,1.0,1.0,0.01,1.0,1.0,0.935205784204672,0.0319799777530589,0.0319799777530589,0.0008342602892102
0.58,1.0,1.0,0.01,1.0,1.0,0.9362389023405971,0.0314769975786925,0.0314769975786925,0.0008071025020177
0.59,1.0,1.0,0.01,1.0,1.0,0.9372395833333336,0.0309895833333333,0.0309895833333333,0.0007812499999999
0.6,1.0,1.0,0.01,1.0,1.0,0.9382093316519546,0.0305170239596469,0.0305170239596469,0.0007566204287515
0.61,1.0,1.0,0.01,1.0,1.0,0.939149560117302,0.0300586510263929,0.0300586510263929,0.000733137829912
0.62,1.0,1.0,0.01,1.0,1.0,0.9400615967780146,0.0296138355839847,0.0296138355839848,0.0007107320540156
0.63,1.0,1.0,0.01,1.0,1.0,0.9409466911764706,0.0291819852941176,0.0291819852941176,0.0006893382352941
0.64,1.0,1.0,0.01,1.0,1.0,0.9418060200668896,0.02876254180602,0.02876254180602,0.0006688963210702
0.65,1.0,1.0,0.01,1.0,1.0,0.9426406926406924,0.0283549783549783,0.0283549783549783,0.0006493506493506
0.66,1.0,1.0,0.01,1.0,1.0,0.9434517553079674,0.0279587975614883,0.0279587975614883,0.0006306495690561
0.67,1.0,1.0,0.01,1.0,1.0,0.9442401960784316,0.0275735294117646,0.0275735294117647,0.0006127450980392
0.68,1.0,1.0,0.01,1.0,1.0,0.9450069485805044,0.027198729402422,0.027198729402422,0.0005955926146515
