p,q,r,s,l,p00,p01,p10,p11
0.01,1.0,1.0,1.0,0.0120226443461741,0.4783855615959771,0.0206554555109753,0.0206554555109753,0.4803035273820721
0.01,1.0,1.0,1.0,0.013182567385564,0.476822797785543,0.0216723392621047,0.0216723392621048,0.4798325236902473
0.01,1.0,1.0,1.0,0.0144543977074592,0.4751202704797717,0.0227796883701361,0.0227796883701361,0.4793203527799557
0.01,1.0,1.0,1.0,0.0158489319246111,0.4732665895109095,0.0239847776776009,0.0239847776776009,0.4787638551338886
0.01,1.0,1.0,1.0,0.0173780082874937,0.4712496495273198,0.0252953177340211,0.0252953177340211,0.4781597150046379
0.01,1.0,1.0,1.0,0.0190546071796324,0.46905662696076,0.0267194511152794,0.0267194511152794,0.4775044708086811
0.01,1.0,1.0,1.0,0.0208929613085403,0.4666739867588722,0.0282657414305344,0.0282657414305344,0.4767945303800588
0.01,1.0,1.0,1.0,0.0229086765276777,0.4640875009824769,0.0299431535150879,0.0299431535150879,0.4760261919873471
0.01,1.0,1.0,1.0,0.0251188643150957,0.4612822815898603,0.0317610231508912,0.0317610231508913,0.4751956721083571
0.01,1.0,1.0,1.0,0.0275422870333816,0.4582428299340327,0.0337290145130331,0.0337290145130331,0.474299141039901
0.01,1.0,1.0,1.0,0.0301995172040201,0.4549531056678779,0.0358570634218572,0.0358570634218572,0.4733327674884077
0.01,1.0,1.0,1.0,0.0331131121482591,0.4513966178662215,0.0381553044003749,0.0381553044003749,0.4722927733330285
0.01,1.0,1.0,1.0,0.0363078054770101,0.4475565412089677,0.0406339795123386,0.0406339795123386,0.471175499766355
0.01,1.0,1.0,1.0,0.0398107170553497,0.4434158599974654,0.0433033270075253,0.0433033270075253,0.4699774859874838
0.01,1.0,1.0,1.0,0.0436515832240166,0.4389575425654806,0.0461734479497337,0.0461734479497337,0.4686955615350519
0.01,1.0,1.0,1.0,0.0478630092322638,0.4341647482625798,0.0492541492736813,0.0492541492736814,0.4673269531900574
0.02,1.0,1.0,1.0,0.0109647819614318,0.47587053747685,0.0283260811896194,0.0283260811896194,0.4674773001439111
0.02,1.0,1.0,1.0,0.0120226443461741,0.4744877526289026,0.0292086746425429,0.0292086746425428,0.4670948980860117
