p,q,r,s,l,d,p00,p01,p10,p11
0.01,1.0,0.21,1.0,1.0,1.0,0.0004801869821813,0.1151379399824073,0.1151379399824075,0.7692439330530038
0.01,1.0,0.22,1.0,1.0,1.0,0.0005157286421259,0.1180507760198841,0.1180507760198841,0.7633827193181058
0.01,1.0,0.23,1.0,1.0,1.0,0.0005518649767969,0.1208420757109088,0.1208420757109088,0.7577639836013853
0.01,1.0,0.24,1.0,1.0,1.0,0.000588558922101,0.12351928953878,0.12351928953878,0.7523728620003389
0.01,1.0,0.25,1.0,1.0,1.0,0.0006257763830125,0.1260892712040124,0.1260892712040124,0.7471956812089626
0.02,1.0,0.25,1.0,1.0,1.0,0.0012530861899976,0.1271696380938201,0.1271696380938201,0.7444076376223621
0.01,1.0,0.26,1.0,1.0,1.0,0.0006634859421315,0.1285583362040639,0.1285583362040639,0.7422198416497406
0.02,1.0,0.26,1.0,1.0,1.0,0.0013284334330637,0.1296563171722182,0.1296563171722182,0.7393589322224997
0.01,1.0,0.27,1.0,1.0,1.0,0.0007016586019112,0.1309323136457478,0.1309323136457478,0.7374337141065932
0.02,1.0,0.27,1.0,1.0,1.0,0.0014046904937181,0.132047087665801,0.132047087665801,0.7345011341746798
0.01,1.0,0.28,1.0,1.0,1.0,0.0007402675561001,0.1332165921851827,0.1332165921851827,0.7328265480735343
0.02,1.0,0.28,1.0,1.0,1.0,0.001481803518662,0.1343473911545102,0.1343473911545102,0.7298234141723173
0.03,1.0,0.28,1.0,1.0,1.0,0.0022245761053495,0.1354679701967483,0.1354679701967483,0.7268394835011538
0.01,1.0,0.29,1.0,1.0,1.0,0.0007792879866105,0.1354161608574027,0.1354161608574026,0.728388390298584
0.02,1.0,0.29,1.0,1.0,1.0,0.0015597226546828,0.1365622652077182,0.1365622652077182,0.7253157469298809
0.03,1.0,0.29,1.0,1.0,1.0,0.0023412715516931,0.1376976819400729,0.1376976819400729,0.7222633645681611
0.01,1.0,0.3,1.0,1.0,1.0,0.0008186968825706,0.1375356454467736,0.1375356454467736,0.7241100122238822
0.02,1.0,0.3,1.0,1.0,1.0,0.0016384016841832,0.1386963801957069,0.1386963801957069,0.7209688379244028
0.03,1.0,0.3,1.0,1.0,1.0,0.0024590814852834,0.1398459585774206,0.1398459585774206,0.7178490013598753
0.01,1.0,0.31,1.0,1.0,1.0,0.0008584728787862,0.1395793409562361,0.1395793409562361,0.7199828452087415
0.02,1.0,0.31,1.0,1.0,1.0,0.001717797699849,0.1407540721482821,0.1407540721482821,0.7167740580035867
0.03,1.0,0.31,1.0,1.0,1.0,0.0025779412976237,0.1419171773197917,0.1419171773197917,0.7135877040627928
0.01,1.0,0.32,1.0,1.0,1.0,0.0008985961112247,0.1415512406549916,0.1415512406549916,0.7159989225787919
0.02,1.0,0.32,1.0,1.0,1.0,0.0017978708136366,0.1427393721470204,0.1427393721470204,0.7127233848923225
0.03,1.0,0.32,1.0,1.0,1.0,0.0026977909344921,0.1439154071992035,0.1439154071992035,0.7094713946671007
0.01,1.0,0.33,1.0,1.0,1.0,0.0009390480874655,0.1434550621180209,0.1434550621180209,0.7121508276764925
0.02,1.0,0.33,1.0,1.0,1.0,0.0018785838959301,0.1446560326704064,0.1446560326704064,0.708809350763257
0.03,1.0,0.33,1.0,1.0,1.0,0.00281857450206,0.1458444357213642,0.1458444357213644,0.7054925540552113
0.04,1.0,0.33,1.0,1.0,1.0,0.003758987570143,0.1470204140253505,0.1470204140253505,0.7022001843791558
0.01,1.0,0.34,1.0,1.0,1.0,0.0009798115703384,0.1452942706147157,0.1452942706147157,0.70843164720023
0.02,1.0,0.34,1.0,1.0,1.0,0.0019599023412805,0.146507551254142,0.146507551254142,0.7050249951504353
0.03,1.0,0.34,1.0,1.0,1.0,0.0029402399131925,0.1477077927993298,0.1477077927993298,0.7016441744881476
0.04,1.0,0.34,1.0,1.0,1.0,0.0039207924900823,0.1488951473309802,0.1488951473309802,0.6982889128479572
0.01,1.0,0.35,1.0,1.0,1.0,0.0010208704732106,0.1470721001562142,0.1470721001562142,0.7048349292143609
0.02,1.0,0.35,1.0,1.0,1.0,0.0020417938576206,0.148297191780511,0.148297191780511,0.7013638225813572
0.03,1.0,0.35,1.0,1.0,1.0,0.0030627385692296,0.1495087722863469,0.1495087722863469,0.6979197168580763
0.04,1.0,0.35,1.0,1.0,1.0,0.0040836736394699,0.1507070033613912,0.1507070033613912,0.6945023196377474
0.01,1.0,0.36,1.0,1.0,1.0,0.0010622097655837,0.1487915724703883,0.1487915724703883,0.7013546452936396
0.02,1.0,0.36,1.0,1.0,1.0,0.002124228276254,0.1500280036694284,0.1500280036694284,0.6978197643848891
0.03,1.0,0.36,1.0,1.0,1.0,0.0031860250731628,0.1512504513842309,0.1512504513842309,0.6943130721583752
0.04,1.0,0.36,1.0,1.0,1.0,0.0042475703198581,0.1524590871888097,0.1524590871888096,0.6908342553025223
0.01,1.0,0.37,1.0,1.0,1.0,0.0011038153878361,0.1504555141386941,0.1504555141386941,0.6979851563347756
0.02,1.0,0.37,1.0,1.0,1.0,0.0022071773802701,0.1517028392085589,0.1517028392085589,0.694387144202612
0.03,1.0,0.37,1.0,1.0,1.0,0.0033100569706525,0.1529357081678582,0.1529357081678582,0.690818526693631
0.04,1.0,0.37,1.0,1.0,1.0,0.0044124257762413,0.1541543027550122,0.1541543027550122,0.6872789687137342
0.01,1.0,0.38,1.0,1.0,1.0,0.0011456741740921,0.1520665720993247,0.1520665720993247,0.6947211816272584
0.02,1.0,0.38,1.0,1.0,1.0,0.0022906147493325,0.1533243692296828,0.1533243692296828,0.691060646791302
0.03,1.0,0.38,1.0,1.0,1.0,0.0034347945157838,0.1545672374357152,0.1545672374357152,0.6874307306127857
0.04,1.0,0.38,1.0,1.0,1.0,0.0045781868828269,0.1557953688970251,0.1557953688970252,0.6838310753231227
0.01,1.0,0.39,1.0,1.0,1.0,0.0011877737823308,0.1536272276955242,0.1536272276955242,0.6915577708266205
0.02,1.0,0.39,1.0,1.0,1.0,0.0023745156190468,0.1548950973125409,0.1548950973125409,0.6878352897558712
0.03,1.0,0.39,1.0,1.0,1.0,0.0035602004588466,0.1561475650701237,0.1561475650701237,0.684144669400906
0.04,1.0,0.39,1.0,1.0,1.0,0.0047448038583804,0.157384833864581,0.157384833864581,0.6804855284124574
0.05,1.0,0.39,1.0,1.0,1.0,0.0059283019689423,0.1586071033341791,0.1586071033341791,0.6768574913626996
0.01,1.0,0.4,1.0,1.0,1.0,0.0012301026309508,0.1551398094258909,0.1551398094258909,0.6884902785172672
0.02,1.0,0.4,1.0,1.0,1.0,0.0024588567533352,0.1564173726750413,0.1564173726750413,0.6847063978965819
0.03,1.0,0.4,1.0,1.0,1.0,0.0036862398537609,0.1576790610681016,0.1576790610681016,0.6809556380100357
0.04,1.0,0.4,1.0,1.0,1.0,0.0049122300079462,0.1589250884923788,0.1589250884923788,0.677237593007296
0.05,1.0,0.4,1.0,1.0,1.0,0.0061368058673851,0.1601556653195629,0.1601556653195629,0.6735518634934891
0.01,1.0,0.41,1.0,1.0,1.0,0.0012726498411088,0.1566065045344646,0.1566065045344646,0.6855143410899618
0.02,1.0,0.41,1.0,1.0,1.0,0.0025436163284344,0.1578934018894173,0.1578934018894173,0.6816695798927309
