p,q,r,s,l,d,p00,p01,p10,p11
1.0,1.0,0.18,1.0,1.0,0.2089296130854039,0.046907025638624,0.0776316414396695,0.0776316414396695,0.7978296914820369
1.0,1.0,0.18,1.0,1.0,0.2290867652767773,0.0472379500029919,0.0819709764857597,0.0819709764857595,0.7888200970254887
1.0,1.0,0.18,1.0,1.0,0.251188643150958,0.0475875726197055,0.0865554974124931,0.0865554974124931,0.7793014325553083
1.0,1.0,0.19,1.0,1.0,0.1905460717963247,0.050960097870093,0.0773643156211902,0.0773643156211901,0.7943112708875265
1.0,1.0,0.19,1.0,1.0,0.2089296130854039,0.051260627634157,0.0815472006068527,0.0815472006068527,0.7856449711521375
1.0,1.0,0.19,1.0,1.0,0.2290867652767773,0.051578552950788,0.0859722033603636,0.0859722033603638,0.7764770403284844
1.0,1.0,0.19,1.0,1.0,0.251188643150958,0.0519139631089007,0.0906405666380519,0.0906405666380519,0.7668049036149952
1.0,1.0,0.2,1.0,1.0,0.1584893192461113,0.0548880184298383,0.0733202764475787,0.0733202764475786,0.7984714286750042
1.0,1.0,0.2,1.0,1.0,0.1737800828749375,0.0551403427724522,0.0771051415867864,0.0771051415867863,0.7906493740539751
1.0,1.0,0.2,1.0,1.0,0.1905460717963247,0.0554083082044059,0.0811246230660902,0.0811246230660903,0.7823424456634134
1.0,1.0,0.2,1.0,1.0,0.2089296130854039,0.0556921721800734,0.0853825827010953,0.0853825827010951,0.7735426624177363
1.0,1.0,0.2,1.0,1.0,0.2290867652767773,0.0559920809752216,0.0898812146283263,0.0898812146283261,0.7642454897681259
1.0,1.0,0.2,1.0,1.0,0.251188643150958,0.0563080543435103,0.0946208151526584,0.0946208151526582,0.7544503153511731
1.0,1.0,0.2,1.0,1.0,0.2754228703338166,0.0566399709544253,0.0995995643163773,0.099599564316377,0.7441609004128203
1.0,1.0,0.21,1.0,1.0,0.1445439770745927,0.0592240660852342,0.0732562643265695,0.0732562643265696,0.7942634052616264
1.0,1.0,0.21,1.0,1.0,0.1584893192461113,0.0594440307931598,0.076877371721493,0.076877371721493,0.7868012257638541
1.0,1.0,0.21,1.0,1.0,0.1737800828749375,0.0596779419332293,0.0807280683493756,0.0807280683493752,0.7788659213680197
1.0,1.0,0.21,1.0,1.0,0.1905460717963247,0.0599260815839953,0.0848129978493774,0.0848129978493775,0.7704479227172496
1.0,1.0,0.21,1.0,1.0,0.2089296130854039,0.0601886393333481,0.0891352812590359,0.0891352812590361,0.7615407981485798
1.0,1.0,0.21,1.0,1.0,0.2290867652767773,0.0604656982537995,0.0936962861363058,0.0936962861363056,0.7521417294735889
1.0,1.0,0.21,1.0,1.0,0.251188643150958,0.0607572213060831,0.0984954027326512,0.0984954027326512,0.7422519732286144
1.0,1.0,0.21,1.0,1.0,0.2754228703338166,0.0610630386816259,0.1035298356219961,0.1035298356219961,0.7318772900743818
1.0,1.0,0.22,1.0,1.0,0.1202264434617413,0.0635044287903185,0.0700099849012172,0.0700099849012174,0.7964756014072468
1.0,1.0,0.22,1.0,1.0,0.1318256738556407,0.0636795577247783,0.0732465511707116,0.0732465511707116,0.7898273399337984
1.0,1.0,0.22,1.0,1.0,0.1445439770745927,0.0638664535891557,0.0767005826385561,0.0767005826385563,0.7827323811337318
1.0,1.0,0.22,1.0,1.0,0.1584893192461113,0.0640654694501157,0.0803786043467556,0.0803786043467557,0.775177321856373
1.0,1.0,0.22,1.0,1.0,0.1737800828749375,0.0642768962908438,0.0842859939695962,0.0842859939695962,0.7671511157699636
