p,q,r,s,l,d,p00,p01,p10,p11
1.0,1.0,0.01,1.0,1.0,7.585775750291836,0.001559854147321,0.1045102278704977,0.1045102278704975,0.7894196901116836
1.0,1.0,0.01,1.0,1.0,8.317637711026709,0.0016599673752971,0.1112178141449182,0.1112178141449178,0.7759044043348668
1.0,1.0,0.01,1.0,1.0,9.120108393559097,0.0017631727557841,0.1181325746375215,0.1181325746375213,0.7619716779691729
1.0,1.0,0.01,1.0,1.0,10.0,0.0018691588785046,0.1252336448598133,0.125233644859813,0.7476635514018691
1.0,1.0,0.01,1.0,1.0,10.964781961431852,0.0019775732131705,0.1324974052824437,0.1324974052824434,0.7330276162219422
1.0,1.0,0.02,1.0,1.0,3.630780547701014,0.0030194538099732,0.1016549449357705,0.1016549449357706,0.7936706563184855
1.0,1.0,0.02,1.0,1.0,3.981071705534973,0.0032155319354521,0.1082562418268924,0.1082562418268925,0.7802719844107627
1.0,1.0,0.02,1.0,1.0,4.365158322401661,0.0034179585181858,0.1150712701122497,0.1150712701122496,0.7664395012573149
1.0,1.0,0.02,1.0,1.0,4.786300923226385,0.003626148741456,0.1220803409623361,0.1220803409623361,0.7522131693338718
1.0,1.0,0.02,1.0,1.0,5.248074602497728,0.0038394339532185,0.129260943091703,0.1292609430917028,0.7376386798633756
1.0,1.0,0.02,1.0,1.0,5.754399373371572,0.0040570683067507,0.1365879663272731,0.1365879663272731,0.7227669990387029
1.0,1.0,0.02,1.0,1.0,6.309573444801936,0.0042782377711397,0.1440340049617064,0.1440340049617064,0.7076537523054475
1.0,1.0,0.03,1.0,1.0,2.2908676527677723,0.0043477152430406,0.0980651327041341,0.0980651327041338,0.7995220193486914
1.0,1.0,0.03,1.0,1.0,2.51188643150958,0.0046343404895531,0.104530124375474,0.1045301243754736,0.786305410759499
1.0,1.0,0.03,1.0,1.0,2.7542287033381663,0.004930803885363,0.1112170209698571,0.1112170209698568,0.7726351541749228
1.0,1.0,0.03,1.0,1.0,3.019951720402016,0.0052363014711693,0.1181076887385981,0.1181076887385977,0.7585483210516348
1.0,1.0,0.03,1.0,1.0,3.311311214825911,0.0055499009140769,0.125181098395294,0.1251810983952937,0.7440879022953353
1.0,1.0,0.03,1.0,1.0,3.630780547701014,0.0058705495511458,0.1324135065425168,0.1324135065425166,0.7293024373638206
1.0,1.0,0.03,1.0,1.0,3.981071705534973,0.0061970860210474,0.1397787180302961,0.1397787180302958,0.7142454779183606
1.0,1.0,0.03,1.0,1.0,4.365158322401661,0.0065282553183081,0.1472484255129515,0.1472484255129513,0.698974893655789
1.0,1.0,0.03,1.0,1.0,4.786300923226385,0.0068627269280151,0.1547926184874654,0.1547926184874651,0.6835520360970543
1.0,1.0,0.03,1.0,1.0,5.248074602497728,0.0071991155301746,0.1623800502917222,0.162380050291722,0.6680407838863812
1.0,1.0,0.04,1.0,1.0,1.7378008287493762,0.0058292047572067,0.0990964808725189,0.0990964808725188,0.7959778334977555
1.0,1.0,0.04,1.0,1.0,1.9054607179632483,0.0062111201649749,0.1055890428045646,0.1055890428045647,0.7826107942258955
1.0,1.0,0.04,1.0,1.0,2.0892961308540388,0.0066058370699416,0.1122992301890079,0.1122992301890079,0.7687957025520425
1.0,1.0,0.04,1.0,1.0,2.2908676527677723,0.0070122556322639,0.1192083457484884,0.1192083457484884,0.7545710528707591
1.0,1.0,0.04,1.0,1.0,2.51188643150958,0.00742910807798,0.1262948373256655,0.1262948373256655,0.7399812172706889
1.0,1.0,0.04,1.0,1.0,2.7542287033381663,0.0078549703471283,0.1335344959011813,0.1335344959011813,0.725076037850509
1.0,1.0,0.04,1.0,1.0,3.019951720402016,0.0082882784605184,0.1409007338288121,0.140900733828812,0.7099102538818574
1.0,1.0,0.04,1.0,1.0,3.311311214825911,0.008727349336894,0.1483649387271993,0.1483649387271994,0.694542773208707
1.0,1.0,0.04,1.0,1.0,3.630780547701014,0.009170405559349,0.1558968945089445,0.1558968945089444,0.6790358054227621
1.0,1.0,0.04,1.0,1.0,3.981071705534973,0.0096156033713056,0.1634652573122013,0.1634652573122013,0.6634538820042918
1.0,1.0,0.04,1.0,1.0,4.365158322401661,0.0100610629959843,0.1710380709317322,0.1710380709317321,0.6478627951405512
1.0,1.0,0.05,1.0,1.0,1.445439770745928,0.0074676577912729,0.10205798981407,0.10205798981407,0.788416362580587
