p,q,r,s,l,d,p00,p01,p10,p11
1.0,1.0,1.0,0.01,36.30780547701014,1.0,0.1740369600068965,0.0040319894206982,0.0040319894206982,0.8178990611517072
1.0,1.0,1.0,0.01,39.81071705534973,1.0,0.1381084981763931,0.0032470488214825,0.0032470488214823,0.8553974041806418
1.0,1.0,1.0,0.01,43.65158322401661,1.0,0.108567250987543,0.0025933904499404,0.0025933904499406,0.8862459681125758
1.0,1.0,1.0,0.01,47.86300923226385,1.0,0.0846899840903801,0.0020579915988702,0.0020579915988702,0.9111940327118796
1.0,1.0,1.0,0.01,52.480746024977286,1.0,0.0656565428750183,0.0016251973457358,0.0016251973457355,0.9310930624335102
1.0,1.0,1.0,0.01,57.54399373371572,1.0,0.0506514552380572,0.00127891941867,0.0012789194186703,0.9467907059246023
1.0,1.0,1.0,0.01,63.09573444801936,1.0,0.038925202485426,0.0010040249741608,0.0010040249741611,0.959066747566252
1.0,1.0,1.0,0.01,69.18309709189363,1.0,0.0298238765119968,0.0007870670045873,0.0007870670045873,0.9686019894788286
1.0,1.0,1.0,0.01,75.85775750291836,1.0,0.0227974091357541,0.0006165531530454,0.0006165531530458,0.9759694845581546
1.0,1.0,1.0,0.01,83.17637711026708,1.0,0.0173950816506286,0.0004829290393493,0.0004829290393496,0.9816390602706724
1.0,1.0,1.0,0.01,91.20108393559096,1.0,0.0132546306396151,0.0003784081185706,0.0003784081185706,0.9859885531232436
1.0,1.0,1.0,0.01,100.0,1.0,0.0100890207715543,0.0002967359050452,0.0002967359050452,0.9893175074183552
1.0,1.0,1.0,0.02,22.908676527677724,1.0,0.1743295797862451,0.0082410068965976,0.0082410068965977,0.8091884064205596
1.0,1.0,1.0,0.02,25.118864315095795,1.0,0.1386710495454879,0.0066732170125051,0.0066732170125054,0.8479825164295014
1.0,1.0,1.0,0.02,27.542287033381665,1.0,0.1092293303493097,0.0053582148476445,0.0053582148476441,0.8800542399554017
1.0,1.0,1.0,0.02,30.19951720402016,1.0,0.0853492018709713,0.0042740095682109,0.0042740095682112,0.9061027789926064
1.0,1.0,1.0,0.02,33.11311214825911,1.0,0.0662584839510839,0.0033922588480591,0.0033922588480594,0.9269569983527974
1.0,1.0,1.0,0.02,36.30780547701014,1.0,0.0511728014345477,0.0026827893321749,0.0026827893321746,0.9434616199011026
1.0,1.0,1.0,0.02,39.81071705534973,1.0,0.0393611519621404,0.0021165811076735,0.0021165811076738,0.9564056858225122
1.0,1.0,1.0,0.02,43.65158322401661,1.0,0.0301795742322097,0.0016674398536473,0.0016674398536476,0.9664855460604952
1.0,1.0,1.0,0.02,47.86300923226385,1.0,0.0230825356191079,0.0013127127605202,0.0013127127605199,0.974292038859852
1.0,1.0,1.0,0.02,52.480746024977286,1.0,0.0176206796226014,0.0010333901439692,0.0010333901439695,0.9803125400894596
1.0,1.0,1.0,0.02,57.54399373371572,1.0,0.0134313999260435,0.0008138601483783,0.0008138601483786,0.9849408797771996
1.0,1.0,1.0,0.02,63.09573444801936,1.0,0.010226516310113,0.0006415004570937,0.0006415004570936,0.9884904827756996
1.0,1.0,1.0,0.02,69.18309709189363,1.0,0.0077795897669224,0.0005062211887965,0.0005062211887965,0.9912079678554844
1.0,1.0,1.0,0.02,75.85775750291836,1.0,0.0059142085373203,0.0004000228656835,0.0004000228656835,0.9932857457313125
1.0,1.0,1.0,0.02,83.17637711026708,1.0,0.0044938177290926,0.0003166004811583,0.0003166004811583,0.9948729813085908
1.0,1.0,1.0,0.02,91.20108393559096,1.0,0.0034132274512083,0.0002510049186116,0.0002510049186116,0.9960847627115684
1.0,1.0,1.0,0.02,100.0,1.0,0.0025917065390727,0.0001993620414671,0.0001993620414672,0.9970095693779928
1.0,1.0,1.0,0.03,19.054607179632484,1.0,0.1418045911296756,0.0103208520471707,0.0103208520471706,0.8375537047759829
1.0,1.0,1.0,0.03,20.892961308540407,1.0,0.1120115215399426,0.008327281546676,0.008327281546676,0.8713339153667051
1.0,1.0,1.0,0.03,22.908676527677724,1.0,0.0877276387087016,0.0066720849155331,0.0066720849155331,0.8989281914602322
1.0,1.0,1.0,0.03,25.118864315095795,1.0,0.0682353649026507,0.0053176578107468,0.0053176578107468,0.9211293194758556
1.0,1.0,1.0,0.03,27.542287033381665,1.0,0.0527814388940772,0.0042219204902776,0.0042219204902776,0.9387747201253674
1.0,1.0,1.0,0.03,30.19951720402016,1.0,0.0406491958950993,0.0033431879579179,0.0033431879579179,0.9526644281890648
1.0,1.0,1.0,0.03,33.11311214825911,1.0,0.0311982798989943,0.0026430770952401,0.0026430770952411,0.9635155659105245
1.0,1.0,1.0,0.03,36.30780547701014,1.0,0.0238806419873325,0.0020879121252717,0.0020879121252714,0.9719435337621242
1.0,1.0,1.0,0.03,39.81071705534973,1.0,0.0182414299280743,0.0016491224157369,0.0016491224157368,0.978460325240452
1.0,1.0,1.0,0.03,43.65158322401661,1.0,0.0139115123949774,0.0013030418213891,0.0013030418213892,0.9834824039622442
1.0,1.0,1.0,0.03,47.86300923226385,1.0,0.0105962548081926,0.001030402892483,0.001030402892483,0.9873429394068411
1.0,1.0,1.0,0.03,52.480746024977286,1.0,0.0080633806025446,0.0008157149459501,0.00081571494595,0.9903051895055552
1.0,1.0,1.0,0.03,57.54399373371572,1.0,0.0061314694763371,0.0006466363071629,0.0006466363071629,0.9925752579093368
1.0,1.0,1.0,0.03,63.09573444801936,1.0,0.004659813328681,0.0005133978392911,0.0005133978392912,0.9943133909927366
1.0,1.0,1.0,0.03,69.18309709189363,1.0,0.0035398576628819,0.0004083018344501,0.0004083018344501,0.995643538668218
1.0,1.0,1.0,0.03,75.85775750291836,1.0,0.0026881901978267,0.000325301400002,0.000325301400002,0.9966612070021692
1.0,1.0,1.0,0.03,83.17637711026708,1.0,0.0020409130731917,0.0002596556266737,0.0002596556266738,0.9974397756734604
1.0,1.0,1.0,0.03,91.20108393559096,1.0,0.0015491908850462,0.0002076514643862,0.000207651464386,0.9980355061861816
1.0,1.0,1.0,0.03,100.0,1.0,0.0011757659116593,0.0001663819686313,0.0001663819686313,0.9984914701510778
1.0,1.0,1.0,0.04,15.848931924611142,1.0,0.1400569688147303,0.0136631137852573,0.013663113785257,0.8326168036147553
1.0,1.0,1.0,0.04,17.378008287493763,1.0,0.1107903818799334,0.0110590152125645,0.0110590152125643,0.8670915876949378
1.0,1.0,1.0,0.04,19.054607179632484,1.0,0.0868778628532994,0.0088878765806524,0.0088878765806526,0.8953463839853955
1.0,1.0,1.0,0.04,20.892961308540407,1.0,0.0676442158529078,0.0071044426328985,0.0071044426328984,0.9181468988812952
1.0,1.0,1.0,0.04,22.908676527677724,1.0,0.0523691043744084,0.0056565364309304,0.0056565364309304,0.9363178227637308
1.0,1.0,1.0,0.04,25.118864315095795,1.0,0.0403601744795852,0.0044915710673559,0.0044915710673559,0.9506566833857027
1.0,1.0,1.0,0.04,27.542287033381665,1.0,0.0309943960223157,0.0035605575596876,0.0035605575596876,0.9618844888583088
1.0,1.0,1.0,0.04,30.19951720402016,1.0,0.0237357753721547,0.0028201447782366,0.0028201447782367,0.9706239350713718
1.0,1.0,1.0,0.04,33.11311214825911,1.0,0.0181377219351637,0.0022333074330534,0.0022333074330534,0.9773956631987294
1.0,1.0,1.0,0.04,36.30780547701014,1.0,0.0138367192034706,0.0017692101769677,0.0017692101769678,0.9826248604425936
1.0,1.0,1.0,0.04,39.81071705534973,1.0,0.0105419372033512,0.0014026354657567,0.0014026354657566,0.9866527918651352
1.0,1.0,1.0,0.04,43.65158322401661,1.0,0.0080236803467008,0.0011132301744477,0.0011132301744478,0.9897498593044036
1.0,1.0,1.0,0.04,47.86300923226385,1.0,0.0061022867115084,0.0008847231715347,0.0008847231715347,0.992128266945422
1.0,1.0,1.0,0.04,52.480746024977286,1.0,0.0046382539806721,0.0007041951528779,0.0007041951528779,0.993953355713572
1.0,1.0,1.0,0.04,57.54399373371572,1.0,0.0035238611486681,0.0005614371870974,0.0005614371870974,0.9953532644771368
1.0,1.0,1.0,0.04,63.09573444801936,1.0,0.0026762771996201,0.0004484082007073,0.0004484082007073,0.9964269063989653
1.0,1.0,1.0,0.04,69.18309709189363,1.0,0.002032013368941,0.000358787624656,0.0003587876246561,0.9972504113817466
1.0,1.0,1.0,0.04,75.85775750291836,1.0,0.0015425247921533,0.0002876129055311,0.000287612905531,0.9978822493967844
1.0,1.0,1.0,0.04,83.17637711026708,1.0,0.0011707618761019,0.0002309893705451,0.0002309893705453,0.9983672593828076
1.0,1.0,1.0,0.04,91.20108393559096,1.0,0.0008884882962193,0.0001858600155411,0.0001858600155411,0.9987397916726984
1.0,1.0,1.0,0.04,100.0,1.0,0.0006742078058297,0.0001498239568507,0.0001498239568507,0.9990261442804688
1.0,1.0,1.0,0.05,13.182567385564074,1.0,0.1536528562798562,0.0185719395070176,0.0185719395070178,0.8092032647061083
1.0,1.0,1.0,0.05,14.45439770745928,1.0,0.1222980024389916,0.0151356001446383,0.0151356001446383,0.8474307972717318
1.0,1.0,1.0,0.05,15.848931924611142,1.0,0.0963967881107944,0.0122355855839792,0.0122355855839789,0.8791320407212474
1.0,1.0,1.0,0.05,17.378008287493763,1.0,0.0753736136973277,0.0098290632531447,0.0098290632531447,0.9049682597963828
1.0,1.0,1.0,0.05,19.054607179632484,1.0,0.0585532440527236,0.0078587246059697,0.00785872460597,0.9257293067353368
1.0,1.0,1.0,0.05,20.892961308540407,1.0,0.0452503567779345,0.00626233687381,0.00626233687381,0.9422249694744456
1.0,1.0,1.0,0.05,22.908676527677724,1.0,0.0348258890103028,0.004979205878495,0.004979205878495,0.955215699232707
1.0,1.0,1.0,0.05,25.118864315095795,1.0,0.0267162011235672,0.003953928809046,0.003953928809046,0.9653759412583408
1.0,1.0,1.0,0.05,27.542287033381665,1.0,0.0204431228480326,0.0031381256165014,0.0031381256165014,0.9732806259189642
1.0,1.0,1.0,0.05,30.19951720402016,1.0,0.0156122013755552,0.002490838634218,0.002490838634218,0.9794061213560086
1.0,1.0,1.0,0.05,33.11311214825911,1.0,0.0119046788278825,0.0019781548141634,0.0019781548141634,0.9841390115437904
1.0,1.0,1.0,0.05,36.30780547701014,1.0,0.0090668855058814,0.0015724412169663,0.0015724412169663,0.9877882320601858
1.0,1.0,1.0,0.05,39.81071705534973,1.0,0.0068992576479975,0.0012514425000825,0.0012514425000825,0.9905978573518374
1.0,1.0,1.0,0.05,43.65158322401661,1.0,0.0052461528640398,0.0009973840748,0.0009973840748,0.99275907898636
1.0,1.0,1.0,0.05,47.86300923226385,1.0,0.0039869781071976,0.0007961543050946,0.0007961543050946,0.9944207132826132
1.0,1.0,1.0,0.05,52.480746024977286,1.0,0.003028761531303,0.0006365957407877,0.0006365957407877,0.9956980469871216
1.0,1.0,1.0,0.05,57.54399373371572,1.0,0.0023000973888742,0.00050991064838,0.0005099106483801,0.9966800813143656
1.0,1.0,1.0,0.05,63.09573444801936,1.0,0.0017463018262317,0.000409173339418,0.000409173339418,0.9974353514949322
1.0,1.0,1.0,0.05,69.18309709189363,1.0,0.0013255892654646,0.0003289362306252,0.0003289362306254,0.9980165382732846
1.0,1.0,1.0,0.05,75.85775750291836,1.0,0.0010060839191737,0.0002649150607622,0.0002649150607622,0.9984640859593016
1.0,1.0,1.0,0.05,83.17637711026708,1.0,0.0007635009841978,0.0002137392844404,0.0002137392844405,0.9988090204469212
1.0,1.0,1.0,0.05,91.20108393559096,1.0,0.0005793572031378,0.0001727552114499,0.0001727552114499,0.999075132373962
1.0,1.0,1.0,0.05,100.0,1.0,0.0004395955720739,0.000139871318387,0.000139871318387,0.999280661791152
1.0,1.0,1.0,0.06,12.02264434617413,1.0,0.1437886685378779,0.0209625288453319,0.0209625288453321,0.814286273771458
1.0,1.0,1.0,0.06,13.182567385564074,1.0,0.1143212644623378,0.0170927890321784,0.0170927890321784,0.8514931574733051
1.0,1.0,1.0,0.06,14.45439770745928,1.0,0.09003237493148,0.0138292808084656,0.013829280808466,0.8823090634515882
1.0,1.0,1.0,0.06,15.848931924611142,1.0,0.0703513930743703,0.0111215599568024,0.0111215599568024,0.9074054870120248
1.0,1.0,1.0,0.06,17.378008287493763,1.0,0.0546253213188088,0.0089039678481826,0.0089039678481826,0.9275667429848258
1.0,1.0,1.0,0.06,19.054607179632484,1.0,0.0421999730707306,0.0071060453963937,0.0071060453963937,0.9435879361364816
1.0,1.0,1.0,0.06,20.892961308540407,1.0,0.0324701220391574,0.0056595034438483,0.0056595034438483,0.9562108710731458
1.0,1.0,1.0,0.06,22.908676527677724,1.0,0.0249047146793639,0.0045022217418719,0.0045022217418719,0.966090841836892
1.0,1.0,1.0,0.06,25.118864315095795,1.0,0.0190547916293649,0.0035800535779365,0.0035800535779365,0.973785101214762
1.0,1.0,1.0,0.06,27.542287033381665,1.0,0.0145508837931302,0.0028471952500418,0.0028471952500418,0.9797547257067862
1.0,1.0,1.0,0.06,30.19951720402016,1.0,0.0110949193126744,0.0022657238049091,0.0022657238049091,0.9843736330775072
1.0,1.0,1.0,0.06,33.11311214825911,1.0,0.0084499649470049,0.001804725434483,0.0018047254344828,0.9879405841840292
1.0,1.0,1.0,0.06,36.30780547701014,1.0,0.0064297729484508,0.0014392822834999,0.0014392822834997,0.9906916624845492
1.0,1.0,1.0,0.06,39.81071705534973,1.0,0.0048891661323074,0.0011494716876647,0.0011494716876648,0.992811890492363
1.0,1.0,1.0,0.06,43.65158322401661,1.0,0.0037157018278319,0.0009194560558967,0.0009194560558968,0.9944453860603744
1.0,1.0,1.0,0.06,47.86300923226385,1.0,0.0028227131167342,0.0007366949395417,0.0007366949395417,0.9957038970041824
1.0,1.0,1.0,0.06,52.480746024977286,1.0,0.0021436471744083,0.0005912842780954,0.0005912842780954,0.9966737842694008
1.0,1.0,1.0,0.06,57.54399373371572,1.0,0.0016275415085671,0.0004754141421088,0.0004754141421088,0.9974216302072152
1.0,1.0,1.0,0.06,63.09573444801936,1.0,0.0012354562341444,0.000382930370174,0.000382930370174,0.9979986830255076
1.0,1.0,1.0,0.06,69.18309709189363,1.0,0.0009376871131046,0.0003089839361509,0.0003089839361509,0.9984443450145932
1.0,1.0,1.0,0.06,75.85775750291836,1.0,0.0007116038808585,0.0002497525842683,0.0002497525842683,0.9987888909506047
1.0,1.0,1.0,0.06,83.17637711026708,1.0,0.0005399824420471,0.000202220993465,0.000202220993465,0.9990555755710228
1.0,1.0,1.0,0.06,91.20108393559096,1.0,0.0004097232349003,0.0001640077852502,0.0001640077852502,0.999262261194599
1.0,1.0,1.0,0.06,100.0,1.0,0.0003108693238569,0.0001332297102252,0.0001332297102252,0.9994226712556924
1.0,1.0,1.0,0.07,10.964781961431852,1.0,0.1408386715135413,0.0239336088630048,0.023933608863005,0.8112941107604488
1.0,1.0,1.0,0.07,12.02264434617413,1.0,0.1120848301563786,0.0195569305831519,0.0195569305831522,0.8488013086773172
