p,q,r,s,l,p00,p01,p10,p11
1.0,1.0,1.0,0.33,0.0109647819614318,0.5171633454916714,0.225148071045444,0.2251480710454439,0.0325405124174406
1.0,1.0,1.0,0.33,0.0120226443461741,0.5170932808220321,0.225151244422858,0.225151244422858,0.0326042303322519
1.0,1.0,1.0,0.33,0.013182567385564,0.5170164359232233,0.2251547045381988,0.2251547045381988,0.0326741550003789
1.0,1.0,1.0,0.33,0.0144543977074592,0.5169321525350432,0.2251584751360952,0.2251584751360952,0.0327508971927663
1.0,1.0,1.0,0.34,0.0109647819614318,0.5119339085118272,0.2271906374370979,0.2271906374370979,0.033684816613977
1.0,1.0,1.0,0.34,0.0120226443461741,0.5118621137151975,0.2271936359381039,0.2271936359381039,0.0337506144085947
1.0,1.0,1.0,0.34,0.013182567385564,0.5117833720498358,0.2271969035057036,0.2271969035057036,0.033822820938757
1.0,1.0,1.0,0.34,0.0144543977074592,0.5116970092366973,0.2272004620187365,0.2272004620187366,0.0339020667258295
1.0,1.0,1.0,0.34,0.0158489319246111,0.5116022851340379,0.2272043346448618,0.2272043346448619,0.0339890455762383
1.0,1.0,1.0,0.34,0.0173780082874937,0.5114983872229489,0.2272085457996817,0.2272085457996816,0.0340845211776877
1.0,1.0,1.0,0.35,0.0109647819614318,0.5068994690420877,0.2291389154738175,0.2291389154738175,0.0348227000102772
1.0,1.0,1.0,0.35,0.0120226443461741,0.5068259792351896,0.2291417327909067,0.2291417327909066,0.034890555182997
1.0,1.0,1.0,0.35,0.013182567385564,0.506745379350886,0.2291448009010448,0.2291448009010448,0.0349650188470244
1.0,1.0,1.0,0.35,0.0144543977074592,0.5066569794309534,0.2291481397604934,0.2291481397604933,0.0350467410480598
1.0,1.0,1.0,0.35,0.0158489319246111,0.5065600221558111,0.2291517703968434,0.2291517703968433,0.0351364370505021
1.0,1.0,1.0,0.35,0.0173780082874937,0.5064536761884627,0.2291557148407737,0.2291557148407737,0.0352348941299898
1.0,1.0,1.0,0.35,0.0190546071796324,0.5063370288456811,0.2291599960168749,0.2291599960168749,0.035342979120569
1.0,1.0,1.0,0.35,0.0208929613085403,0.5062090780257019,0.2291646375827653,0.2291646375827653,0.0354616468087672
1.0,1.0,1.0,0.36,0.0109647819614318,0.5020493847634546,0.2309983712235782,0.2309983712235782,0.0359538727893888
1.0,1.0,1.0,0.36,0.0120226443461741,0.5019742340860238,0.2310010017061892,0.2310010017061892,0.0360237625015977
1.0,1.0,1.0,0.36,0.013182567385564,0.5018918134572194,0.2310038641700066,0.2310038641700067,0.0361004582027673
1.0,1.0,1.0,0.36,0.0144543977074592,0.5018014175696364,0.2310069765981954,0.2310069765981954,0.0361846292339726
1.0,1.0,1.0,0.36,0.0158489319246111,0.5017022722893537,0.2310103578231848,0.2310103578231848,0.0362770120642766
1.0,1.0,1.0,0.36,0.0173780082874937,0.5015935278618603,0.2310140274306772,0.2310140274306772,0.0363784172767853
1.0,1.0,1.0,0.36,0.0190546071796324,0.5014742514326227,0.2310180056188012,0.2310180056188012,0.0364897373297748
1.0,1.0,1.0,0.36,0.0208929613085403,0.5013434188105255,0.2310223130010039,0.231022313001004,0.0366119551874664
1.0,1.0,1.0,0.36,0.0229086765276777,0.501199905394467,0.2310269703387899,0.2310269703387899,0.036746153927953
1.0,1.0,1.0,0.36,0.0251188643150957,0.5010424761745148,0.2310319981874158,0.2310319981874158,0.0368935274506537
1.0,1.0,1.0,0.37,0.0109647819614318,0.4973737724600146,0.2327740733237547,0.2327740733237547,0.037078080892476
1.0,1.0,1.0,0.37,0.0120226443461741,0.4972969940916963,0.2327765119330012,0.2327765119330011,0.0371499820423013
1.0,1.0,1.0,0.37,0.013182567385564,0.4972127891382591,0.2327791632327909,0.2327791632327908,0.0372288843961591
1.0,1.0,1.0,0.37,0.0144543977074592,0.4971204372636164,0.2327820431885068,0.2327820431885068,0.0373154763593698
1.0,1.0,1.0,0.37,0.0158489319246111,0.4970191478725216,0.2327851683887321,0.2327851683887321,0.0374105153500141
1.0,1.0,1.0,0.37,0.0173780082874937,0.4969080531819262,0.2327885559211945,0.2327885559211946,0.0375148349756845
1.0,1.0,1.0,0.37,0.0190546071796324,0.4967862005947904,0.23279222319991,0.2327922231999101,0.0376293530053893
1.0,1.0,1.0,0.37,0.0208929613085403,0.4966525443035698,0.2327961877315012,0.2327961877315011,0.0377550802334277
1.0,1.0,1.0,0.37,0.0229086765276777,0.4965059360425994,0.2328004668060743,0.2328004668060743,0.0378931303452519
1.0,1.0,1.0,0.37,0.0251188643150957,0.4963451148996813,0.232805077094909,0.232805077094909,0.0380447309105004
1.0,1.0,1.0,0.37,0.0275422870333816,0.4961686960871943,0.2328100341334693,0.2328100341334693,0.038211235645867
1.0,1.0,1.0,0.38,0.0109647819614318,0.492863441565272,0.2344707279944806,0.2344707279944806,0.0381951024457667
