p,q,r,s,l,p00,p01,p10,p11
1.0,1.0,1.0,0.0120226443461741,0.01,0.9550146446317926,0.0224239324930915,0.0224239324930915,0.0001374903820242
1.0,1.0,1.0,0.013182567385564,0.01,0.950980289298734,0.0244277429309961,0.0244277429309961,0.0001642248392734
1.0,1.0,1.0,0.0144543977074592,0.01,0.9466138858733286,0.0265950357393238,0.0265950357393238,0.0001960426480235
1.0,1.0,1.0,0.0158489319246111,0.01,0.941893601847406,0.0289362608931221,0.028936260893122,0.0002338763663497
1.0,1.0,1.0,0.0173780082874937,0.01,0.9367971777962932,0.0314620011958769,0.0314620011958769,0.0002788198119526
1.0,1.0,1.0,0.0190546071796324,0.01,0.931302123032576,0.0341828618890091,0.0341828618890091,0.0003321531894058
1.0,1.0,1.0,0.0208929613085403,0.01,0.9253859526535292,0.0371093379820568,0.0371093379820568,0.0003953713823569
1.0,1.0,1.0,0.0229086765276777,0.01,0.9190264690713366,0.0402516576593329,0.0402516576593328,0.0004702156099976
1.0,1.0,1.0,0.0251188643150957,0.01,0.9122020903519912,0.0436196005218799,0.0436196005218799,0.0005587086042489
1.0,1.0,1.0,0.0275422870333816,0.01,0.9048922266034712,0.0472222899966405,0.0472222899966405,0.0006631934032477
1.0,1.0,1.0,0.0301995172040201,0.01,0.8970777042081179,0.0510679600081968,0.0510679600081968,0.0007863757754885
1.0,1.0,1.0,0.0331131121482591,0.01,0.8887412358631139,0.0551636969756885,0.0551636969756885,0.0009313701855091
1.0,1.0,1.0,0.0363078054770101,0.01,0.8798679321717905,0.0595151593714464,0.0595151593714464,0.0011017490853165
1.0,1.0,1.0,0.0398107170553497,0.01,0.8704458479409579,0.0641262784464806,0.0641262784464805,0.0013015951660807
1.0,1.0,1.0,0.0436515832240166,0.01,0.8604665534457329,0.0689989452602077,0.0689989452602077,0.0015355560338516
1.0,1.0,1.0,0.0478630092322638,0.01,0.8499257178273907,0.0741326907938016,0.0741326907938015,0.001808900585006
1.0,1.0,1.0,0.0524807460249772,0.01,0.8388236886439073,0.0795243675991272,0.0795243675991272,0.002127576157838
1.0,1.0,1.0,0.0575439937337156,0.01,0.8271660485987069,0.085167843033438,0.0851678430334379,0.0024982653344172
1.0,1.0,1.0,0.0630957344480193,0.01,0.8149641278766483,0.0910537155257446,0.0910537155257445,0.0029284410718627
