p,q,r,s,l,d,p00,p01,p10,p11
1.0,1.0,0.01,1.0,0.5248074602497725,1.0,0.00180334924953,0.0827019460803799,0.0827019460803799,0.8327927585897101
1.0,1.0,0.01,1.0,0.5754399373371569,1.0,0.0014629130511939,0.0679314719111666,0.0679314719111669,0.8626741431264724
1.0,1.0,0.01,1.0,0.6309573444801934,1.0,0.0011786847474949,0.0554470741146321,0.0554470741146323,0.8879271670232406
1.0,1.0,0.01,1.0,0.6918309709189366,1.0,0.0009445054016746,0.0450312138761771,0.0450312138761771,0.9089930668459713
1.0,1.0,0.01,1.0,0.758577575029184,1.0,0.0007536503012406,0.0364327955557649,0.0364327955557648,0.9263807585872296
1.0,1.0,0.01,1.0,0.8317637711026709,1.0,0.000599462659745,0.0293945117172094,0.0293945117172094,0.940611513905836
1.0,1.0,0.01,1.0,0.9120108393559097,1.0,0.0004757577724854,0.0236711922361509,0.0236711922361509,0.9521818577552128
1.0,1.0,0.01,1.0,1.0,1.0,0.0003770383636537,0.0190404373645019,0.019040437364502,0.9615420869073422
1.0,1.0,0.01,1.0,1.096478196143185,1.0,0.0002985730712361,0.0153074422185783,0.0153074422185784,0.9690865424916072
1.0,1.0,0.01,1.0,1.2022644346174132,1.0,0.0002363862550384,0.012305894035746,0.0123058940357462,0.9751518256734693
1.0,1.0,0.01,1.0,1.3182567385564077,1.0,0.0001871971700992,0.0098964892675866,0.0098964892675863,0.9800198242947276
1.0,1.0,0.01,1.0,1.445439770745928,1.0,0.0001483353875484,0.0079642034320332,0.007964203432033,0.9839232577483854
1.0,1.0,0.01,1.0,1.584893192461114,1.0,0.0001176497567381,0.00641507099368,0.0064150709936801,0.9870522082559016
1.0,1.0,0.01,1.0,1.7378008287493762,1.0,9.3420990999274e-05,0.0051729391415099,0.00517293914151,0.9895607007259806
1.0,1.0,0.01,1.0,1.9054607179632483,1.0,7.428301502177841e-05,0.0041764513483432,0.0041764513483433,0.9915728142882916
1.0,1.0,0.01,1.0,2.0892961308540388,1.0,5.915507546757008e-05,0.0033763799358145,0.0033763799358146,0.9931880850529032
1.0,1.0,0.01,1.0,2.2908676527677723,1.0,4.718477871750567e-05,0.0027333432240291,0.0027333432240292,0.994486128773224
1.0,1.0,0.01,1.0,2.51188643150958,1.0,3.770124730923428e-05,0.0022158956377066,0.0022158956377066,0.9955305074772774
1.0,1.0,0.01,1.0,2.7542287033381663,1.0,3.0177155171087912e-05,0.0017989554652962,0.0017989554652963,0.9963719119142364
1.0,1.0,0.01,1.0,3.019951720402016,1.0,2.41982869941562e-05,0.0014625256314154,0.0014625256314154,0.997050750450175
1.0,1.0,0.01,1.0,3.311311214825911,1.0,1.943932348486371e-05,0.0011906616941935,0.0011906616941935,0.997599237288128
1.0,1.0,0.01,1.0,3.630780547701014,1.0,1.564469164721942e-05,0.0009706444045632,0.0009706444045632,0.9980430664992264
1.0,1.0,0.01,1.0,3.981071705534973,1.0,1.26134853592649e-05,0.0007923191917667,0.0007923191917668,0.9984027481311072
1.0,1.0,0.01,1.0,4.365158322401661,1.0,1.0187627420833267e-05,0.000647570504465,0.0006475705044652,0.9986946713636488
1.0,1.0,0.01,1.0,4.786300923226385,1.0,8.242595871543266e-06,0.00052990430972,0.0005299043097199,0.9989319487846884
1.0,1.0,0.01,1.0,5.248074602497728,1.0,6.680168924904034e-06,0.0004341168850247,0.0004341168850247,0.9991250860610256
1.0,1.0,0.01,1.0,5.754399373371572,1.0,5.422753321863577e-06,0.0003560322047172,0.0003560322047172,0.9992825128372436
1.0,1.0,0.01,1.0,6.309573444801936,1.0,4.408951606459851e-06,0.000292293715034,0.0002922937150343,0.9994110036183252
1.0,1.0,0.01,1.0,6.918309709189363,1.0,3.590097121891493e-06,0.0002401991651916,0.0002401991651917,0.9995160115724948
1.0,1.0,0.01,1.0,7.585775750291836,1.0,2.9275441087601048e-06,0.0001975694934696,0.0001975694934696,0.999601933468952
1.0,1.0,0.01,1.0,8.317637711026709,1.0,2.3905466822733726e-06,0.0001626446410552,0.0001626446410552,0.9996723201712072
1.0,1.0,0.01,1.0,9.120108393559097,1.0,1.9545970318619875e-06,0.0001340006616699,0.00013400066167,0.9997300440796282
1.0,1.0,0.01,1.0,10.0,1.0,1.6001218227924911e-06,0.0001104836821232,0.0001104836821234,0.9997774325139304
1.0,1.0,0.01,1.0,10.964781961431852,1.0,1.311458166101506e-06,9.11572079903734e-05,9.115720799028948e-05,0.9998163741258532
1.0,1.0,0.01,1.0,12.02264434617413,1.0,1.0760479667184846e-06,7.526000953912177e-05,7.526000953914274e-05,0.999848403932955
1.0,1.0,0.01,1.0,13.182567385564074,1.0,8.838030335989374e-07,6.217240670744897e-05,6.217240670746996e-05,0.9998747713835516
1.0,1.0,0.01,1.0,14.45439770745928,1.0,7.266038762096794e-07,5.138923124835393e-05,5.138923124837492e-05,0.9998964949336272
1.0,1.0,0.01,1.0,15.848931924611142,1.0,5.979033165015943e-07,4.24981055060778e-05,4.249810550632275e-05,0.999914405885671
1.0,1.0,0.01,1.0,17.378008287493763,1.0,4.924123957635962e-07,3.51619615580734e-05,3.516196155813635e-05,0.999929183664488
1.0,1.0,0.01,1.0,19.054607179632484,1.0,4.058510138477008e-07,2.9104948187320785e-05,2.910494818747819e-05,0.9999413842526114
1.0,1.0,0.01,1.0,20.892961308540407,1.0,3.347495606666285e-07,2.410104937539058e-05,2.410104937532764e-05,0.9999514631516888
1.0,1.0,0.01,1.0,22.908676527677724,1.0,2.7629080189720333e-07,1.9964876935475496e-05,1.996487693562033e-05,0.999959793955327
1.0,1.0,0.01,1.0,25.118864315095795,1.0,2.2818359483151486e-07,1.654420957380717e-05,1.6544209573702264e-05,0.9999666833972576
1.0,1.0,0.01,1.0,27.542287033381665,1.0,1.8856182544048426e-07,1.3713937352225634e-05,1.3713937352225634e-05,0.9999723835634702
1.0,1.0,0.01,1.0,30.19951720402016,1.0,1.559033697727917e-07,1.1371139145808525e-05,1.1371139145850488e-05,0.9999771018183384
1.0,1.0,0.01,1.0,33.11311214825911,1.0,1.289649819233132e-07,9.431075106995655e-06,9.431075106869766e-06,0.999981008884804
1.0,1.0,0.01,1.0,36.30780547701014,1.0,1.0672988244663581e-07,7.823919357134178e-06,7.82391935715516e-06,0.9999842454314032
1.0,1.0,0.01,1.0,39.81071705534973,1.0,8.836548467721772e-08,6.49209252691525e-06,6.492092526873288e-06,0.9999869274494616
1.0,1.0,0.01,1.0,43.65158322401661,1.0,7.318924160886775e-08,5.388081176668086e-06,5.388081176563179e-06,0.9999891506484052
1.0,1.0,0.01,1.0,47.86300923226385,1.0,6.064099849119111e-08,4.472653019767757e-06,4.472653019830702e-06,0.999990994052962
1.0,1.0,0.01,1.0,52.480746024977286,1.0,5.02605793439756e-08,3.71339440461268e-06,3.71339440461268e-06,0.9999925229506116
1.0,1.0,0.01,1.0,57.54399373371572,1.0,4.1669581511641104e-08,3.083510539861826e-06,3.0835105397359387e-06,0.9999937913093389
1.0,1.0,0.01,1.0,63.09573444801936,1.0,3.4556568004108485e-08,2.5608402502801365e-06,2.5608402503430803e-06,0.9999948437629314
1.0,1.0,0.01,1.0,69.18309709189363,1.0,2.866500462486185e-08,2.127046110283382e-06,2.1270461103253444e-06,0.9999957172427748
1.0,1.0,0.01,1.0,75.85775750291836,1.0,2.3783417313166364e-08,1.7669481359105272e-06,1.7669481359315086e-06,0.9999964423203108
1.0,1.0,0.01,1.0,83.17637711026708,1.0,1.9737354145941643e-08,1.46797512296882e-06,1.4679751230107826e-06,0.9999970443124
1.0,1.0,0.01,1.0,91.20108393559096,1.0,1.6382806731956225e-08,1.2197124995681851e-06,1.2197124995891663e-06,0.999997544192194
1.0,1.0,0.01,1.0,100.0,1.0,1.3600824760068126e-08,1.0135294433058484e-06,1.0135294435083615e-06,0.9999979593402883
1.0,1.0,0.02,1.0,0.6309573444801934,1.0,0.0040592655251928,0.0965888599690711,0.0965888599690712,0.8027630145366649
1.0,1.0,0.02,1.0,0.6918309709189366,1.0,0.0033346420939611,0.080391303338457,0.0803913033384571,0.8358827512291247
1.0,1.0,0.02,1.0,0.758577575029184,1.0,0.0027182364751821,0.0664218304525307,0.0664218304525307,0.8644381026197564
1.0,1.0,0.02,1.0,0.8317637711026709,1.0,0.0022016601852428,0.0545512534846983,0.0545512534846985,0.8886958328453601
1.0,1.0,0.02,1.0,0.9120108393559097,1.0,0.0017741498298921,0.0445886068588165,0.0445886068588163,0.9090486364524748
1.0,1.0,0.02,1.0,1.0,1.0,0.0014239943040228,0.0363118547525808,0.0363118547525806,0.9259522961908158
1.0,1.0,0.02,1.0,1.096478196143185,1.0,0.001139587022026,0.029491633140183,0.029491633140183,0.939877146697608
1.0,1.0,0.02,1.0,1.2022644346174132,1.0,0.0009101068232603,0.023907544728152,0.0239075447281521,0.9512748037204356
1.0,1.0,0.02,1.0,1.3182567385564077,1.0,0.0007258896250966,0.01935792910184,0.01935792910184,0.9605582521712231
1.0,1.0,0.02,1.0,1.445439770745928,1.0,0.0005785724045704,0.0156646090334451,0.0156646090334452,0.968092209528539
1.0,1.0,0.02,1.0,1.584893192461114,1.0,0.0004610867907069,0.0126741508367886,0.0126741508367886,0.9741906115357156
1.0,1.0,0.02,1.0,1.7378008287493762,1.0,0.0003675644854088,0.0102569406806118,0.0102569406806119,0.9791185541533672
1.0,1.0,0.02,1.0,1.9054607179632483,1.0,0.0002931993692901,0.008305056419501,0.008305056419501,0.9830966877917078
1.0,1.0,0.02,1.0,2.0892961308540388,1.0,0.0002340957989798,0.0067296085056334,0.0067296085056335,0.9863066871897532
1.0,1.0,0.02,1.0,2.2908676527677723,1.0,0.0001871207779638,0.0054579764504044,0.0054579764504044,0.9888969263212272
1.0,1.0,0.02,1.0,2.51188643150958,1.0,0.000149769389056,0.004431186890995,0.0044311868909951,0.990987856828954
1.0,1.0,0.02,1.0,2.7542287033381663,1.0,0.0001200474883228,0.0036015572249034,0.0036015572249034,0.9926768380618702
1.0,1.0,0.02,1.0,3.019951720402016,1.0,9.637241391805492e-05,0.0029306515606811,0.0029306515606814,0.9940423244647192
1.0,1.0,0.02,1.0,3.311311214825911,1.0,7.74906788217832e-05,0.0023875503126008,0.0023875503126007,0.9951474086959768
1.0,1.0,0.02,1.0,3.630780547701014,1.0,6.241076839564858e-05,0.001947410498419,0.0019474104984192,0.996042768234766
1.0,1.0,0.02,1.0,3.981071705534973,1.0,5.034887941987948e-05,0.0015902828397189,0.0015902828397189,0.9967690854411424
1.0,1.0,0.02,1.0,4.365158322401661,1.0,4.0685468609094766e-05,0.0013001487046429,0.0013001487046429,0.9973590171221052
1.0,1.0,0.02,1.0,4.786300923226385,1.0,3.293066866079397e-05,0.001064141230866,0.0010641412308661,0.9978387868696068
1.0,1.0,0.02,1.0,5.248074602497728,1.0,2.6696884392222595e-05,0.0008719184066601,0.00087191840666,0.9982294663022876
1.0,1.0,0.02,1.0,5.754399373371572,1.0,2.1677147149204015e-05,0.0007151601486514,0.0007151601486513,0.998548002555548
1.0,1.0,0.02,1.0,6.309573444801936,1.0,1.762805467224277e-05,0.0005871657530677,0.0005871657530677,0.998808040439192
1.0,1.0,0.02,1.0,6.918309709189363,1.0,1.4356343543160592e-05,0.0004825321291377,0.0004825321291375,0.9990205793981816
1.0,1.0,0.02,1.0,7.585775750291836,1.0,1.170832852979047e-05,0.0003968967801006,0.0003968967801005,0.9991944981112688
1.0,1.0,0.02,1.0,8.317637711026709,1.0,9.56159851988245e-06,0.0003267325327526,0.0003267325327527,0.9993369733359748
