p,q,r,s,l,p00,p01,p10,p11
1.0,1.0,0.01,1.0,0.0120226443461741,0.0142008810954144,0.4837874016393831,0.4837874016393881,0.0182243156258143
1.0,1.0,0.01,1.0,0.013182567385564,0.0141502206815161,0.4826086375328648,0.4826086375328647,0.0206325042527543
1.0,1.0,0.01,1.0,0.0144543977074592,0.0140930386096235,0.4812558460230104,0.4812558460230059,0.0233952693443601
1.0,1.0,0.01,1.0,0.0158489319246111,0.0140284289441081,0.4797016282964488,0.4797016282964487,0.0265683144629944
1.0,1.0,0.01,1.0,0.0173780082874937,0.0139553606599268,0.4779143546576373,0.477914354657633,0.0302159300248029
1.0,1.0,0.01,1.0,0.0190546071796324,0.013872664074829,0.4758576293352782,0.4758576293352744,0.0344120772546182
1.0,1.0,0.01,1.0,0.0208929613085403,0.0137790176276233,0.4734897428687774,0.4734897428687772,0.0392414966348221
1.0,1.0,0.01,1.0,0.0229086765276777,0.0136729359299661,0.4707631385223028,0.4707631385223025,0.0448007870254284
1.0,1.0,0.01,1.0,0.0251188643150957,0.0135527604047135,0.4676239319487213,0.4676239319487176,0.0511993756978475
1.0,1.0,0.01,1.0,0.0275422870333816,0.013416654300705,0.4640115395830017,0.4640115395830016,0.0585602665332916
1.0,1.0,0.01,1.0,0.0301995172040201,0.0132626044370998,0.4598584910779683,0.459858491077963,0.0670204134069689
1.0,1.0,0.01,1.0,0.0331131121482591,0.013088432655463,0.4550905240127529,0.4550905240127549,0.076730519319029
1.0,1.0,0.01,1.0,0.0363078054770101,0.0128918205887504,0.449627083627295,0.449627083627295,0.0878540121566595
1.0,1.0,0.01,1.0,0.0398107170553497,0.0126703518914813,0.4433823734846512,0.4433823734846511,0.1005649011392164
1.0,1.0,0.01,1.0,0.0436515832240166,0.0124215763534065,0.4362671196968278,0.4362671196968277,0.1150441842529378
1.0,1.0,0.01,1.0,0.0478630092322638,0.0121431001096661,0.4281912141140006,0.4281912141140003,0.131474471662333
1.0,1.0,0.01,1.0,0.0524807460249772,0.0118327051701987,0.4190673805575472,0.4190673805575472,0.1500325337147068
1.0,1.0,0.01,1.0,0.0575439937337156,0.0114884993960145,0.4088159509076192,0.4088159509076192,0.170879598788747
1.0,1.0,0.01,1.0,0.0630957344480193,0.0111090945703852,0.3973707332353234,0.3973707332353234,0.194149438958968
1.0,1.0,0.01,1.0,0.0691830970918936,0.0106938052413886,0.3846857953366435,0.3846857953366434,0.2199346040853243
1.0,1.0,0.01,1.0,0.0758577575029183,0.0102428547841274,0.3707427775440106,0.3707427775440104,0.2482715901278515
1.0,1.0,0.01,1.0,0.083176377110267,0.0097575684014147,0.3555581091488053,0.3555581091488048,0.2791262133009751
1.0,1.0,0.01,1.0,0.0912010839355909,0.0092405269234143,0.3391892754733311,0.3391892754733306,0.3123809221299238
1.0,1.0,0.01,1.0,0.1,0.0086956521739131,0.3217391304347826,0.3217391304347824,0.3478260869565218
1.0,1.0,0.01,1.0,0.1096478196143185,0.008128196367505,0.303357244675813,0.3033572446758125,0.3851573142808695
1.0,1.0,0.01,1.0,0.1202264434617413,0.007544615945361,0.2842374815736636,0.2842374815736638,0.4239804209073115
