p,q,r,s,l,p00,p01,p10,p11
1.0,1.0,0.01,1.0,0.2290867652767773,0.0048458876502961,0.1513233532500784,0.1513233532500782,0.6925074058495472
1.0,1.0,0.01,1.0,0.251188643150958,0.0042533607851582,0.1351705981329245,0.1351705981329243,0.7254054429489929
1.0,1.0,0.01,1.0,0.2754228703338166,0.0037114471461919,0.1201973378803065,0.1201973378803062,0.7558938770931953
1.0,1.0,0.01,1.0,0.3019951720402016,0.0032211075099213,0.1064572144184608,0.1064572144184604,0.7838644636531574
1.0,1.0,0.02,1.0,0.3019951720402016,0.0100653810857803,0.1688461602732727,0.1688461602732728,0.6522422983676741
1.0,1.0,0.02,1.0,0.3311311214825911,0.0089018307000781,0.1525697138880807,0.1525697138880807,0.6859587415237604
1.0,1.0,0.02,1.0,0.3630780547701014,0.0078250354072753,0.1372391932218401,0.1372391932218398,0.7176965781490446
1.0,1.0,0.02,1.0,0.3981071705534973,0.0068394221228183,0.1229477749658367,0.1229477749658371,0.7472650279455079
1.0,1.0,0.02,1.0,0.4365158322401661,0.0059464668200154,0.109750655070545,0.109750655070545,0.7745522230388946
1.0,1.0,0.02,1.0,0.4786300923226382,0.0051450721810248,0.0976682680159526,0.0976682680159522,0.7995183917870703
1.0,1.0,0.03,1.0,0.3311311214825911,0.0165529757565856,0.1918946644011061,0.1918946644011064,0.5996576954412018
1.0,1.0,0.03,1.0,0.3630780547701014,0.014784695383,0.1753314628833999,0.1753314628833996,0.6345523788502003
1.0,1.0,0.03,1.0,0.3981071705534973,0.0131213420296193,0.1594360241722744,0.1594360241722742,0.668006609625832
1.0,1.0,0.03,1.0,0.4365158322401661,0.0115745216763839,0.1443454578276319,0.1443454578276318,0.6997345626683522
1.0,1.0,0.03,1.0,0.4786300923226382,0.0101516436638819,0.1301635368982098,0.1301635368982097,0.7295212825396985
1.0,1.0,0.03,1.0,0.5248074602497725,0.0088560936683618,0.1169600276190869,0.1169600276190868,0.7572238510934642
1.0,1.0,0.03,1.0,0.5754399373371569,0.0076876439541418,0.1047723328886032,0.1047723328886034,0.7827676902686515
1.0,1.0,0.04,1.0,0.3630780547701014,0.0225099935264407,0.203022985443898,0.203022985443898,0.5714440355857632
1.0,1.0,0.04,1.0,0.3981071705534973,0.0202156462026123,0.1867555725590842,0.1867555725590843,0.606273208679219
1.0,1.0,0.04,1.0,0.4365158322401661,0.0180389108066655,0.170976836466727,0.1709768364667267,0.6400074162598807
1.0,1.0,0.04,1.0,0.4786300923226382,0.0159972972546934,0.1558366806062192,0.1558366806062192,0.6723293415328683
1.0,1.0,0.04,1.0,0.5248074602497725,0.0141033757707356,0.1414575165723918,0.1414575165723918,0.7029815910844809
1.0,1.0,0.04,1.0,0.5754399373371569,0.01236472432623,0.1279316153987823,0.1279316153987825,0.7317720448762051
1.0,1.0,0.04,1.0,0.6309573444801934,0.0107842083244347,0.1153207527318522,0.1153207527318526,0.7585742862118604
1.0,1.0,0.04,1.0,0.6918309709189366,0.00936051522881,0.1036578174135192,0.1036578174135193,0.7833238499441515
1.0,1.0,0.05,1.0,0.3981071705534973,0.0277307315628091,0.2077180389946907,0.2077180389946906,0.5568331904478094
1.0,1.0,0.05,1.0,0.4365158322401661,0.0249781916505019,0.191896934658626,0.191896934658626,0.5912279390322461
1.0,1.0,0.05,1.0,0.4786300923226382,0.0223557214626428,0.1764570731825553,0.1764570731825553,0.6247301321722467
1.0,1.0,0.05,1.0,0.5248074602497725,0.019885287250926,0.1615488153725703,0.1615488153725702,0.6570170820039333
1.0,1.0,0.05,1.0,0.5754399373371569,0.0175833726045571,0.1472994234737755,0.1472994234737759,0.6878177804478913
1.0,1.0,0.05,1.0,0.6309573444801934,0.0154607622683169,0.1338095999980256,0.1338095999980257,0.7169200377356316
1.0,1.0,0.05,1.0,0.6918309709189366,0.0135227183455415,0.1211521277127719,0.1211521277127717,0.7441730262289148
1.0,1.0,0.05,1.0,0.758577575029184,0.0117694766418838,0.1093724267821741,0.1093724267821741,0.769485669793768
1.0,1.0,0.05,1.0,0.8317637711026709,0.0101969674255356,0.0984906612388178,0.0984906612388181,0.7928217100968283
1.0,1.0,0.06,1.0,0.3981071705534973,0.0354300160578178,0.2241106726258272,0.2241106726258273,0.5163486386905276
1.0,1.0,0.06,1.0,0.4365158322401661,0.0321636866095045,0.2085970309621042,0.2085970309621036,0.5506422514662876
1.0,1.0,0.06,1.0,0.4786300923226382,0.0290113191779927,0.1932431993996504,0.1932431993996504,0.5845022820227065
1.0,1.0,0.06,1.0,0.5248074602497725,0.0260032627221222,0.1782098354840922,0.1782098354840924,0.617577066309693
1.0,1.0,0.06,1.0,0.5754399373371569,0.0231646552572238,0.1636428402406023,0.1636428402406023,0.6495496642615713
1.0,1.0,0.06,1.0,0.6309573444801934,0.0205146635236348,0.14966791985937,0.14966791985937,0.680149496757625
1.0,1.0,0.06,1.0,0.6918309709189366,0.0180661780963212,0.1363869208377154,0.1363869208377156,0.7091599802282478
1.0,1.0,0.06,1.0,0.758577575029184,0.0158259400626845,0.1238760671063134,0.1238760671063134,0.7364219257246886
1.0,1.0,0.06,1.0,0.8317637711026709,0.0137950289914095,0.1121859908614321,0.112185990861432,0.7618329892857264
1.0,1.0,0.06,1.0,0.9120108393559097,0.0119696134152334,0.1013432675110625,0.1013432675110625,0.7853438515626414
1.0,1.0,0.07,1.0,0.3981071705534973,0.043166165376343,0.2371221017523248,0.2371221017523249,0.4825896311190072
1.0,1.0,0.07,1.0,0.4365158322401661,0.0394468977524831,0.2221023529983868,0.222102352998387,0.516348396250743
1.0,1.0,0.07,1.0,0.4786300923226382,0.0358185045661526,0.20706039054561,0.2070603905456099,0.5500607143426273
1.0,1.0,0.07,1.0,0.5248074602497725,0.0323182245398565,0.1921557904142159,0.1921557904142159,0.5833701946317115
1.0,1.0,0.07,1.0,0.5754399373371569,0.0289788944727791,0.1775412604231566,0.1775412604231567,0.6159385846809073
1.0,1.0,0.07,1.0,0.6309573444801934,0.0258276977590607,0.1633562537050828,0.163356253705083,0.6474597948307733
1.0,1.0,0.07,1.0,0.6918309709189366,0.0228853588584724,0.1497218183483708,0.1497218183483706,0.6776710044447861
1.0,1.0,0.07,1.0,0.758577575029184,0.0201658194519287,0.1367370449768534,0.1367370449768534,0.7063600905943643
1.0,1.0,0.07,1.0,0.8317637711026709,0.0176763718901165,0.1244772489195323,0.1244772489195323,0.7333691302708187
