p,q,r,s,l,d,p00,p01,p10,p11
1.0,1.0,1.0,0.01,1.0,0.0120226443461741,0.961720509185029,0.0188620150868154,0.0188620150868154,0.0005554606413398
1.0,1.0,1.0,0.01,1.0,0.013182567385564,0.961719900678462,0.0188626235933825,0.0188626235933825,0.0005548521347728
1.0,1.0,1.0,0.01,1.0,0.0144543977074592,0.9617192365886282,0.0188632876832165,0.0188632876832165,0.0005541880449387
1.0,1.0,1.0,0.01,1.0,0.0158489319246111,0.961718512157296,0.0188640121145486,0.0188640121145486,0.0005534636136067
1.0,1.0,1.0,0.01,1.0,0.0173780082874937,0.9617177222809948,0.0188648019908499,0.0188648019908499,0.0005526737373053
1.0,1.0,1.0,0.01,1.0,0.0190546071796324,0.9617168614982096,0.0188656627736352,0.0188656627736352,0.0005518129545201
1.0,1.0,1.0,0.01,1.0,0.0208929613085403,0.9617159239787564,0.0188666002930884,0.0188666002930884,0.0005508754350669
1.0,1.0,1.0,0.01,1.0,0.0229086765276777,0.9617149035160276,0.018867620755817,0.018867620755817,0.0005498549723382
1.0,1.0,1.0,0.01,1.0,0.0251188643150957,0.961713793522914,0.0188687307489304,0.0188687307489304,0.0005487449792248
1.0,1.0,1.0,0.01,1.0,0.0275422870333816,0.9617125870323237,0.018869937239521,0.018869937239521,0.0005475384886343
1.0,1.0,1.0,0.01,1.0,0.0301995172040201,0.9617112767033368,0.0188712475685079,0.0188712475685079,0.0005462281596473
1.0,1.0,1.0,0.01,1.0,0.0331131121482591,0.9617098548341616,0.018872669437683,0.018872669437683,0.0005448062904722
1.0,1.0,1.0,0.01,1.0,0.0363078054770101,0.9617083133831592,0.0188742108886852,0.0188742108886852,0.00054326483947
1.0,1.0,1.0,0.01,1.0,0.0398107170553497,0.961706643999312,0.0188758802725325,0.0188758802725325,0.0005415954556227
1.0,1.0,1.0,0.01,1.0,0.0436515832240166,0.9617048380635828,0.018877686208262,0.018877686208262,0.0005397895198933
1.0,1.0,1.0,0.01,1.0,0.0478630092322638,0.9617028867426548,0.01887963752919,0.01887963752919,0.0005378381989653
1.0,1.0,1.0,0.01,1.0,0.0524807460249772,0.961700781056534,0.0188817432153105,0.0188817432153105,0.0005357325128447
1.0,1.0,1.0,0.01,1.0,0.0575439937337156,0.961698511961423,0.0188840123104216,0.0188840123104216,0.0005334634177336
1.0,1.0,1.0,0.01,1.0,0.0630957344480193,0.9616960704491204,0.0188864538227242,0.0188864538227242,0.0005310219054311
1.0,1.0,1.0,0.01,1.0,0.0691830970918936,0.9616934476639551,0.0188890766078894,0.0188890766078894,0.0005283991202658
1.0,1.0,1.0,0.01,1.0,0.0758577575029183,0.9616906350378808,0.0188918892339636,0.0188918892339636,0.0005255864941916
1.0,1.0,1.0,0.01,1.0,0.083176377110267,0.9616876244438632,0.0188948998279813,0.0188948998279813,0.0005225759001739
1.0,1.0,1.0,0.01,1.0,0.0912010839355909,0.9616844083670352,0.0188981159048094,0.0188981159048094,0.0005193598233459
1.0,1.0,1.0,0.01,1.0,0.1,0.9616809800923036,0.018901544179541,0.018901544179541,0.0005159315486142
1.0,1.0,1.0,0.01,1.0,0.1096478196143185,0.9616773339061392,0.0189051903657055,0.0189051903657055,0.0005122853624497
1.0,1.0,1.0,0.01,1.0,0.1202264434617413,0.9616734653092176,0.0189090589626271,0.0189090589626271,0.0005084167655281
1.0,1.0,1.0,0.01,1.0,0.1318256738556407,0.9616693712354132,0.0189131530364313,0.0189131530364313,0.0005043226917239
1.0,1.0,1.0,0.01,1.0,0.1445439770745927,0.9616650502714436,0.0189174740004009,0.0189174740004009,0.0005000017277544
1.0,1.0,1.0,0.01,1.0,0.1584893192461113,0.9616605028702891,0.0189220214015554,0.0189220214015554,0.0004954543265998
1.0,1.0,1.0,0.01,1.0,0.1737800828749375,0.9616557315504612,0.0189267927213834,0.0189267927213834,0.0004906830067719
1.0,1.0,1.0,0.01,1.0,0.1905460717963247,0.96165074107236,0.0189317831994843,0.0189317831994843,0.000485692528671
1.0,1.0,1.0,0.01,1.0,0.2089296130854039,0.9616455385824696,0.0189369856893751,0.0189369856893751,0.0004804900387801
1.0,1.0,1.0,0.01,1.0,0.2290867652767773,0.9616401337160808,0.0189423905557639,0.0189423905557639,0.0004750851723913
1.0,1.0,1.0,0.01,1.0,0.251188643150958,0.961634538649738,0.0189479856221066,0.0189479856221066,0.0004694901060486
1.0,1.0,1.0,0.01,1.0,0.2754228703338166,0.9616287680956788,0.018953756176166,0.018953756176166,0.0004637195519893
1.0,1.0,1.0,0.01,1.0,0.3019951720402016,0.96162283923228,0.0189596850395645,0.0189596850395645,0.0004577906885907
1.0,1.0,1.0,0.01,1.0,0.3311311214825911,0.9616167715668518,0.0189657527049928,0.0189657527049929,0.0004517230231624
1.0,1.0,1.0,0.01,1.0,0.3630780547701014,0.9616105867299516,0.0189719375418928,0.0189719375418928,0.0004455381862624
1.0,1.0,1.0,0.01,1.0,0.3981071705534973,0.9616043082036128,0.0189782160682318,0.0189782160682318,0.0004392596599235
1.0,1.0,1.0,0.01,1.0,0.4365158322401661,0.9615979609892163,0.0189845632826282,0.0189845632826282,0.0004329124455271
1.0,1.0,1.0,0.01,1.0,0.4786300923226382,0.9615915712240202,0.0189909530478245,0.0189909530478245,0.0004265226803307
1.0,1.0,1.0,0.01,1.0,0.5248074602497725,0.9615851657582556,0.0189973585135891,0.0189973585135892,0.0004201172145661
1.0,1.0,1.0,0.01,1.0,0.5754399373371569,0.9615787717070317,0.0190037525648132,0.0190037525648132,0.0004137231633421
1.0,1.0,1.0,0.01,1.0,0.6309573444801934,0.9615724159927908,0.0190101082790536,0.0190101082790536,0.0004073674491017
1.0,1.0,1.0,0.01,1.0,0.6918309709189366,0.9615661248946435,0.019016399377201,0.019016399377201,0.0004010763509543
1.0,1.0,1.0,0.01,1.0,0.758577575029184,0.961559923620478,0.0190226006513668,0.0190226006513668,0.0003948750767885
1.0,1.0,1.0,0.01,1.0,0.8317637711026709,0.9615538359163852,0.0190286883554591,0.0190286883554591,0.0003887873726961
1.0,1.0,1.0,0.01,1.0,0.9120108393559097,0.9615478837257284,0.0190346405461162,0.0190346405461162,0.0003828351820391
1.0,1.0,1.0,0.01,1.0,1.0,0.9615420869073428,0.0190404373645018,0.0190404373645018,0.0003770383636535
1.0,1.0,1.0,0.01,1.0,1.096478196143185,0.96153646301915,0.0190460612526945,0.0190460612526945,0.0003714144754607
1.0,1.0,1.0,0.01,1.0,1.2022644346174132,0.9615310271700857,0.0190514971017591,0.0190514971017591,0.0003659786263962
1.0,1.0,1.0,0.01,1.0,1.3182567385564077,0.961525791940013,0.0190567323318315,0.0190567323318315,0.0003607433963238
1.0,1.0,1.0,0.01,1.0,1.445439770745928,0.9615207673643826,0.019061756907462,0.019061756907462,0.0003557188206932
1.0,1.0,1.0,0.01,1.0,1.584893192461114,0.9615159609779698,0.0190665632938749,0.0190665632938749,0.0003509124342804
1.0,1.0,1.0,0.01,1.0,1.7378008287493762,0.9615113779102096,0.0190711463616352,0.0190711463616352,0.0003463293665201
1.0,1.0,1.0,0.01,1.0,1.9054607179632483,0.96150702102344,0.0190755032484043,0.0190755032484043,0.000341972479751
1.0,1.0,1.0,0.01,1.0,2.0892961308540388,0.9615028910847944,0.0190796331870502,0.0190796331870502,0.0003378425411051
1.0,1.0,1.0,0.01,1.0,2.2908676527677723,0.96149898696244,0.0190835373094047,0.0190835373094047,0.0003339384187505
