p,q,r,s,l,d,p00,p01,p10,p11
0.01,1.0,1.0,1.0,1.0,0.0120226443461741,0.0002304082038364,0.0116923566125981,0.0116923566125981,0.9763848785709672
0.01,1.0,1.0,1.0,1.0,0.013182567385564,0.0002515082439399,0.0127631049163543,0.0127631049163543,0.9742222819233514
0.01,1.0,1.0,1.0,1.0,0.0144543977074592,0.0002744282172005,0.013926208037045,0.0139262080370449,0.9718731557087094
0.01,1.0,1.0,1.0,1.0,0.0158489319246111,0.0002993038529743,0.0151885537330269,0.0151885537330269,0.969323588680972
0.01,1.0,1.0,1.0,1.0,0.0173780082874937,0.0003262770179995,0.0165573412119162,0.0165573412119162,0.966559040558168
0.01,1.0,1.0,1.0,1.0,0.0190546071796324,0.0003554952112163,0.0180400554945606,0.0180400554945606,0.9635643937996624
0.01,1.0,1.0,1.0,1.0,0.0208929613085403,0.0003871108702309,0.0196444322206767,0.0196444322206767,0.9603240246884156
0.01,1.0,1.0,1.0,1.0,0.0229086765276777,0.0004212804630183,0.0213784115561566,0.0213784115561566,0.9568218964246684
0.01,1.0,1.0,1.0,1.0,0.0251188643150957,0.0004581633383905,0.0232500798586248,0.0232500798586248,0.95304167694436
0.01,1.0,1.0,1.0,1.0,0.0275422870333816,0.0004979203097729,0.025267597809376,0.025267597809376,0.948966884071475
0.01,1.0,1.0,1.0,1.0,0.0301995172040201,0.0005407119492346,0.0274391138417606,0.0274391138417606,0.944581060367244
0.01,1.0,1.0,1.0,1.0,0.0331131121482591,0.000586696572828,0.0297726619047077,0.0297726619047077,0.9398679796177564
0.01,1.0,1.0,1.0,1.0,0.0363078054770101,0.0006360279044354,0.03227604291165,0.03227604291165,0.9348118862722644
0.01,1.0,1.0,1.0,1.0,0.0398107170553497,0.0006888524137781,0.0349566896544131,0.0349566896544131,0.9293977682773956
0.01,1.0,1.0,1.0,1.0,0.0436515832240166,0.0007453063352492,0.0378215155201121,0.0378215155201121,0.9236116626245264
0.01,1.0,1.0,1.0,1.0,0.0478630092322638,0.0008055123878976,0.0408767480425697,0.0408767480425697,0.9174409915269628
0.01,1.0,1.0,1.0,1.0,0.0524807460249772,0.000869576233166,0.0441277491457375,0.0441277491457375,0.9108749254753588
0.01,1.0,1.0,1.0,1.0,0.0575439937337156,0.0009375827256048,0.0475788248814394,0.0475788248814394,0.9039047675115164
0.01,1.0,1.0,1.0,1.0,0.0630957344480193,0.0010095920322048,0.0512330284999491,0.0512330284999491,0.8965243509678968
