p,q,r,s,l,d,p00,p01,p10,p11
0.41,1.0,1.0,1.0,1.0,0.0630957344480193,0.0439604305103153,0.0809715449132408,0.0809715449132408,0.794096479663203
0.42,1.0,1.0,1.0,1.0,0.0630957344480193,0.0450825032604848,0.0816133471067418,0.0816133471067418,0.7916908025260315
0.42,1.0,1.0,1.0,1.0,0.0691830970918936,0.0480549251171527,0.0869943547968918,0.0869943547968918,0.7779563652890635
0.42,1.0,1.0,1.0,1.0,0.0758577575029183,0.0511294163467514,0.0925601397855399,0.0925601397855399,0.7637503040821688
0.43,1.0,1.0,1.0,1.0,0.0630957344480193,0.0462062335779021,0.0822505449850683,0.0822505449850683,0.7892926764519613
0.43,1.0,1.0,1.0,1.0,0.0691830970918936,0.0492429115423874,0.0876560584446745,0.0876560584446745,0.7754449715682634
0.43,1.0,1.0,1.0,1.0,0.0758577575029183,0.0523825897194445,0.0932449199714484,0.0932449199714484,0.7611275703376585
0.44,1.0,1.0,1.0,1.0,0.0630957344480193,0.0473315767202826,0.0828831634073506,0.0828831634073507,0.7869020964650159
0.44,1.0,1.0,1.0,1.0,0.0691830970918936,0.0504321737888862,0.0883126739224163,0.0883126739224163,0.7729424783662809
0.44,1.0,1.0,1.0,1.0,0.0758577575029183,0.0536366417865944,0.0939240746635586,0.0939240746635586,0.7585152088862884
0.44,1.0,1.0,1.0,1.0,0.083176377110267,0.0569360462396548,0.0997017203153418,0.0997017203153418,0.7436605131296615
0.45,1.0,1.0,1.0,1.0,0.0575439937337156,0.0454067924339077,0.0782520685935822,0.0782520685935821,0.7980890703789277
0.45,1.0,1.0,1.0,1.0,0.0630957344480193,0.048458488399905,0.0835112271744395,0.0835112271744395,0.784519057251216
0.45,1.0,1.0,1.0,1.0,0.0691830970918936,0.0516226661335236,0.0889642318854385,0.0889642318854385,0.7704488700955993
0.45,1.0,1.0,1.0,1.0,0.0758577575029183,0.0548915260693828,0.0945976412987095,0.0945976412987095,0.7559131913331981
0.45,1.0,1.0,1.0,1.0,0.083176377110267,0.0582558304356014,0.1003955354445739,0.1003955354445739,0.7409530986752506
0.45,1.0,1.0,1.0,1.0,0.0912010839355909,0.0617049645480405,0.1063396214433355,0.1063396214433355,0.7256157925652883
0.46,1.0,1.0,1.0,1.0,0.0575439937337156,0.0464730268610191,0.0788513711321641,0.078851371132164,0.7958242308746527
0.46,1.0,1.0,1.0,1.0,0.0630957344480193,0.0495869247806455,0.0841347610276057,0.0841347610276057,0.782143553164143
0.46,1.0,1.0,1.0,1.0,0.0691830970918936,0.0528143433715599,0.089610762878574,0.089610762878574,0.767964130871292
0.46,1.0,1.0,1.0,1.0,0.0758577575029183,0.0561471966740999,0.0952656571352706,0.0952656571352706,0.7533214890553587
0.46,1.0,1.0,1.0,1.0,0.083176377110267,0.0595759420262452,0.1010832526426214,0.1010832526426214,0.7382575526885118
0.46,1.0,1.0,1.0,1.0,0.0912010839355909,0.0630896466429654,0.1070449996063043,0.1070449996063043,0.7228203541444259
0.47,1.0,1.0,1.0,1.0,0.0575439937337156,0.0475410278924937,0.0794466311581003,0.0794466311581003,0.7935657097913056
0.47,1.0,1.0,1.0,1.0,0.0630957344480193,0.0507168424750117,0.0847537896472762,0.0847537896472762,0.7797755782304358
0.47,1.0,1.0,1.0,1.0,0.0691830970918936,0.0540071608125321,0.0902522973350948,0.0902522973350948,0.7654882445172783
0.47,1.0,1.0,1.0,1.0,0.0758577575029183,0.0574036082867116,0.0959281592524936,0.0959281592524936,0.750740073208301
0.47,1.0,1.0,1.0,1.0,0.083176377110267,0.0608963359026668,0.1017649165743588,0.1017649165743588,0.7355738309486155
0.47,1.0,1.0,1.0,1.0,0.0912010839355909,0.0644740922608013,0.1077437668928885,0.1077437668928885,0.7200383739534215
0.47,1.0,1.0,1.0,1.0,0.1,0.0681243361559543,0.1138437523839703,0.1138437523839703,0.7041881590761049
